site_id,startDateTime,SOILT,VSWC
ABBY,2024-01-01T00:00:00Z,6.4005,0.0762
ABBY,2024-01-02T00:00:00Z,5.56825,0.07365
ABBY,2024-01-03T00:00:00Z,4.79575,0.08526666666666666
ABBY,2024-01-04T00:00:00Z,5.51525,0.07955000000000001
ABBY,2024-01-05T00:00:00Z,6.03625,0.10036666666666667
ABBY,2024-01-06T00:00:00Z,5.602,0.09965000000000002
ABBY,2024-01-07T00:00:00Z,3.82225,0.1031
ABBY,2024-01-08T00:00:00Z,3.29875,0.101
ABBY,2024-01-09T00:00:00Z,4.2415,0.1015
ABBY,2024-01-10T00:00:00Z,3.70375,0.10543333333333334
ABBY,2024-01-11T00:00:00Z,1.84725,0.10046666666666666
ABBY,2024-01-13T00:00:00Z,1.405,0.086
ABBY,2024-01-14T00:00:00Z,-0.249,0.09505
ABBY,2024-01-15T00:00:00Z,-0.0125,0.08453333333333334
ABBY,2024-01-16T00:00:00Z,0.02675,0.0684
ABBY,2024-01-17T00:00:00Z,-0.08274999999999999,0.08865
ABBY,2024-01-18T00:00:00Z,0.5265,0.10153333333333334
ABBY,2024-01-20T00:00:00Z,0.557,NA
ABBY,2024-01-21T00:00:00Z,0.6593333333333333,NA
ABBY,2024-01-22T00:00:00Z,1.1233333333333333,0.1142
ABBY,2024-01-23T00:00:00Z,2.186,0.112
ABBY,2024-01-24T00:00:00Z,4.9830000000000005,0.11
ABBY,2024-01-25T00:00:00Z,5.783,0.112
ABBY,2024-01-26T00:00:00Z,5.718333333333334,0.1325
ABBY,2024-01-27T00:00:00Z,5.672,0.11835
ABBY,2024-01-28T00:00:00Z,9.179333333333334,0.1135
ABBY,2024-01-29T00:00:00Z,10.565666666666669,0.0902
ABBY,2024-01-30T00:00:00Z,9.978,0.1262
ABBY,2024-01-31T00:00:00Z,9.60775,0.0745
BARR,2024-01-01T00:00:00Z,-5.9799999999999995,NA
BARR,2024-01-02T00:00:00Z,-6.418,NA
BARR,2024-01-03T00:00:00Z,-6.8865,NA
BARR,2024-01-04T00:00:00Z,-7.436,NA
BARR,2024-01-05T00:00:00Z,-6.90325,NA
BARR,2024-01-06T00:00:00Z,-6.8785,NA
BARR,2024-01-07T00:00:00Z,-6.98325,NA
BARR,2024-01-08T00:00:00Z,-7.41375,NA
BARR,2024-01-09T00:00:00Z,-6.462,NA
BARR,2024-01-10T00:00:00Z,-6.976,NA
BARR,2024-01-11T00:00:00Z,-7.73075,NA
BARR,2024-01-12T00:00:00Z,-8.075,NA
BARR,2024-01-13T00:00:00Z,-7.27575,NA
BARR,2024-01-14T00:00:00Z,-7.5755,NA
BARR,2024-01-15T00:00:00Z,-7.728,NA
BARR,2024-01-16T00:00:00Z,-7.88225,NA
BARR,2024-01-17T00:00:00Z,-6.33675,NA
BARR,2024-01-18T00:00:00Z,-7.32675,NA
BARR,2024-01-19T00:00:00Z,-5.51125,NA
BARR,2024-01-20T00:00:00Z,-7.196,NA
BARR,2024-01-21T00:00:00Z,-9.6015,NA
BARR,2024-01-22T00:00:00Z,-10.97825,NA
BARR,2024-01-23T00:00:00Z,-12.47375,NA
BARR,2024-01-24T00:00:00Z,-12.0235,NA
BARR,2024-01-25T00:00:00Z,-12.129,NA
BARR,2024-01-26T00:00:00Z,-12.825,NA
BARR,2024-01-27T00:00:00Z,-13.79825,NA
BARR,2024-01-28T00:00:00Z,-14.5855,NA
BARR,2024-01-29T00:00:00Z,-15.835,NA
BARR,2024-01-30T00:00:00Z,-15.5485,NA
BARR,2024-01-31T00:00:00Z,-13.12075,NA
BART,2024-01-01T00:00:00Z,1.5526,0.26187499999999997
BART,2024-01-02T00:00:00Z,0.967,0.247325
BART,2024-01-03T00:00:00Z,0.8894,0.2412
BART,2024-01-04T00:00:00Z,1.1946,0.238525
BART,2024-01-05T00:00:00Z,0.7976,0.237625
BART,2024-01-06T00:00:00Z,0.0884,0.38735
BART,2024-01-07T00:00:00Z,0.3876,0.18120000000000003
BART,2024-01-08T00:00:00Z,0.4048,0.1473
BART,2024-01-09T00:00:00Z,0.608,0.0635
BART,2024-01-10T00:00:00Z,0.7116,0.0774
BART,2024-01-11T00:00:00Z,0.7264,0.0689
BART,2024-01-12T00:00:00Z,0.9528,0.0833
BART,2024-01-13T00:00:00Z,1.1208,0.0829
BART,2024-01-14T00:00:00Z,1.1472,0.25835
BART,2024-01-15T00:00:00Z,1.3648,0.0721
BART,2024-01-16T00:00:00Z,1.3938,0.0847
BART,2024-01-17T00:00:00Z,1.333,0.0725
BART,2024-01-18T00:00:00Z,1.4046,0.0729
BART,2024-01-19T00:00:00Z,1.4216,0.20515
BART,2024-01-20T00:00:00Z,1.4122,0.21125
BART,2024-01-21T00:00:00Z,1.3624,0.254025
BART,2024-01-22T00:00:00Z,1.3296,NA
BART,2024-01-23T00:00:00Z,1.3564,0.0721
BART,2024-01-24T00:00:00Z,1.4838,0.0828
BART,2024-01-25T00:00:00Z,1.5366,0.215
BART,2024-01-26T00:00:00Z,1.5822,0.21560000000000001
BART,2024-01-27T00:00:00Z,1.5866,0.21353333333333335
BART,2024-01-28T00:00:00Z,1.666,0.2142
BART,2024-01-29T00:00:00Z,1.7072,0.213
BART,2024-01-30T00:00:00Z,1.6914,0.0951
BART,2024-01-31T00:00:00Z,1.603,0.0742
BLAN,2024-01-01T00:00:00Z,5.5732,0.19135
BLAN,2024-01-02T00:00:00Z,4.1324,0.1985
BLAN,2024-01-03T00:00:00Z,2.6522,0.2018
BLAN,2024-01-04T00:00:00Z,2.77825,0.18756666666666663
BLAN,2024-01-05T00:00:00Z,1.717,0.20075
BLAN,2024-01-06T00:00:00Z,0.2934,0.19066666666666668
BLAN,2024-01-07T00:00:00Z,1.2136,0.23295
BLAN,2024-01-08T00:00:00Z,1.8462,0.24676666666666663
BLAN,2024-01-09T00:00:00Z,1.9054,0.2176
BLAN,2024-01-10T00:00:00Z,6.1718,0.30016666666666664
BLAN,2024-01-11T00:00:00Z,4.3328,0.2287
BLAN,2024-01-12T00:00:00Z,3.3468,0.219875
