site_id,startDateTime,SOILT,VSWC
ABBY,2025-10-01T00:00:00Z,13.0772,0.03444999999999999
ABBY,2025-10-02T00:00:00Z,12.7322,0.03645
ABBY,2025-10-03T00:00:00Z,12.947,0.03705
ABBY,2025-10-04T00:00:00Z,12.8608,0.047075
ABBY,2025-10-05T00:00:00Z,13.5798,0.0304
ABBY,2025-10-06T00:00:00Z,13.1828,0.03936666666666667
ABBY,2025-10-07T00:00:00Z,13.554,0.058225
ABBY,2025-10-08T00:00:00Z,15.4264,0.0355
ABBY,2025-10-09T00:00:00Z,11.896,0.0516
ABBY,2025-10-10T00:00:00Z,12.4744,0.043825
ABBY,2025-10-11T00:00:00Z,11.9642,0.04596
ABBY,2025-10-12T00:00:00Z,10.7472,0.0564
ABBY,2025-10-13T00:00:00Z,9.5404,0.0574
ABBY,2025-10-14T00:00:00Z,9.6594,0.053575
ABBY,2025-10-15T00:00:00Z,9.9748,0.052775
ABBY,2025-10-16T00:00:00Z,10.8412,0.05235
ABBY,2025-10-17T00:00:00Z,10.1224,0.061375
ABBY,2025-10-18T00:00:00Z,10.4426,0.0438
ABBY,2025-10-19T00:00:00Z,10.4904,0.0403
ABBY,2025-10-20T00:00:00Z,10.2512,0.04343333333333333
ABBY,2025-10-21T00:00:00Z,10.2754,0.0408
ABBY,2025-10-22T00:00:00Z,10.466,0.0441
ABBY,2025-10-23T00:00:00Z,10.7156,0.0472
ABBY,2025-10-24T00:00:00Z,11.874,0.04735
ABBY,2025-10-25T00:00:00Z,10.9844,0.07136666666666666
ABBY,2025-10-27T00:00:00Z,7.5174,0.05146666666666667
ABBY,2025-10-28T00:00:00Z,8.2368,0.08925
ABBY,2025-10-29T00:00:00Z,9.4866,0.04986666666666667
ABBY,2025-10-30T00:00:00Z,9.5444,0.067425
ABBY,2025-10-31T00:00:00Z,9.3212,0.053
BARR,2025-10-01T00:00:00Z,-0.05975,NA
BARR,2025-10-02T00:00:00Z,-1.71875,NA
BARR,2025-10-03T00:00:00Z,-1.92475,NA
BARR,2025-10-04T00:00:00Z,-0.06949999999999999,NA
BARR,2025-10-05T00:00:00Z,-0.99,NA
BARR,2025-10-06T00:00:00Z,-0.6857500000000001,NA
BARR,2025-10-07T00:00:00Z,0.126,NA
BARR,2025-10-08T00:00:00Z,-0.2335,NA
BARR,2025-10-09T00:00:00Z,1.22875,0.0071
BARR,2025-10-10T00:00:00Z,0.4255,0.0091
BARR,2025-10-11T00:00:00Z,-1.2275,NA
BARR,2025-10-12T00:00:00Z,-0.949,NA
BARR,2025-10-13T00:00:00Z,-0.1625,NA
BARR,2025-10-14T00:00:00Z,-0.31625,NA
BARR,2025-10-15T00:00:00Z,-2.346,NA
BARR,2025-10-16T00:00:00Z,-1.672,NA
BARR,2025-10-17T00:00:00Z,-0.57475,NA
BARR,2025-10-18T00:00:00Z,-1.176,NA
BARR,2025-10-19T00:00:00Z,-1.0785,NA
BARR,2025-10-20T00:00:00Z,-1.53525,NA
BARR,2025-10-21T00:00:00Z,-2.555,NA
BARR,2025-10-22T00:00:00Z,-4.032,NA
BARR,2025-10-23T00:00:00Z,-1.4955,NA
BARR,2025-10-24T00:00:00Z,-1.4135,NA
BARR,2025-10-25T00:00:00Z,-4.1795,NA
BARR,2025-10-26T00:00:00Z,-2.5895,NA
BARR,2025-10-27T00:00:00Z,-2.53325,NA
BARR,2025-10-28T00:00:00Z,-2.6005000000000003,NA
BARR,2025-10-29T00:00:00Z,-4.733,NA
BARR,2025-10-30T00:00:00Z,-3.44275,NA
BARR,2025-10-31T00:00:00Z,-2.23,NA
BART,2025-10-01T00:00:00Z,14.296,0.048525
BART,2025-10-02T00:00:00Z,12.438,0.048325
BART,2025-10-03T00:00:00Z,11.7722,0.0482
BART,2025-10-04T00:00:00Z,12.5426,0.05146666666666667
BART,2025-10-05T00:00:00Z,14.2792,0.0317
BART,2025-10-06T00:00:00Z,15.1484,0.04434
BART,2025-10-07T00:00:00Z,15.3788,0.02836666666666667
BART,2025-10-08T00:00:00Z,15.3526,0.04404
BART,2025-10-09T00:00:00Z,12.744,0.0626
BART,2025-10-10T00:00:00Z,10.523,0.06005
BART,2025-10-11T00:00:00Z,10.2008,0.054725
BART,2025-10-12T00:00:00Z,10.8124,0.05335
BART,2025-10-13T00:00:00Z,10.942,0.05148
BART,2025-10-14T00:00:00Z,10.1976,0.05622
BART,2025-10-15T00:00:00Z,11.7018,0.05396
BART,2025-10-16T00:00:00Z,10.0328,0.0383
BART,2025-10-17T00:00:00Z,9.4048,0.0351
BART,2025-10-18T00:00:00Z,10.0728,0.05653333333333333
BART,2025-10-19T00:00:00Z,10.3156,0.03415
BART,2025-10-20T00:00:00Z,11.2914,0.05042
BART,2025-10-21T00:00:00Z,12.1018,0.06958
BART,2025-10-22T00:00:00Z,11.0772,0.071775
BART,2025-10-23T00:00:00Z,9.9244,0.078625
BART,2025-10-24T00:00:00Z,9.6128,0.07283333333333333
BART,2025-10-25T00:00:00Z,9.2354,0.07055
BART,2025-10-26T00:00:00Z,8.5744,0.0403
BART,2025-10-27T00:00:00Z,8.182,0.04665
BART,2025-10-28T00:00:00Z,8.6834,0.0483
BART,2025-10-29T00:00:00Z,8.1272,0.0478
BART,2025-10-30T00:00:00Z,7.7064,0.05655
BART,2025-10-31T00:00:00Z,7.4616,0.05805
BLAN,2025-10-01T00:00:00Z,18.032,0.0873
BLAN,2025-10-02T00:00:00Z,16.055600000000002,0.09426666666666668
BLAN,2025-10-03T00:00:00Z,15.213,0.10385
BLAN,2025-10-04T00:00:00Z,15.4388,0.11565
BLAN,2025-10-05T00:00:00Z,16.1726,0.0783
BLAN,2025-10-06T00:00:00Z,16.48,0.074
BLAN,2025-10-07T00:00:00Z,18.103,0.0711
BLAN,2025-10-08T00:00:00Z,19.566,0.07
BLAN,2025-10-09T00:00:00Z,15.3394,0.0614
BLAN,2025-10-10T00:00:00Z,12.4064,0.08216666666666667
BLAN,2025-10-11T00:00:00Z,12.7948,0.0581
BLAN,2025-10-12T00:00:00Z,14.147,0.05699999999999999
BLAN,2025-10-13T00:00:00Z,15.132,0.10735
BLAN,2025-10-14T00:00:00Z,14.6122,0.1209
BLAN,2025-10-15T00:00:00Z,14.7578,0.096
BLAN,2025-10-16T00:00:00Z,15.2042,0.09223333333333332
BLAN,2025-10-17T00:00:00Z,11.9262,0.0878
BLAN,2025-10-18T00:00:00Z,11.3636,0.08473333333333333
BLAN,2025-10-19T00:00:00Z,13.6654,0.10085
BLAN,2025-10-20T00:00:00Z,15.4086,0.10773333333333332
BLAN,2025-10-21T00:00:00Z,11.766,0.12145
BLAN,2025-10-22T00:00:00Z,13.1924,0.1091
BLAN,2025-10-23T00:00:00Z,11.9642,0.1345
BLAN,2025-10-24T00:00:00Z,10.7398,0.1075
BLAN,2025-10-25T00:00:00Z,9.918,0.1098
BLAN,2025-10-26T00:00:00Z,10.177,0.0995
BLAN,2025-10-27T00:00:00Z,8.8194,0.09743333333333332
BLAN,2025-10-28T00:00:00Z,10.442,0.09606666666666666
BLAN,2025-10-29T00:00:00Z,9.8574,0.10335
BLAN,2025-10-30T00:00:00Z,10.123,0.1029
BLAN,2025-10-31T00:00:00Z,10.3606,0.1871
BONA,2025-10-01T00:00:00Z,2.4064,NA
BONA,2025-10-02T00:00:00Z,3.6884,NA
BONA,2025-10-03T00:00:00Z,2.0416,NA
BONA,2025-10-04T00:00:00Z,3.7974,NA
BONA,2025-10-05T00:00:00Z,7.023000000000001,NA
BONA,2025-10-06T00:00:00Z,9.9608,NA
BONA,2025-10-07T00:00:00Z,9.8554,NA
BONA,2025-10-08T00:00:00Z,6.3132,NA
BONA,2025-10-09T00:00:00Z,7.0192,NA
