site_id,startDateTime,VSWC,SOILT
ABBY,2019-09-01T00:00:00Z,0.238,18.3648
ABBY,2019-09-02T00:00:00Z,0.254,18.4786
ABBY,2019-09-03T00:00:00Z,NA,18.2624
ABBY,2019-09-04T00:00:00Z,0.23333333333333334,18.253800000000002
ABBY,2019-09-05T00:00:00Z,0.23099999999999998,17.9574
ABBY,2019-09-06T00:00:00Z,0.2083,19.4066
ABBY,2019-09-07T00:00:00Z,NA,18.9272
ABBY,2019-09-08T00:00:00Z,0.23905,16.1196
ABBY,2019-09-09T00:00:00Z,0.2840666666666667,15.5464
ABBY,2019-09-10T00:00:00Z,0.275275,15.1536
ABBY,2019-09-11T00:00:00Z,0.274225,15.0886
ABBY,2019-09-12T00:00:00Z,0.268175,16.04
ABBY,2019-09-13T00:00:00Z,0.2942,16.253
ABBY,2019-09-14T00:00:00Z,0.274125,16.055
ABBY,2019-09-15T00:00:00Z,0.27203333333333335,16.1254
ABBY,2019-09-16T00:00:00Z,0.30993333333333334,13.8862
ABBY,2019-09-17T00:00:00Z,0.282775,14.3478
ABBY,2019-09-18T00:00:00Z,0.26263333333333333,13.8202
ABBY,2019-09-19T00:00:00Z,0.292975,13.8646
ABBY,2019-09-20T00:00:00Z,0.3019,13.7212
ABBY,2019-09-21T00:00:00Z,0.2889,14.1994
ABBY,2019-09-22T00:00:00Z,0.30095,14.975
ABBY,2019-09-23T00:00:00Z,0.2874,14.118400000000001
ABBY,2019-09-24T00:00:00Z,0.2944,14.163
ABBY,2019-09-25T00:00:00Z,0.295,14.9964
ABBY,2019-09-26T00:00:00Z,0.30283333333333334,14.539200000000001
ABBY,2019-09-27T00:00:00Z,0.28773333333333334,14.145199999999999
ABBY,2019-09-28T00:00:00Z,0.26239999999999997,12.611
ABBY,2019-09-29T00:00:00Z,0.31706666666666666,10.6782
ABBY,2019-09-30T00:00:00Z,0.3165,9.625
BARR,2019-09-01T00:00:00Z,NA,5.68525
BARR,2019-09-02T00:00:00Z,0.0018,5.632
BARR,2019-09-03T00:00:00Z,0.0018,7.11525
BARR,2019-09-04T00:00:00Z,0.002,8.2645
BARR,2019-09-05T00:00:00Z,NA,7.10575
BARR,2019-09-06T00:00:00Z,0.0014,13.465
BARR,2019-09-07T00:00:00Z,NA,13.69525
BARR,2019-09-08T00:00:00Z,0.0014,10.665
BARR,2019-09-09T00:00:00Z,0.0017,13.496500000000001
BARR,2019-09-10T00:00:00Z,NA,14.55225
BARR,2019-09-11T00:00:00Z,0.001,10.23875
BARR,2019-09-12T00:00:00Z,NA,11.50525
BARR,2019-09-13T00:00:00Z,NA,9.371
BARR,2019-09-14T00:00:00Z,8e-4,5.33475
BARR,2019-09-15T00:00:00Z,6e-4,6.357
BARR,2019-09-16T00:00:00Z,7e-4,3.65125
BARR,2019-09-17T00:00:00Z,9e-4,2.40475
BARR,2019-09-18T00:00:00Z,7e-4,4.55075
BARR,2019-09-19T00:00:00Z,NA,5.43675
BARR,2019-09-20T00:00:00Z,7e-4,3.98675
BARR,2019-09-21T00:00:00Z,7e-4,3.49875
BARR,2019-09-22T00:00:00Z,3.5e-4,4.01425
BARR,2019-09-23T00:00:00Z,0.0017,4.69725
BARR,2019-09-24T00:00:00Z,0.13672499999999999,2.39725
BARR,2019-09-25T00:00:00Z,0.0404,2.7422500000000003
BARR,2019-09-26T00:00:00Z,0.134625,3.68075
BARR,2019-09-27T00:00:00Z,0.039700000000000006,3.43975
BARR,2019-09-28T00:00:00Z,0.03665,0.5765
BARR,2019-09-29T00:00:00Z,0.17743333333333333,7.107
BARR,2019-09-30T00:00:00Z,3.5e-4,4.7132499999999995
BART,2019-09-01T00:00:00Z,0.1508,15.1858
BART,2019-09-02T00:00:00Z,0.1489,15.266200000000001
BART,2019-09-03T00:00:00Z,0.1679,14.3508
BART,2019-09-04T00:00:00Z,0.1591,15.0586
BART,2019-09-05T00:00:00Z,0.2383,15.356
BART,2019-09-06T00:00:00Z,0.2825,14.696
BART,2019-09-07T00:00:00Z,0.20563333333333333,13.9114
BART,2019-09-08T00:00:00Z,0.23015,13.7056
BART,2019-09-09T00:00:00Z,0.21660000000000001,13.3162
BART,2019-09-10T00:00:00Z,0.20026666666666668,13.3984
BART,2019-09-11T00:00:00Z,0.19956666666666667,13.8964
BART,2019-09-12T00:00:00Z,0.20020000000000002,16.2578
BART,2019-09-13T00:00:00Z,0.19913333333333333,14.1774
BART,2019-09-14T00:00:00Z,0.19686666666666666,13.042
BART,2019-09-15T00:00:00Z,0.22145,12.9656
BART,2019-09-16T00:00:00Z,0.21455,14.3764
BART,2019-09-17T00:00:00Z,0.20085,13.2688
BART,2019-09-18T00:00:00Z,0.2517,13.187
BART,2019-09-19T00:00:00Z,0.20775,11.8574
BART,2019-09-20T00:00:00Z,0.19515,12.318
BART,2019-09-21T00:00:00Z,NA,13.916599999999999
BART,2019-09-22T00:00:00Z,0.1648,15.4658
BART,2019-09-23T00:00:00Z,0.1407,16.2724
BART,2019-09-24T00:00:00Z,NA,17.2042
BART,2019-09-25T00:00:00Z,0.1549,14.6442
BART,2019-09-26T00:00:00Z,0.1642,13.6378
BART,2019-09-27T00:00:00Z,0.19145,13.0882
BART,2019-09-28T00:00:00Z,0.1472,13.4188
BART,2019-09-29T00:00:00Z,0.1868,14.4996
BART,2019-09-30T00:00:00Z,0.1446,12.6454
BLAN,2019-09-01T00:00:00Z,0.1081,21.942800000000002
BLAN,2019-09-02T00:00:00Z,0.106975,21.216
BLAN,2019-09-03T00:00:00Z,0.1745,22.0344
BLAN,2019-09-04T00:00:00Z,0.14254,22.1524
BLAN,2019-09-05T00:00:00Z,0.12191999999999999,23.4102
BLAN,2019-09-06T00:00:00Z,0.11254,21.1024
BLAN,2019-09-07T00:00:00Z,0.098,20.9644
BLAN,2019-09-08T00:00:00Z,0.09133333333333334,20.727
BLAN,2019-09-09T00:00:00Z,0.095,20.5702
BLAN,2019-09-10T00:00:00Z,0.0969,20.9544
BLAN,2019-09-11T00:00:00Z,0.09855,22.4932
BLAN,2019-09-12T00:00:00Z,0.10696666666666667,22.099
BLAN,2019-09-13T00:00:00Z,0.10527500000000001,23.759
BLAN,2019-09-14T00:00:00Z,0.10205,19.9838
BLAN,2019-09-15T00:00:00Z,0.0938,21.5758
BLAN,2019-09-16T00:00:00Z,0.094825,20.9368
BLAN,2019-09-17T00:00:00Z,0.093175,22.2602
BLAN,2019-09-18T00:00:00Z,0.09135,20.4874
BLAN,2019-09-19T00:00:00Z,0.08895,18.719
BLAN,2019-09-20T00:00:00Z,0.09866666666666667,17.6452
BLAN,2019-09-21T00:00:00Z,0.0877,18.5375
BLAN,2019-09-22T00:00:00Z,0.08385000000000001,20.92325
BLAN,2019-09-23T00:00:00Z,0.0951,22.1655
BLAN,2019-09-24T00:00:00Z,0.08347500000000001,21.33475
BLAN,2019-09-25T00:00:00Z,0.081575,19.1462
BLAN,2019-09-26T00:00:00Z,0.0719,19.513749999999998
BLAN,2019-09-27T00:00:00Z,0.07186666666666666,19.59975
BLAN,2019-09-28T00:00:00Z,0.07875,20.322
BLAN,2019-09-29T00:00:00Z,0.0889,21.9435
BLAN,2019-09-30T00:00:00Z,0.07012499999999999,22.813000000000002
BONA,2019-09-01T00:00:00Z,0,21.0838
BONA,2019-09-02T00:00:00Z,0,21.549
BONA,2019-09-03T00:00:00Z,0,18.1874
BONA,2019-09-04T00:00:00Z,0,19.23
BONA,2019-09-05T00:00:00Z,0,18.7076
BONA,2019-09-06T00:00:00Z,0,18.8106
BONA,2019-09-07T00:00:00Z,0,21.0094
BONA,2019-09-08T00:00:00Z,NA,21.4092
BONA,2019-09-09T00:00:00Z,0,20.419
BONA,2019-09-10T00:00:00Z,NA,23.1294
BONA,2019-09-11T00:00:00Z,0,17.4092
BONA,2019-09-12T00:00:00Z,0,13.2716
BONA,2019-09-13T00:00:00Z,0,16.46
BONA,2019-09-14T00:00:00Z,0,19.3642
BONA,2019-09-15T00:00:00Z,0,19.0438
BONA,2019-09-16T00:00:00Z,NA,18.290599999999998
BONA,2019-09-17T00:00:00Z,NA,13.150599999999999
BONA,2019-09-18T00:00:00Z,NA,10.597199999999999
BONA,2019-09-19T00:00:00Z,NA,11.848
BONA,2019-09-20T00:00:00Z,NA,8.9482
BONA,2019-09-21T00:00:00Z,NA,10.6984
BONA,2019-09-22T00:00:00Z,NA,5.7458
BONA,2019-09-23T00:00:00Z,NA,9.136
BONA,2019-09-24T00:00:00Z,NA,10.753
BONA,2019-09-25T00:00:00Z,NA,7.3088
BONA,2019-09-26T00:00:00Z,NA,9.106200000000001
BONA,2019-09-27T00:00:00Z,NA,5.9656
BONA,2019-09-28T00:00:00Z,NA,8.3648
BONA,2019-09-29T00:00:00Z,NA,9.9076
BONA,2019-09-30T00:00:00Z,NA,9.6388
CLBJ,2019-09-01T00:00:00Z,0.28705,26.07325
CLBJ,2019-09-02T00:00:00Z,0.2523333333333333,26.472749999999998
CLBJ,2019-09-03T00:00:00Z,0.24333333333333332,26.669999999999998
CLBJ,2019-09-04T00:00:00Z,0.2344,26.8615
CLBJ,2019-09-05T00:00:00Z,0.22046666666666667,26.8065
CLBJ,2019-09-06T00:00:00Z,0.256025,26.78375
CLBJ,2019-09-07T00:00:00Z,0.2499,27.259
CLBJ,2019-09-08T00:00:00Z,0.28386666666666666,27.5045
CLBJ,2019-09-09T00:00:00Z,0.2774,27.11125
CLBJ,2019-09-10T00:00:00Z,0.2874,27.4225
CLBJ,2019-09-11T00:00:00Z,0.27026666666666666,27.68875
CLBJ,2019-09-12T00:00:00Z,0.29800000000000004,27.51025
CLBJ,2019-09-13T00:00:00Z,0.26456666666666667,27.93075
CLBJ,2019-09-14T00:00:00Z,0.29165,26.99875
CLBJ,2019-09-15T00:00:00Z,0.2787,27.7115
CLBJ,2019-09-16T00:00:00Z,0.27725,27.80225
CLBJ,2019-09-17T00:00:00Z,0.17043333333333333,27.57225
CLBJ,2019-09-18T00:00:00Z,0.2142,27.752
CLBJ,2019-09-19T00:00:00Z,0.21415,27.52625
CLBJ,2019-09-20T00:00:00Z,0.20889999999999997,25.1095
CLBJ,2019-09-21T00:00:00Z,0.2117,25.81175
CLBJ,2019-09-22T00:00:00Z,0.213275,27.767
CLBJ,2019-09-23T00:00:00Z,0.21043333333333333,25.7905
CLBJ,2019-09-24T00:00:00Z,0.227,26.98425
CLBJ,2019-09-25T00:00:00Z,0.28345,24.82075
CLBJ,2019-09-26T00:00:00Z,0.25293333333333334,26.996499999999997
