site_id,startDateTime,SOILT,VSWC
ABBY,2026-01-01T00:00:00Z,4.604,0.0823
ABBY,2026-01-02T00:00:00Z,4.6904,0.06825
ABBY,2026-01-03T00:00:00Z,7.91,0.109
ABBY,2026-01-04T00:00:00Z,7.6018,0.09256666666666666
ABBY,2026-01-05T00:00:00Z,6.4838000000000005,0.09766666666666668
ABBY,2026-01-06T00:00:00Z,5.9706,0.0895
ABBY,2026-01-07T00:00:00Z,5.008,0.098
ABBY,2026-01-08T00:00:00Z,4.002,0.08045
ABBY,2026-01-09T00:00:00Z,3.9958,0.0766
ABBY,2026-01-10T00:00:00Z,5.2332,0.09646666666666669
ABBY,2026-01-11T00:00:00Z,5.324,0.09266666666666667
ABBY,2026-01-12T00:00:00Z,6.759,0.10386666666666666
ABBY,2026-01-13T00:00:00Z,7.1696,0.0873
ABBY,2026-01-14T00:00:00Z,6.7092,0.0614
ABBY,2026-01-15T00:00:00Z,6.0648,0.105
ABBY,2026-01-16T00:00:00Z,6.7678,0.0943
ABBY,2026-01-17T00:00:00Z,7.1824,NA
ABBY,2026-01-18T00:00:00Z,6.788,0.0588
ABBY,2026-01-19T00:00:00Z,5.9016,0.06555
ABBY,2026-01-20T00:00:00Z,5.7772,0.0632
ABBY,2026-01-21T00:00:00Z,5.2024,0.07703333333333333
ABBY,2026-01-22T00:00:00Z,3.035,0.08223333333333334
ABBY,2026-01-23T00:00:00Z,2.1710000000000003,0.0621
ABBY,2026-01-24T00:00:00Z,2.5774,0.0618
ABBY,2026-01-25T00:00:00Z,2.0318,0.09035
ABBY,2026-01-26T00:00:00Z,2.0238,0.07426666666666668
ABBY,2026-01-27T00:00:00Z,2.7936,0.08715
ABBY,2026-01-28T00:00:00Z,4.2105,0.076
ABBY,2026-01-29T00:00:00Z,5.8484,0.0658
ABBY,2026-01-30T00:00:00Z,6.8732,0.0974
ABBY,2026-01-31T00:00:00Z,6.5538,0.07819999999999999
BARR,2026-01-01T00:00:00Z,-6.16125,NA
BARR,2026-01-02T00:00:00Z,-7.183249999999999,NA
BARR,2026-01-03T00:00:00Z,-8.5,NA
BARR,2026-01-04T00:00:00Z,-9.45775,NA
BARR,2026-01-05T00:00:00Z,-10.2685,NA
BARR,2026-01-06T00:00:00Z,-10.63225,NA
BARR,2026-01-07T00:00:00Z,-10.0405,NA
BARR,2026-01-08T00:00:00Z,-10.1375,NA
BARR,2026-01-09T00:00:00Z,-10.80175,NA
BARR,2026-01-10T00:00:00Z,-11.25325,NA
BARR,2026-01-11T00:00:00Z,-11.48325,NA
BARR,2026-01-12T00:00:00Z,-11.95375,NA
BARR,2026-01-13T00:00:00Z,-12.3675,NA
BARR,2026-01-14T00:00:00Z,-12.354,NA
BARR,2026-01-15T00:00:00Z,-12.17775,NA
BARR,2026-01-16T00:00:00Z,-12.07325,NA
BARR,2026-01-17T00:00:00Z,-12.6035,NA
BARR,2026-01-18T00:00:00Z,-12.30925,NA
BARR,2026-01-19T00:00:00Z,-11.4835,NA
BARR,2026-01-20T00:00:00Z,-10.161,NA
BARR,2026-01-21T00:00:00Z,-10.51125,NA
BARR,2026-01-22T00:00:00Z,-10.1925,NA
BARR,2026-01-23T00:00:00Z,-9.58375,NA
BARR,2026-01-24T00:00:00Z,-8.509,NA
BARR,2026-01-25T00:00:00Z,-7.99525,NA
BARR,2026-01-26T00:00:00Z,-9.008,NA
BARR,2026-01-27T00:00:00Z,-10.05675,NA
BARR,2026-01-28T00:00:00Z,-10.5765,NA
BARR,2026-01-29T00:00:00Z,-11.849,NA
BARR,2026-01-30T00:00:00Z,-12.072,NA
BARR,2026-01-31T00:00:00Z,-11.618,NA
BART,2026-01-01T00:00:00Z,1.738,NA
BART,2026-01-02T00:00:00Z,2.075,0.1314
BART,2026-01-03T00:00:00Z,1.152,0.1236
BART,2026-01-04T00:00:00Z,1.2885,NA
BART,2026-01-05T00:00:00Z,1.5715,NA
BART,2026-01-06T00:00:00Z,0.7275,0.07905
BART,2026-01-07T00:00:00Z,1.2965,0.19105
BART,2026-01-08T00:00:00Z,1.181,NA
BART,2026-01-09T00:00:00Z,1.7103333333333333,NA
BART,2026-01-10T00:00:00Z,1.663,NA
BART,2026-01-11T00:00:00Z,1.8705,NA
BART,2026-01-12T00:00:00Z,1.8,NA
BART,2026-01-13T00:00:00Z,1.88925,NA
BART,2026-01-14T00:00:00Z,1.823,NA
BART,2026-01-15T00:00:00Z,1.9166666666666667,NA
BART,2026-01-17T00:00:00Z,1.584,0.22366666666666668
BART,2026-01-18T00:00:00Z,1.403,NA
BART,2026-01-19T00:00:00Z,1.4286666666666668,0.0484
BART,2026-01-21T00:00:00Z,1.624,0.1907
BART,2026-01-22T00:00:00Z,1.123,NA
BART,2026-01-23T00:00:00Z,1.52,0.1656
BART,2026-01-24T00:00:00Z,1.518,0.0475
BART,2026-01-25T00:00:00Z,1.0945,0.0609
BART,2026-01-26T00:00:00Z,1.3935,0.1974
BART,2026-01-28T00:00:00Z,1.249,0.053
BART,2026-01-29T00:00:00Z,1.1335000000000002,0.047
BART,2026-01-30T00:00:00Z,1.43075,0.0596
BART,2026-01-31T00:00:00Z,1.448,0.11463333333333334
BART,2026-01-20T00:00:00Z,NA,0.396
BLAN,2026-01-01T00:00:00Z,0.6008,NA
BLAN,2026-01-02T00:00:00Z,-0.9814,0.1582
BLAN,2026-01-03T00:00:00Z,-0.05120000000000001,NA
BLAN,2026-01-04T00:00:00Z,0.7826,NA
BLAN,2026-01-05T00:00:00Z,0.0144,0.1539
BLAN,2026-01-06T00:00:00Z,1.2036,NA
BLAN,2026-01-07T00:00:00Z,3.2634,NA
BLAN,2026-01-08T00:00:00Z,4.4506,NA
BLAN,2026-01-09T00:00:00Z,3.835,0.1412
BLAN,2026-01-10T00:00:00Z,6.4824,NA
BLAN,2026-01-11T00:00:00Z,6.2106,0.1904
BLAN,2026-01-12T00:00:00Z,2.731,0.1837
BLAN,2026-01-13T00:00:00Z,2.3196,NA
BLAN,2026-01-14T00:00:00Z,4.0969999999999995,NA
BLAN,2026-01-15T00:00:00Z,5.0246,NA
BLAN,2026-01-16T00:00:00Z,-0.2966,NA
BLAN,2026-01-17T00:00:00Z,0.5206,NA
BLAN,2026-01-18T00:00:00Z,0.799,NA
BLAN,2026-01-19T00:00:00Z,-0.333,NA
BLAN,2026-01-20T00:00:00Z,-0.2524,NA
BLAN,2026-01-21T00:00:00Z,-1.7876,NA
BLAN,2026-01-22T00:00:00Z,0.5804,NA
BLAN,2026-01-23T00:00:00Z,-0.1138,NA
BLAN,2026-01-24T00:00:00Z,0.01080000000000002,NA
BLAN,2026-01-25T00:00:00Z,-2.344,NA
BLAN,2026-01-26T00:00:00Z,-1.0932,NA
BLAN,2026-01-27T00:00:00Z,-0.7366,NA
BLAN,2026-01-28T00:00:00Z,-0.6438,NA
BLAN,2026-01-29T00:00:00Z,-0.6792,NA
BLAN,2026-01-30T00:00:00Z,-0.997,NA
BLAN,2026-01-31T00:00:00Z,-1.137,NA
CPER,2026-01-01T00:00:00Z,4.9802,0.03292
CPER,2026-01-02T00:00:00Z,7.2614,0.0342
CPER,2026-01-03T00:00:00Z,7.6534,0.03716666666666667
CPER,2026-01-04T00:00:00Z,6.2772,0.03211999999999999
CPER,2026-01-05T00:00:00Z,7.5038,0.03285
