site_id,startDateTime,SOILT,VSWC
ABBY,2024-07-01T00:00:00Z,16.4986,0.0888
ABBY,2024-07-02T00:00:00Z,16.494600000000002,0.0679
ABBY,2024-07-03T00:00:00Z,15.5784,NA
ABBY,2024-07-04T00:00:00Z,15.9628,0.0592
ABBY,2024-07-05T00:00:00Z,18.598750000000003,0.0612
ABBY,2024-07-06T00:00:00Z,20.8442,0.0683
ABBY,2024-07-07T00:00:00Z,20.8382,0.06535
ABBY,2024-07-08T00:00:00Z,21.12925,0.0691
ABBY,2024-07-09T00:00:00Z,22.124,0.0597
ABBY,2024-07-10T00:00:00Z,22.57175,0.04439999999999999
ABBY,2024-07-11T00:00:00Z,20.955,0.0557
ABBY,2024-07-12T00:00:00Z,19.303,0.04603333333333333
ABBY,2024-07-13T00:00:00Z,19.233,0.0538
ABBY,2024-07-14T00:00:00Z,20.733,0.05275
ABBY,2024-07-15T00:00:00Z,20.2938,0.0459
ABBY,2024-07-16T00:00:00Z,19.0156,0.0465
ABBY,2024-07-17T00:00:00Z,21.5582,0.04083333333333333
ABBY,2024-07-18T00:00:00Z,20.1468,0.03996666666666666
ABBY,2024-07-19T00:00:00Z,19.8884,0.03909999999999999
ABBY,2024-07-20T00:00:00Z,20.4742,0.03853333333333333
ABBY,2024-07-21T00:00:00Z,21.677,0.0427
ABBY,2024-07-22T00:00:00Z,17.223399999999998,0.03245
ABBY,2024-07-23T00:00:00Z,16.1978,0.04842499999999999
ABBY,2024-07-24T00:00:00Z,17.8016,0.04055
ABBY,2024-07-25T00:00:00Z,18.146,0.0463
ABBY,2024-07-26T00:00:00Z,16.022199999999998,0.03573333333333333
ABBY,2024-07-27T00:00:00Z,18.039,0.0357
ABBY,2024-07-28T00:00:00Z,17.2916,0.03536666666666666
ABBY,2024-07-29T00:00:00Z,16.0568,0.0414
ABBY,2024-07-30T00:00:00Z,15.2696,0.03475
ABBY,2024-07-31T00:00:00Z,17.034399999999998,0.05045
BARR,2024-07-01T00:00:00Z,11.203,0.0029
BARR,2024-07-02T00:00:00Z,7.49375,NA
BARR,2024-07-03T00:00:00Z,8.386,0.00195
BARR,2024-07-04T00:00:00Z,4.487,0.0037
BARR,2024-07-05T00:00:00Z,6.5954999999999995,0.002
BARR,2024-07-06T00:00:00Z,6.04925,0.0016
BARR,2024-07-07T00:00:00Z,4.056,NA
BARR,2024-07-08T00:00:00Z,4.73625,NA
BARR,2024-07-09T00:00:00Z,6.02525,0.0014
BARR,2024-07-10T00:00:00Z,5.7215,NA
BARR,2024-07-11T00:00:00Z,6.5525,NA
BARR,2024-07-12T00:00:00Z,10.870666666666668,NA
BARR,2024-07-13T00:00:00Z,10.929333333333332,0.001
BARR,2024-07-14T00:00:00Z,4.03475,0.0018
BARR,2024-07-15T00:00:00Z,2.42075,0.0023
BARR,2024-07-16T00:00:00Z,1.66275,0.0029
BARR,2024-07-17T00:00:00Z,7.078,0.0018
BARR,2024-07-18T00:00:00Z,7.4135,0.0023
BARR,2024-07-19T00:00:00Z,8.82825,0.0017
BARR,2024-07-20T00:00:00Z,10.3195,0.0012
BARR,2024-07-21T00:00:00Z,7.57125,0.0012
BARR,2024-07-22T00:00:00Z,7.484500000000001,0.0012
BARR,2024-07-23T00:00:00Z,5.1,0.0016
BARR,2024-07-24T00:00:00Z,15.64875,0.0012
BARR,2024-07-25T00:00:00Z,10.17,0.001
BARR,2024-07-26T00:00:00Z,7.2105,NA
BARR,2024-07-27T00:00:00Z,2.502,0.0015
BARR,2024-07-28T00:00:00Z,5.42825,NA
BARR,2024-07-29T00:00:00Z,4.507,8e-4
BARR,2024-07-30T00:00:00Z,3.459,0.0011
BARR,2024-07-31T00:00:00Z,8.39225,NA
BART,2024-07-01T00:00:00Z,15.741,0.1501
BART,2024-07-02T00:00:00Z,15.4188,0.1343
BART,2024-07-03T00:00:00Z,15.6984,0.0691
BART,2024-07-04T00:00:00Z,15.967,0.1169
BART,2024-07-05T00:00:00Z,17.046,0.1126
BART,2024-07-06T00:00:00Z,17.7214,0.1101
