site_id,startDateTime,SOILT,VSWC
ABBY,2024-12-01T00:00:00Z,4.2446,0.089225
ABBY,2024-12-02T00:00:00Z,3.904,0.0594
ABBY,2024-12-03T00:00:00Z,3.153,0.066
ABBY,2024-12-04T00:00:00Z,3.2756,0.07675
ABBY,2024-12-05T00:00:00Z,3.3992,0.056
ABBY,2024-12-06T00:00:00Z,3.6566,NA
ABBY,2024-12-07T00:00:00Z,4.7482,0.08375
ABBY,2024-12-08T00:00:00Z,6.0964,0.09516666666666666
ABBY,2024-12-09T00:00:00Z,5.5566,0.09633333333333333
ABBY,2024-12-10T00:00:00Z,5.2192,0.08906666666666667
ABBY,2024-12-11T00:00:00Z,4.1124,0.092875
ABBY,2024-12-12T00:00:00Z,4.5026,0.090225
ABBY,2024-12-13T00:00:00Z,4.0622,0.08883333333333333
ABBY,2024-12-14T00:00:00Z,4.696000000000001,0.09626666666666668
ABBY,2024-12-15T00:00:00Z,5.818,0.09605
ABBY,2024-12-16T00:00:00Z,5.2508,0.09515
ABBY,2024-12-17T00:00:00Z,6.0814,0.10993333333333334
ABBY,2024-12-18T00:00:00Z,7.3376,0.1093
ABBY,2024-12-19T00:00:00Z,7.8026,0.09286666666666668
ABBY,2024-12-20T00:00:00Z,8.5776,0.0885
ABBY,2024-12-21T00:00:00Z,8.610199999999999,0.121
ABBY,2024-12-22T00:00:00Z,7.7642,0.0897
ABBY,2024-12-23T00:00:00Z,7.4902,0.1074
ABBY,2024-12-24T00:00:00Z,7.3484,0.09036666666666666
ABBY,2024-12-25T00:00:00Z,7.037599999999999,0.1366
ABBY,2024-12-26T00:00:00Z,5.2581999999999995,0.1141
ABBY,2024-12-27T00:00:00Z,6.9452,0.0987
ABBY,2024-12-28T00:00:00Z,6.981,0.1129
ABBY,2024-12-29T00:00:00Z,7.2816,0.0969
ABBY,2024-12-30T00:00:00Z,6.117,0.0978
ABBY,2024-12-31T00:00:00Z,5.5478000000000005,0.0971
BARR,2024-12-01T00:00:00Z,-3.6993333333333336,NA
BARR,2024-12-02T00:00:00Z,-4.496666666666666,NA
BARR,2024-12-03T00:00:00Z,-4.183333333333334,NA
BARR,2024-12-04T00:00:00Z,-4.044666666666666,NA
BARR,2024-12-05T00:00:00Z,-4.388999999999999,NA
BARR,2024-12-06T00:00:00Z,-3.7796666666666665,NA
BARR,2024-12-07T00:00:00Z,-3.571333333333333,NA
BARR,2024-12-08T00:00:00Z,-4.371,NA
BARR,2024-12-09T00:00:00Z,-5.1049999999999995,NA
BARR,2024-12-10T00:00:00Z,-6.162,NA
BARR,2024-12-11T00:00:00Z,-4.186,NA
BARR,2024-12-12T00:00:00Z,-3.711333333333333,NA
BARR,2024-12-13T00:00:00Z,-3.47,NA
BARR,2024-12-14T00:00:00Z,-5.166333333333333,NA
BARR,2024-12-15T00:00:00Z,-5.835666666666667,NA
BARR,2024-12-16T00:00:00Z,-6.480666666666666,NA
BARR,2024-12-17T00:00:00Z,-6.4286666666666665,NA
BARR,2024-12-18T00:00:00Z,-6.396,NA
BARR,2024-12-19T00:00:00Z,-6.445666666666667,NA
BARR,2024-12-20T00:00:00Z,-6.601333333333334,NA
BARR,2024-12-21T00:00:00Z,-6.052,NA
BARR,2024-12-22T00:00:00Z,-7.565666666666667,NA
BARR,2024-12-23T00:00:00Z,-7.725,NA
BARR,2024-12-24T00:00:00Z,-8.326,NA
BARR,2024-12-25T00:00:00Z,-9.848,NA
BARR,2024-12-26T00:00:00Z,-10.256,NA
BARR,2024-12-27T00:00:00Z,-10.872666666666667,NA
BARR,2024-12-28T00:00:00Z,-10.83,NA
BARR,2024-12-29T00:00:00Z,-11.032,NA
BARR,2024-12-30T00:00:00Z,-11.792333333333334,NA
BARR,2024-12-31T00:00:00Z,-12.821,NA
BART,2024-12-01T00:00:00Z,3.8232,0.11973333333333332
BART,2024-12-02T00:00:00Z,3.7846,0.1388
BART,2024-12-03T00:00:00Z,3.5427999999999997,0.11693333333333332
BART,2024-12-04T00:00:00Z,3.5488,0.11473333333333334
BART,2024-12-05T00:00:00Z,3.3628,0.1138
BART,2024-12-06T00:00:00Z,3.5494,0.11423333333333334
BART,2024-12-07T00:00:00Z,3.461,0.1286
BART,2024-12-08T00:00:00Z,3.3452,0.11273333333333334
BART,2024-12-09T00:00:00Z,3.4182,0.12715
BART,2024-12-10T00:00:00Z,3.3846,0.1301
BART,2024-12-11T00:00:00Z,3.346,0.1292
BART,2024-12-12T00:00:00Z,2.6313999999999997,0.2261
BART,2024-12-13T00:00:00Z,2.7512,0.29695
BART,2024-12-14T00:00:00Z,2.7782,0.2645
BART,2024-12-15T00:00:00Z,2.6308,0.1662
BART,2024-12-16T00:00:00Z,2.2546,0.15196666666666667
BART,2024-12-17T00:00:00Z,2.421,0.17945
BART,2024-12-18T00:00:00Z,2.7424,0.2584
BART,2024-12-19T00:00:00Z,2.9018,0.25835
BART,2024-12-20T00:00:00Z,2.9076,0.2444
BART,2024-12-21T00:00:00Z,2.7214,0.21695
BART,2024-12-22T00:00:00Z,2.354,0.19555
BART,2024-12-23T00:00:00Z,1.5474,0.17815
BART,2024-12-24T00:00:00Z,1.1602,0.16999999999999998
BART,2024-12-25T00:00:00Z,1.4126,0.0834
BART,2024-12-26T00:00:00Z,1.6030000000000002,0.16665000000000002
BART,2024-12-27T00:00:00Z,1.6966,0.1638
BART,2024-12-28T00:00:00Z,1.7682,0.1363
BART,2024-12-29T00:00:00Z,1.9182,0.1356
BART,2024-12-30T00:00:00Z,2.06,0.16015
BART,2024-12-31T00:00:00Z,1.9638,0.5033
BLAN,2024-12-01T00:00:00Z,1.6164,0.1436
BLAN,2024-12-02T00:00:00Z,2.6882,0.150475
BLAN,2024-12-03T00:00:00Z,0.552,0.15885
BLAN,2024-12-04T00:00:00Z,0.26539999999999997,0.16545
BLAN,2024-12-05T00:00:00Z,1.601,0.142525
BLAN,2024-12-06T00:00:00Z,0.09660000000000002,0.16770000000000002
BLAN,2024-12-07T00:00:00Z,-0.1208,0.15273333333333333
BLAN,2024-12-08T00:00:00Z,0.8534,0.12785
BLAN,2024-12-09T00:00:00Z,4.1128,0.15026666666666666
BLAN,2024-12-10T00:00:00Z,6.4162,0.15323333333333333
BLAN,2024-12-11T00:00:00Z,6.9116,0.1932
BLAN,2024-12-12T00:00:00Z,5.4364,0.2189
BLAN,2024-12-13T00:00:00Z,2.065,0.19683333333333333
BLAN,2024-12-14T00:00:00Z,1.2482,0.19003333333333333
BLAN,2024-12-15T00:00:00Z,0.46419999999999995,0.1817
BLAN,2024-12-16T00:00:00Z,1.5918,0.18985
BLAN,2024-12-17T00:00:00Z,3.932,0.21453333333333333
BLAN,2024-12-18T00:00:00Z,4.3446,0.2047
BLAN,2024-12-19T00:00:00Z,5.4804,0.19893333333333335
BLAN,2024-12-20T00:00:00Z,3.6958,0.20415
BLAN,2024-12-21T00:00:00Z,3.9546,0.2038
BLAN,2024-12-22T00:00:00Z,1.5948,0.1998
BLAN,2024-12-23T00:00:00Z,-0.821,0.1995
BLAN,2024-12-24T00:00:00Z,-0.177,0.1813
BLAN,2024-12-25T00:00:00Z,1.5346,0.19405
BLAN,2024-12-26T00:00:00Z,2.1486,0.2013
BLAN,2024-12-27T00:00:00Z,1.945,0.1803
BLAN,2024-12-28T00:00:00Z,3.6888,0.18153333333333332
BLAN,2024-12-29T00:00:00Z,4.8884,0.1954
