site_id,startDateTime,SOILT,VSWC
ABBY,2026-07-01T00:00:00Z,12.337,NA
ABBY,2026-07-02T00:00:00Z,12.2994,0.0476
ABBY,2026-07-03T00:00:00Z,14.0818,0.1025
ABBY,2026-07-04T00:00:00Z,16.174599999999998,0.07705
ABBY,2026-07-05T00:00:00Z,15.979,0.06985
ABBY,2026-07-06T00:00:00Z,16.7394,0.06984
ABBY,2026-07-07T00:00:00Z,18.3174,0.06146666666666667
ABBY,2026-07-08T00:00:00Z,17.4114,0.06
ABBY,2026-07-09T00:00:00Z,16.948,0.06335
ABBY,2026-07-10T00:00:00Z,16.9666,0.05746666666666666
ABBY,2026-07-11T00:00:00Z,17.351399999999998,0.0651
ABBY,2026-07-12T00:00:00Z,16.3118,0.0796
ABBY,2026-07-13T00:00:00Z,16.721,0.0579
ABBY,2026-07-14T00:00:00Z,17.993,0.06145
ABBY,2026-07-15T00:00:00Z,18.8756,0.05434999999999999
ABBY,2026-07-16T00:00:00Z,19.0294,0.052
ABBY,2026-07-17T00:00:00Z,14.482,0.05063333333333333
ABBY,2026-07-18T00:00:00Z,16.1834,0.05175
ABBY,2026-07-19T00:00:00Z,16.854400000000002,0.05094999999999999
ABBY,2026-07-20T00:00:00Z,18.2238,0.04826666666666666
ABBY,2026-07-21T00:00:00Z,19.0464,0.05183333333333333
ABBY,2026-07-22T00:00:00Z,21.845,0.03865
ABBY,2026-07-23T00:00:00Z,22.5036,0.04373333333333333
ABBY,2026-07-24T00:00:00Z,18.6852,0.0504
ABBY,2026-07-25T00:00:00Z,20.114,0.0471
ABBY,2026-07-26T00:00:00Z,16.6084,0.0523
ABBY,2026-07-27T00:00:00Z,18.0138,0.0398
ABBY,2026-07-28T00:00:00Z,18.69,0.04079999999999999
ABBY,2026-07-29T00:00:00Z,17.773,0.0404
ABBY,2026-07-30T00:00:00Z,17.9432,0.0499
ABBY,2026-07-31T00:00:00Z,17.905,0.040925
BARR,2026-07-01T00:00:00Z,8.213,0.0357
BARR,2026-07-02T00:00:00Z,1.57225,0.0318
BARR,2026-07-03T00:00:00Z,5.439,0.0336
BARR,2026-07-04T00:00:00Z,7.0825000000000005,0.0293
BARR,2026-07-05T00:00:00Z,9.117,0.0269
BARR,2026-07-06T00:00:00Z,15.66525,0.0261
BARR,2026-07-07T00:00:00Z,19.956,0.0229
BARR,2026-07-08T00:00:00Z,14.276,0.0133
BARR,2026-07-09T00:00:00Z,8.9035,0.0101
BARR,2026-07-10T00:00:00Z,14.35275,0.0085
BARR,2026-07-11T00:00:00Z,13.57825,0.0075
BARR,2026-07-12T00:00:00Z,11.4055,0.0062
BARR,2026-07-13T00:00:00Z,1.90675,0.0084
BARR,2026-07-14T00:00:00Z,3.19,0.008
BARR,2026-07-15T00:00:00Z,16.6305,0.0069
BARR,2026-07-16T00:00:00Z,7.92325,0.0062
BARR,2026-07-17T00:00:00Z,7.36525,0.0059
BARR,2026-07-18T00:00:00Z,4.94625,0.0058
BARR,2026-07-19T00:00:00Z,2.769,0.007
BARR,2026-07-20T00:00:00Z,10.353,0.0066
BARR,2026-07-21T00:00:00Z,7.95175,0.0052
BARR,2026-07-22T00:00:00Z,3.9855,NA
BARR,2026-07-23T00:00:00Z,4.13275,0.0096
BARR,2026-07-24T00:00:00Z,4.2315000000000005,0.0085
BARR,2026-07-25T00:00:00Z,4.6835,NA
BARR,2026-07-26T00:00:00Z,11.49925,0.0062
BARR,2026-07-27T00:00:00Z,4.855,NA
BARR,2026-07-28T00:00:00Z,2.3065,NA
BARR,2026-07-29T00:00:00Z,10.7135,0.0092
BARR,2026-07-30T00:00:00Z,3.7615,0.012
