site_id,startDateTime,SOILT,VSWC
ABBY,2026-03-01T00:00:00Z,5.6524,0.0696
ABBY,2026-03-02T00:00:00Z,7.6886,0.0839
ABBY,2026-03-03T00:00:00Z,8.3162,0.0673
ABBY,2026-03-04T00:00:00Z,7.774,0.0595
ABBY,2026-03-05T00:00:00Z,7.1966,0.09513333333333332
ABBY,2026-03-06T00:00:00Z,6.3304,0.09856666666666666
ABBY,2026-03-07T00:00:00Z,6.7082,0.09593333333333331
ABBY,2026-03-08T00:00:00Z,8.6952,0.09855
ABBY,2026-03-09T00:00:00Z,8.0562,0.1031
ABBY,2026-03-10T00:00:00Z,4.9382,0.0929
ABBY,2026-03-11T00:00:00Z,4.1624,0.0988
ABBY,2026-03-12T00:00:00Z,6.423,0.10546666666666668
ABBY,2026-03-13T00:00:00Z,5.5328,0.119075
ABBY,2026-03-14T00:00:00Z,8.4902,0.12215
ABBY,2026-03-15T00:00:00Z,6.233,0.10725
ABBY,2026-03-16T00:00:00Z,6.244,0.091
ABBY,2026-03-17T00:00:00Z,9.6644,0.09425
ABBY,2026-03-18T00:00:00Z,9.7668,0.10145
ABBY,2026-03-19T00:00:00Z,10.783,0.10536666666666666
ABBY,2026-03-20T00:00:00Z,10.5086,0.09635
ABBY,2026-03-21T00:00:00Z,9.917,0.100175
ABBY,2026-03-22T00:00:00Z,8.3992,0.0902
ABBY,2026-03-23T00:00:00Z,8.1542,0.1331
ABBY,2026-03-24T00:00:00Z,7.8034,0.09585
ABBY,2026-03-25T00:00:00Z,8.5938,0.11744
ABBY,2026-03-26T00:00:00Z,6.9936,0.09083333333333334
ABBY,2026-03-27T00:00:00Z,7.2074,0.0937
ABBY,2026-03-28T00:00:00Z,9.2624,0.0866
ABBY,2026-03-29T00:00:00Z,8.6618,0.0632
ABBY,2026-03-30T00:00:00Z,6.9054,0.0621
ABBY,2026-03-31T00:00:00Z,7.1444,0.093775
BARR,2026-03-01T00:00:00Z,-14.4795,NA
BARR,2026-03-02T00:00:00Z,-14.23375,NA
BARR,2026-03-03T00:00:00Z,-13.47375,NA
BARR,2026-03-04T00:00:00Z,-13.17475,NA
BARR,2026-03-05T00:00:00Z,-12.96,NA
BARR,2026-03-06T00:00:00Z,-12.8605,NA
BARR,2026-03-07T00:00:00Z,-12.90925,NA
BARR,2026-03-08T00:00:00Z,-12.88625,NA
BARR,2026-03-09T00:00:00Z,-12.974,NA
BARR,2026-03-10T00:00:00Z,-13.2425,NA
BARR,2026-03-11T00:00:00Z,-13.34,NA
BARR,2026-03-12T00:00:00Z,-12.94075,NA
BARR,2026-03-13T00:00:00Z,-12.68,NA
BARR,2026-03-14T00:00:00Z,-12.668,NA
BARR,2026-03-15T00:00:00Z,-12.9055,NA
BARR,2026-03-16T00:00:00Z,-13.167,NA
BARR,2026-03-17T00:00:00Z,-13.46125,NA
BARR,2026-03-18T00:00:00Z,-13.5755,NA
BARR,2026-03-19T00:00:00Z,-13.65375,NA
BARR,2026-03-20T00:00:00Z,-13.951,NA
BARR,2026-03-21T00:00:00Z,-14.354,NA
BARR,2026-03-22T00:00:00Z,-14.403,NA
BARR,2026-03-23T00:00:00Z,-14.44575,NA
BARR,2026-03-24T00:00:00Z,-14.02925,NA
BARR,2026-03-25T00:00:00Z,-13.56725,NA
BARR,2026-03-26T00:00:00Z,-13.52075,NA
BARR,2026-03-27T00:00:00Z,-13.49075,NA
BARR,2026-03-28T00:00:00Z,-12.9305,NA
BARR,2026-03-29T00:00:00Z,-12.1995,NA
BARR,2026-03-30T00:00:00Z,-11.7845,NA
BARR,2026-03-31T00:00:00Z,-11.50975,NA
BART,2026-03-01T00:00:00Z,1.7428,0.10226666666666669
BART,2026-03-02T00:00:00Z,1.7332,0.10273333333333332
BART,2026-03-03T00:00:00Z,1.6872,0.0518
BART,2026-03-04T00:00:00Z,1.5982,0.10065
BART,2026-03-05T00:00:00Z,1.7,0.0873
BART,2026-03-06T00:00:00Z,1.7056,0.1044
BART,2026-03-07T00:00:00Z,1.6912,0.08940000000000001
BART,2026-03-08T00:00:00Z,1.6818,0.0904
BART,2026-03-09T00:00:00Z,1.5636,0.16916666666666666
BART,2026-03-10T00:00:00Z,1.6352,0.1712
BART,2026-03-11T00:00:00Z,1.6896,0.25793333333333335
BART,2026-03-12T00:00:00Z,1.746,0.26934
BART,2026-03-13T00:00:00Z,1.7358,0.2601333333333333
BART,2026-03-14T00:00:00Z,1.6994,0.29095
BART,2026-03-15T00:00:00Z,1.7686,0.12745
BART,2026-03-16T00:00:00Z,1.7218,0.1118
BART,2026-03-17T00:00:00Z,1.6548,0.3345
BART,2026-03-18T00:00:00Z,1.5434,0.32033333333333336
BART,2026-03-19T00:00:00Z,1.3002,0.4043
BART,2026-03-20T00:00:00Z,1.3204,0.3154
BART,2026-03-21T00:00:00Z,1.4574,0.295325
BART,2026-03-22T00:00:00Z,1.5304,0.2447
BART,2026-03-23T00:00:00Z,1.5582,0.24104
BART,2026-03-24T00:00:00Z,1.6162,0.280575
BART,2026-03-25T00:00:00Z,1.6472,0.17215
BART,2026-03-26T00:00:00Z,1.5725,0.1731
BART,2026-03-27T00:00:00Z,1.7148,0.24678
BART,2026-03-28T00:00:00Z,1.6092,0.225925
BART,2026-03-29T00:00:00Z,1.4376,0.1773
BART,2026-03-30T00:00:00Z,1.489,0.1146
BART,2026-03-31T00:00:00Z,2.052,0.257525
BLAN,2026-03-01T00:00:00Z,6.6748,NA
BLAN,2026-03-02T00:00:00Z,5.2514,NA
BLAN,2026-03-03T00:00:00Z,1.6484,NA
BLAN,2026-03-04T00:00:00Z,3.8356,NA
BLAN,2026-03-05T00:00:00Z,6.2426,NA
BLAN,2026-03-06T00:00:00Z,8.8788,NA
BLAN,2026-03-07T00:00:00Z,9.2012,0.2862
BLAN,2026-03-08T00:00:00Z,13.1684,NA
BLAN,2026-03-09T00:00:00Z,11.5806,0.2686
BLAN,2026-03-10T00:00:00Z,11.9658,NA
BLAN,2026-03-11T00:00:00Z,14.413,0.2639
BLAN,2026-03-12T00:00:00Z,14.6104,0.27
BLAN,2026-03-13T00:00:00Z,6.8652,0.236
BLAN,2026-03-14T00:00:00Z,8.826,0.2215
BLAN,2026-03-15T00:00:00Z,8.7198,0.23855
BLAN,2026-03-16T00:00:00Z,9.5424,0.2199
BLAN,2026-03-17T00:00:00Z,10.4784,0.3029
BLAN,2026-03-18T00:00:00Z,3.9784,0.2395
BLAN,2026-03-19T00:00:00Z,4.7984,0.2273
BLAN,2026-03-20T00:00:00Z,8.0772,0.24165
BLAN,2026-03-21T00:00:00Z,9.8428,0.2454
BLAN,2026-03-22T00:00:00Z,11.9978,0.26225
BLAN,2026-03-23T00:00:00Z,16.099,0.24965
BLAN,2026-03-24T00:00:00Z,9.4552,0.248
BLAN,2026-03-25T00:00:00Z,8.804,0.23605
BLAN,2026-03-26T00:00:00Z,10.1686,0.2459
BLAN,2026-03-27T00:00:00Z,15.0908,0.23885
BLAN,2026-03-28T00:00:00Z,10.0664,0.27513333333333334
BLAN,2026-03-29T00:00:00Z,8.1394,0.2314
BLAN,2026-03-30T00:00:00Z,10.9348,0.2409
BLAN,2026-03-31T00:00:00Z,13.7844,0.25234999999999996
BONA,2026-03-01T00:00:00Z,-10.5724,NA
BONA,2026-03-02T00:00:00Z,-11.4198,NA
BONA,2026-03-03T00:00:00Z,-11.4668,NA
BONA,2026-03-04T00:00:00Z,-10.7482,NA
BONA,2026-03-05T00:00:00Z,-10.2008,NA
BONA,2026-03-06T00:00:00Z,-10.523,NA
BONA,2026-03-07T00:00:00Z,-10.015,NA
BONA,2026-03-08T00:00:00Z,-8.975200000000001,NA
BONA,2026-03-09T00:00:00Z,-8.5654,NA
BONA,2026-03-10T00:00:00Z,-9.0072,NA
BONA,2026-03-11T00:00:00Z,-10.2524,NA
BONA,2026-03-12T00:00:00Z,-10.8938,NA
BONA,2026-03-13T00:00:00Z,-10.9756,NA
BONA,2026-03-14T00:00:00Z,-10.8246,NA
BONA,2026-03-15T00:00:00Z,-10.332,NA
BONA,2026-03-16T00:00:00Z,-10.6136,NA
BONA,2026-03-17T00:00:00Z,-10.667,NA
BONA,2026-03-18T00:00:00Z,-11.3022,NA
BONA,2026-03-19T00:00:00Z,-11.5136,NA
BONA,2026-03-20T00:00:00Z,-11.3568,NA
BONA,2026-03-21T00:00:00Z,-10.916,NA
BONA,2026-03-22T00:00:00Z,-10.7444,NA
BONA,2026-03-23T00:00:00Z,-9.9912,NA
BONA,2026-03-24T00:00:00Z,-9.8414,NA
BONA,2026-03-25T00:00:00Z,-9.7994,NA
BONA,2026-03-26T00:00:00Z,-9.5322,NA
BONA,2026-03-27T00:00:00Z,-9.4332,NA
BONA,2026-03-28T00:00:00Z,-9.3388,NA
BONA,2026-03-29T00:00:00Z,-8.9644,NA
BONA,2026-03-30T00:00:00Z,-8.4042,NA
BONA,2026-03-31T00:00:00Z,-8.2688,NA
CPER,2026-03-01T00:00:00Z,14.3702,0.02164
CPER,2026-03-02T00:00:00Z,12.7114,0.02096
CPER,2026-03-03T00:00:00Z,14.3778,0.022675
CPER,2026-03-04T00:00:00Z,6.9437999999999995,0.091075
CPER,2026-03-05T00:00:00Z,13.0012,0.10375
CPER,2026-03-06T00:00:00Z,11.8484,0.09508
CPER,2026-03-07T00:00:00Z,2.7014,0.09358
CPER,2026-03-08T00:00:00Z,10.4022,0.107775
CPER,2026-03-09T00:00:00Z,13.9292,0.10426
CPER,2026-03-10T00:00:00Z,12.1092,0.10675
CPER,2026-03-11T00:00:00Z,10.0728,0.09758
CPER,2026-03-12T00:00:00Z,9.2432,0.0929
CPER,2026-03-13T00:00:00Z,13.1258,0.087075
CPER,2026-03-14T00:00:00Z,13.5824,0.0894
CPER,2026-03-15T00:00:00Z,12.9688,0.08576
CPER,2026-03-16T00:00:00Z,3.7806,0.08032500000000001
CPER,2026-03-17T00:00:00Z,8.0644,0.08015
CPER,2026-03-18T00:00:00Z,15.4868,0.08185
CPER,2026-03-19T00:00:00Z,19.7258,0.07936
CPER,2026-03-20T00:00:00Z,22.1742,0.07676
CPER,2026-03-21T00:00:00Z,22.8982,0.0722
CPER,2026-03-22T00:00:00Z,23.879,0.0684
CPER,2026-03-23T00:00:00Z,17.9374,0.0693
CPER,2026-03-24T00:00:00Z,17.1314,0.05795
CPER,2026-03-25T00:00:00Z,20.5726,0.05942
CPER,2026-03-26T00:00:00Z,25.1504,0.05644
CPER,2026-03-27T00:00:00Z,16.5376,0.05152
CPER,2026-03-28T00:00:00Z,11.617,0.0471
CPER,2026-03-29T00:00:00Z,19.9962,0.04818
CPER,2026-03-30T00:00:00Z,21.7574,0.04546
CPER,2026-03-31T00:00:00Z,21.3944,0.04256
DCFS,2026-03-01T00:00:00Z,-1.6844,NA
DCFS,2026-03-02T00:00:00Z,-1.9502,NA
DCFS,2026-03-03T00:00:00Z,-0.6494,NA
DCFS,2026-03-04T00:00:00Z,-0.507,NA
DCFS,2026-03-05T00:00:00Z,-0.1144,NA
DCFS,2026-03-06T00:00:00Z,-0.5302,0.1673
DCFS,2026-03-07T00:00:00Z,-1.4884,NA
DCFS,2026-03-08T00:00:00Z,-0.1012,0.1595
DCFS,2026-03-09T00:00:00Z,0.6634,0.1776
DCFS,2026-03-10T00:00:00Z,-0.043,0.1806
DCFS,2026-03-11T00:00:00Z,-0.163,NA
DCFS,2026-03-12T00:00:00Z,-0.11,0.1627
DCFS,2026-03-13T00:00:00Z,-0.0642,0.20785
DCFS,2026-03-14T00:00:00Z,-0.276,NA
DCFS,2026-03-15T00:00:00Z,-0.9532,NA
DCFS,2026-03-16T00:00:00Z,-2.468,NA
DCFS,2026-03-17T00:00:00Z,-1.8154,NA
DCFS,2026-03-18T00:00:00Z,-1.8326,NA
DCFS,2026-03-19T00:00:00Z,0.6844,0.1503
DCFS,2026-03-20T00:00:00Z,1.9194,0.1735
DCFS,2026-03-21T00:00:00Z,2.9284,0.2194
DCFS,2026-03-22T00:00:00Z,1.0496,0.2712
DCFS,2026-03-23T00:00:00Z,0.644,NA
DCFS,2026-03-24T00:00:00Z,2.419,0.23313333333333333
DCFS,2026-03-25T00:00:00Z,2.5706,0.2952
DCFS,2026-03-26T00:00:00Z,5.0876,0.3151
DCFS,2026-03-27T00:00:00Z,0.32680000000000003,0.2687
DCFS,2026-03-28T00:00:00Z,0.5804,0.2322
DCFS,2026-03-29T00:00:00Z,3.323,0.2487
DCFS,2026-03-30T00:00:00Z,5.4414,0.26739999999999997
