site_id,startDateTime,VSWC,SOILT
ABBY,2019-08-01T00:00:00Z,0.21083333333333332,17.887800000000002
ABBY,2019-08-02T00:00:00Z,0.2082,18.7684
ABBY,2019-08-03T00:00:00Z,0.24309999999999998,17.3754
ABBY,2019-08-04T00:00:00Z,0.20043333333333332,18.6506
ABBY,2019-08-05T00:00:00Z,0.220225,19.694
ABBY,2019-08-06T00:00:00Z,0.23764999999999997,20.0098
ABBY,2019-08-07T00:00:00Z,0.2344,19.162
ABBY,2019-08-08T00:00:00Z,0.21673333333333333,16.8836
ABBY,2019-08-09T00:00:00Z,0.19833333333333333,16.4856
ABBY,2019-08-10T00:00:00Z,0.20550000000000002,17.5264
ABBY,2019-08-11T00:00:00Z,0.2638,16.6584
ABBY,2019-08-12T00:00:00Z,0.22995000000000002,16.000799999999998
ABBY,2019-08-13T00:00:00Z,0.2202,17.2534
ABBY,2019-08-14T00:00:00Z,0.2107,18.5522
ABBY,2019-08-15T00:00:00Z,0.23935,18.6468
ABBY,2019-08-16T00:00:00Z,0.21963333333333335,17.464199999999998
ABBY,2019-08-17T00:00:00Z,0.23475000000000001,16.6432
ABBY,2019-08-18T00:00:00Z,0.23335,15.7934
ABBY,2019-08-19T00:00:00Z,0.2338,16.9936
ABBY,2019-08-20T00:00:00Z,0.22294999999999998,17.4666
ABBY,2019-08-21T00:00:00Z,0.2041,18.3784
ABBY,2019-08-22T00:00:00Z,0.1999,15.9614
ABBY,2019-08-23T00:00:00Z,NA,15.354000000000001
ABBY,2019-08-24T00:00:00Z,NA,16.9434
ABBY,2019-08-25T00:00:00Z,0.2504,17.2124
ABBY,2019-08-26T00:00:00Z,0.24180000000000001,16.7384
ABBY,2019-08-27T00:00:00Z,0.19770000000000001,17.7092
ABBY,2019-08-28T00:00:00Z,0.2366,19.4632
ABBY,2019-08-29T00:00:00Z,0.1821,20.2384
ABBY,2019-08-30T00:00:00Z,0.27205,18.5032
ABBY,2019-08-31T00:00:00Z,0.26315,17.7406
BARR,2019-08-01T00:00:00Z,0.0182,10.111
BARR,2019-08-02T00:00:00Z,0.0167,9.983
BARR,2019-08-03T00:00:00Z,0.0137,10.252
BARR,2019-08-04T00:00:00Z,0.018,7.025
BARR,2019-08-05T00:00:00Z,0.0123,8.43075
BARR,2019-08-06T00:00:00Z,0.0107,8.183250000000001
BARR,2019-08-07T00:00:00Z,0.01,7.2170000000000005
BARR,2019-08-08T00:00:00Z,0.0084,10.27375
BARR,2019-08-09T00:00:00Z,0.013,7.14125
BARR,2019-08-10T00:00:00Z,0.0089,9.341
BARR,2019-08-11T00:00:00Z,0.0081,7.37575
BARR,2019-08-12T00:00:00Z,0.0078,5.513
BARR,2019-08-13T00:00:00Z,0.0099,7.49575
BARR,2019-08-14T00:00:00Z,0.0128,6.99275
BARR,2019-08-15T00:00:00Z,0.0083,6.46625
BARR,2019-08-16T00:00:00Z,0.0059,9.537749999999999
BARR,2019-08-19T00:00:00Z,NA,6.7985
BARR,2019-08-20T00:00:00Z,0.0042,6.999750000000001
BARR,2019-08-21T00:00:00Z,NA,4.6875
BARR,2019-08-22T00:00:00Z,4e-4,6.4495000000000005
BARR,2019-08-23T00:00:00Z,0.0027,5.457
BARR,2019-08-24T00:00:00Z,0.0047,5.164
BARR,2019-08-25T00:00:00Z,0.00245,6.607
BARR,2019-08-26T00:00:00Z,0.002,6.4105
BARR,2019-08-27T00:00:00Z,0.0029,5.50875
BARR,2019-08-28T00:00:00Z,0.0038,5.665
BARR,2019-08-29T00:00:00Z,NA,5.7035
BARR,2019-08-30T00:00:00Z,0.0031,6.2985
BARR,2019-08-31T00:00:00Z,NA,5.83125
BART,2019-08-01T00:00:00Z,0.16060000000000002,18.1832
BART,2019-08-02T00:00:00Z,0.1577,17.8074
BART,2019-08-03T00:00:00Z,0.17643333333333333,17.7718
BART,2019-08-04T00:00:00Z,0.17675,17.866600000000002
BART,2019-08-05T00:00:00Z,NA,17.099
BART,2019-08-06T00:00:00Z,0.1385,17.0668
BART,2019-08-07T00:00:00Z,0.1617,17.7978
BART,2019-08-08T00:00:00Z,0.19405,17.8954
BART,2019-08-09T00:00:00Z,0.19813333333333333,18.4566
BART,2019-08-10T00:00:00Z,0.1738,17.563
BART,2019-08-11T00:00:00Z,0.2087,15.4536
BART,2019-08-12T00:00:00Z,0.20505,16.0932
BART,2019-08-13T00:00:00Z,0.18935000000000002,17.4798
BART,2019-08-14T00:00:00Z,0.15665,17.7976
BART,2019-08-15T00:00:00Z,0.1661,16.8562
BART,2019-08-16T00:00:00Z,0.1653,17.0318
BART,2019-08-17T00:00:00Z,0.18683333333333335,17.0978
BART,2019-08-18T00:00:00Z,0.2359,17.2104
BART,2019-08-19T00:00:00Z,0.1529,18.3018
BART,2019-08-20T00:00:00Z,0.1593,19.108
BART,2019-08-21T00:00:00Z,0.156,18.5688
BART,2019-08-22T00:00:00Z,0.2289,17.3144
BART,2019-08-23T00:00:00Z,0.1991,17.949
BART,2019-08-24T00:00:00Z,0.19376666666666667,16.3608
BART,2019-08-25T00:00:00Z,0.21000000000000002,16.157
BART,2019-08-26T00:00:00Z,0.15975,15.3886
BART,2019-08-27T00:00:00Z,0.20115,15.3806
BART,2019-08-28T00:00:00Z,0.2245,15.623000000000001
BART,2019-08-29T00:00:00Z,0.2339,16.04225
BART,2019-08-30T00:00:00Z,0.2636,16.8014
BART,2019-08-31T00:00:00Z,0.2539,16.5922
BLAN,2019-08-01T00:00:00Z,0.115525,21.8702
BLAN,2019-08-02T00:00:00Z,0.10755,23.6036
BLAN,2019-08-03T00:00:00Z,0.1071,23.5992
BLAN,2019-08-04T00:00:00Z,0.109275,24.2862
BLAN,2019-08-05T00:00:00Z,0.1013,23.363
BLAN,2019-08-06T00:00:00Z,0.0811,23.8114
BLAN,2019-08-07T00:00:00Z,0.0786,24.348
BLAN,2019-08-08T00:00:00Z,0.112,22.9098
BLAN,2019-08-09T00:00:00Z,0.09895000000000001,23.5578
BLAN,2019-08-10T00:00:00Z,0.08695,23.6524
BLAN,2019-08-11T00:00:00Z,0.08768,22.162
BLAN,2019-08-12T00:00:00Z,0.088975,22.2364
BLAN,2019-08-13T00:00:00Z,0.07736666666666667,24.393
BLAN,2019-08-14T00:00:00Z,0.13784,23.8426
BLAN,2019-08-15T00:00:00Z,0.13820000000000002,23.5724
BLAN,2019-08-16T00:00:00Z,0.21754,22.4014
BLAN,2019-08-17T00:00:00Z,0.1726,23.59
BLAN,2019-08-18T00:00:00Z,0.1538,24.612199999999998
BLAN,2019-08-19T00:00:00Z,0.1401,24.5152
BLAN,2019-08-20T00:00:00Z,0.15316666666666667,25.123
BLAN,2019-08-21T00:00:00Z,0.196675,23.168
BLAN,2019-08-22T00:00:00Z,0.14732,25
BLAN,2019-08-23T00:00:00Z,0.121525,24.4862
BLAN,2019-08-24T00:00:00Z,0.20666,20.340799999999998
BLAN,2019-08-25T00:00:00Z,0.17614,19.9758
BLAN,2019-08-26T00:00:00Z,0.16015,19.7162
BLAN,2019-08-27T00:00:00Z,0.14315,19.9204
BLAN,2019-08-28T00:00:00Z,0.1073,21.1616
BLAN,2019-08-29T00:00:00Z,0.14948,21.5978
BLAN,2019-08-30T00:00:00Z,0.1332,20.6316
BLAN,2019-08-31T00:00:00Z,0.1174,22.132
BONA,2019-08-01T00:00:00Z,0,26.092
BONA,2019-08-02T00:00:00Z,NA,18.769199999999998
BONA,2019-08-03T00:00:00Z,0,11.7394
BONA,2019-08-04T00:00:00Z,0,16.7434
BONA,2019-08-05T00:00:00Z,0,17.9036
BONA,2019-08-06T00:00:00Z,NA,17.7302
BONA,2019-08-07T00:00:00Z,0,19.238400000000002
BONA,2019-08-08T00:00:00Z,0,18.203
BONA,2019-08-09T00:00:00Z,0,17.8966
BONA,2019-08-10T00:00:00Z,0,21.6666
BONA,2019-08-11T00:00:00Z,0,14.4356
BONA,2019-08-12T00:00:00Z,0,21.0862
BONA,2019-08-13T00:00:00Z,NA,23.4008
BONA,2019-08-14T00:00:00Z,NA,15.819799999999999
BONA,2019-08-15T00:00:00Z,NA,12.9436
BONA,2019-08-16T00:00:00Z,0,14.9228
BONA,2019-08-17T00:00:00Z,0,14.4942
BONA,2019-08-18T00:00:00Z,0,17.4298
BONA,2019-08-19T00:00:00Z,0,17.6402
BONA,2019-08-20T00:00:00Z,0,16.5422
BONA,2019-08-21T00:00:00Z,0,15.996
BONA,2019-08-22T00:00:00Z,0,17.0324
BONA,2019-08-23T00:00:00Z,0,17.7334
BONA,2019-08-24T00:00:00Z,0,12.0136
BONA,2019-08-25T00:00:00Z,0,16.7636
BONA,2019-08-26T00:00:00Z,0,17.312
BONA,2019-08-27T00:00:00Z,0,19.0848
BONA,2019-08-28T00:00:00Z,0,12.6334
BONA,2019-08-29T00:00:00Z,0,13.545
BONA,2019-08-30T00:00:00Z,0,16.5986
BONA,2019-08-31T00:00:00Z,0,20.399
CLBJ,2019-08-01T00:00:00Z,0.21956666666666666,28.01225
CLBJ,2019-08-02T00:00:00Z,0.2185666666666667,27.74525
CLBJ,2019-08-03T00:00:00Z,0.2180666666666667,27.470750000000002
CLBJ,2019-08-04T00:00:00Z,0.216225,26.2105
CLBJ,2019-08-05T00:00:00Z,0.17293333333333333,26.11225
CLBJ,2019-08-06T00:00:00Z,0.21785000000000002,27.68575
CLBJ,2019-08-07T00:00:00Z,0.218,28.584
CLBJ,2019-08-08T00:00:00Z,0.216975,28.85225
CLBJ,2019-08-09T00:00:00Z,0.22226666666666667,28.84
CLBJ,2019-08-10T00:00:00Z,0.22165,29.387
CLBJ,2019-08-11T00:00:00Z,0.215175,29.5095
CLBJ,2019-08-12T00:00:00Z,0.21409999999999998,29.409750000000003
CLBJ,2019-08-13T00:00:00Z,0.2139,29.74725
CLBJ,2019-08-14T00:00:00Z,0.21085,28.187
CLBJ,2019-08-15T00:00:00Z,0.210825,28.097
CLBJ,2019-08-16T00:00:00Z,0.210525,28.624000000000002
CLBJ,2019-08-17T00:00:00Z,0.21145,29.3815
CLBJ,2019-08-18T00:00:00Z,0.2124,29.97325
CLBJ,2019-08-19T00:00:00Z,0.211525,29.966250000000002
CLBJ,2019-08-20T00:00:00Z,0.2066,30.124
CLBJ,2019-08-21T00:00:00Z,0.2503666666666666,29.87375
CLBJ,2019-08-22T00:00:00Z,0.20975,29.8135
CLBJ,2019-08-23T00:00:00Z,0.20815,29.369500000000002
CLBJ,2019-08-24T00:00:00Z,0.2446,24.625999999999998
CLBJ,2019-08-25T00:00:00Z,0.27423333333333333,26.549
CLBJ,2019-08-26T00:00:00Z,0.230025,27.90875
CLBJ,2019-08-27T00:00:00Z,0.23099999999999998,29.6175
CLBJ,2019-08-28T00:00:00Z,0.2809,23.85025
CLBJ,2019-08-29T00:00:00Z,0.26593333333333335,26.2075
CLBJ,2019-08-30T00:00:00Z,0.2665,27.256999999999998
CLBJ,2019-08-31T00:00:00Z,0.2846,23.586750000000002
DCFS,2019-08-01T00:00:00Z,0.2191,22.536749999999998
DCFS,2019-08-02T00:00:00Z,0.21943333333333334,21.53275
DCFS,2019-08-03T00:00:00Z,0.21764,23.337
DCFS,2019-08-04T00:00:00Z,0.20752,22.82275
DCFS,2019-08-05T00:00:00Z,0.2044,23.6675
DCFS,2019-08-06T00:00:00Z,0.28175,21.980999999999998
DCFS,2019-08-07T00:00:00Z,0.26287499999999997,21.375333333333334
DCFS,2019-08-08T00:00:00Z,0.24926,20.15825
DCFS,2019-08-09T00:00:00Z,0.221275,20.686
DCFS,2019-08-10T00:00:00Z,0.2321,19.88375
DCFS,2019-08-11T00:00:00Z,0.20645000000000002,20.74325
DCFS,2019-08-12T00:00:00Z,0.21635,19.1385
DCFS,2019-08-13T00:00:00Z,0.2933,18.43625
DCFS,2019-08-14T00:00:00Z,0.3084,16.6345
DCFS,2019-08-15T00:00:00Z,0.2837,18.588
DCFS,2019-08-16T00:00:00Z,0.3022,18.40825
DCFS,2019-08-17T00:00:00Z,0.2805666666666667,20.2595
DCFS,2019-08-18T00:00:00Z,0.27695000000000003,17.9005
DCFS,2019-08-19T00:00:00Z,0.27038,18.455750000000002
DCFS,2019-08-20T00:00:00Z,0.263675,20.99625
DCFS,2019-08-21T00:00:00Z,0.23357499999999998,20.3405
DCFS,2019-08-22T00:00:00Z,0.2209,19.69625
DCFS,2019-08-23T00:00:00Z,0.2101,19.3915
DCFS,2019-08-24T00:00:00Z,0.21226,19.62125
DCFS,2019-08-25T00:00:00Z,0.214225,20.014
DCFS,2019-08-26T00:00:00Z,0.30784,18.677
DCFS,2019-08-27T00:00:00Z,0.3048,18.3125
DCFS,2019-08-28T00:00:00Z,0.317,15.998
DCFS,2019-08-29T00:00:00Z,0.2947,18.16725
DCFS,2019-08-30T00:00:00Z,0.27213333333333334,17.264
DCFS,2019-08-31T00:00:00Z,0.28300000000000003,17.791
DEJU,2019-08-01T00:00:00Z,0.227275,16.27
DEJU,2019-08-02T00:00:00Z,0.2338,12.974400000000001
DEJU,2019-08-03T00:00:00Z,0.26322,13.2832
DEJU,2019-08-04T00:00:00Z,0.3054,15.7996
DEJU,2019-08-05T00:00:00Z,0.26408,12.5672
DEJU,2019-08-06T00:00:00Z,0.12715,13.4316
DEJU,2019-08-07T00:00:00Z,0.13175,13.3994
DEJU,2019-08-08T00:00:00Z,0.2099666666666667,11.926
DEJU,2019-08-09T00:00:00Z,0.21403333333333333,14.343
DEJU,2019-08-10T00:00:00Z,0.13325,12.2908
DEJU,2019-08-11T00:00:00Z,0.2124,13.4558
DEJU,2019-08-12T00:00:00Z,0.20586666666666667,14.5702
DEJU,2019-08-13T00:00:00Z,0.20086666666666667,15.8016
DEJU,2019-08-14T00:00:00Z,0.230525,14.4802
DEJU,2019-08-15T00:00:00Z,0.21506666666666668,11.8484
DEJU,2019-08-16T00:00:00Z,0.1334,10.5204
DEJU,2019-08-17T00:00:00Z,0.22686666666666666,10.8566
DEJU,2019-08-18T00:00:00Z,0.20263333333333333,10.6594
DEJU,2019-08-19T00:00:00Z,0.21533333333333332,9.3876
DEJU,2019-08-20T00:00:00Z,0.20936666666666667,10.0636
DEJU,2019-08-21T00:00:00Z,0.27645,10.7964
DEJU,2019-08-22T00:00:00Z,0.20683333333333334,7.5298
DEJU,2019-08-23T00:00:00Z,0.29155,9.2114
DEJU,2019-08-24T00:00:00Z,0.242425,9.5316
DEJU,2019-08-25T00:00:00Z,0.2109,10.3886
DEJU,2019-08-26T00:00:00Z,0.2779,11.0146
DEJU,2019-08-27T00:00:00Z,0.204,10.7468
DEJU,2019-08-28T00:00:00Z,0.2866666666666667,11.029
DEJU,2019-08-29T00:00:00Z,0.1786333333333333,11.8972
DEJU,2019-08-30T00:00:00Z,0.28173333333333334,12.241
DEJU,2019-08-31T00:00:00Z,0.23455,11.5814
DELA,2019-08-01T00:00:00Z,0.15046666666666667,25.8215
DELA,2019-08-02T00:00:00Z,0.1409,25.87825
DELA,2019-08-03T00:00:00Z,0.1423,25.2095
DELA,2019-08-04T00:00:00Z,0.1982,25.345
DELA,2019-08-05T00:00:00Z,0.17793333333333333,24.8795
DELA,2019-08-06T00:00:00Z,NA,25.69025
DELA,2019-08-07T00:00:00Z,0.1855,26.4195
DELA,2019-08-08T00:00:00Z,0.1594,27.05275
DELA,2019-08-09T00:00:00Z,0.14750000000000002,26.728
DELA,2019-08-10T00:00:00Z,0.2087,25.855
DELA,2019-08-11T00:00:00Z,0.213,25.38925
DELA,2019-08-12T00:00:00Z,0.19666666666666666,26.63075
DELA,2019-08-13T00:00:00Z,0.1758,27.599249999999998
DELA,2019-08-14T00:00:00Z,0.15175,28.194499999999998
DELA,2019-08-15T00:00:00Z,0.15410000000000001,27.466250000000002
DELA,2019-08-16T00:00:00Z,0.14,27.338
DELA,2019-08-17T00:00:00Z,NA,26.911
DELA,2019-08-18T00:00:00Z,0.138275,26.91
DELA,2019-08-19T00:00:00Z,0.1286,27.2065
DELA,2019-08-20T00:00:00Z,0.15209999999999999,25.528
DELA,2019-08-21T00:00:00Z,0.1358,26.49525
DELA,2019-08-22T00:00:00Z,0.1293,25.74025
DELA,2019-08-23T00:00:00Z,0.12240000000000001,26.215
DELA,2019-08-24T00:00:00Z,0.1165,26.641
DELA,2019-08-25T00:00:00Z,NA,26.04525
DELA,2019-08-26T00:00:00Z,0.1598,24.88525
DELA,2019-08-27T00:00:00Z,0.2773333333333333,24.5295
DELA,2019-08-29T00:00:00Z,0.30015000000000003,25.26875
DELA,2019-08-30T00:00:00Z,0.2328,24.85275
DELA,2019-08-31T00:00:00Z,NA,24.46375
DSNY,2019-08-01T00:00:00Z,NA,28.3986
DSNY,2019-08-02T00:00:00Z,NA,27.4776
DSNY,2019-08-03T00:00:00Z,NA,28.1026
DSNY,2019-08-04T00:00:00Z,NA,29.316
DSNY,2019-08-05T00:00:00Z,NA,28.990000000000002
DSNY,2019-08-06T00:00:00Z,NA,27.322400000000002
DSNY,2019-08-07T00:00:00Z,NA,27.8146
DSNY,2019-08-08T00:00:00Z,NA,27.554199999999998
DSNY,2019-08-09T00:00:00Z,NA,29.3736
DSNY,2019-08-10T00:00:00Z,NA,28.325400000000002
DSNY,2019-08-11T00:00:00Z,NA,28.3982
DSNY,2019-08-12T00:00:00Z,NA,29.3806
DSNY,2019-08-13T00:00:00Z,NA,28.6552
DSNY,2019-08-14T00:00:00Z,NA,28.7118
DSNY,2019-08-15T00:00:00Z,NA,29.1326
DSNY,2019-08-16T00:00:00Z,NA,28.552400000000002
