site_id,startDateTime,VSWC,SOILT
ABBY,2018-08-01T00:00:00Z,0.0242,21.5608
ABBY,2018-08-02T00:00:00Z,0.0216,20.4948
ABBY,2018-08-03T00:00:00Z,0.02845,16.2554
ABBY,2018-08-04T00:00:00Z,0.0237,16.8808
ABBY,2018-08-05T00:00:00Z,0.026099999999999998,19.105
ABBY,2018-08-06T00:00:00Z,0.020249999999999997,20.918
ABBY,2018-08-07T00:00:00Z,0.0213,21.3126
ABBY,2018-08-08T00:00:00Z,0.02665,22.5162
ABBY,2018-08-09T00:00:00Z,0.019950000000000002,22.477999999999998
ABBY,2018-08-10T00:00:00Z,0.027200000000000002,22.9296
ABBY,2018-08-11T00:00:00Z,0.0207,22.2236
ABBY,2018-08-12T00:00:00Z,0.027933333333333334,17.804
ABBY,2018-08-13T00:00:00Z,0.02886666666666667,18.3412
ABBY,2018-08-14T00:00:00Z,0.02553333333333333,20.4765
ABBY,2018-08-15T00:00:00Z,0.0305,21.285
ABBY,2018-08-16T00:00:00Z,0.02175,21.1506
ABBY,2018-08-17T00:00:00Z,0.0189,19.4818
ABBY,2018-08-18T00:00:00Z,0.0187,18.3322
ABBY,2018-08-19T00:00:00Z,0.0187,19.6372
ABBY,2018-08-20T00:00:00Z,0.0206,20.3638
ABBY,2018-08-21T00:00:00Z,0.0254,19.832
ABBY,2018-08-22T00:00:00Z,0.0284,21.5198
ABBY,2018-08-23T00:00:00Z,0.028133333333333333,21.4118
ABBY,2018-08-24T00:00:00Z,0.027549999999999998,16.3872
ABBY,2018-08-25T00:00:00Z,0.018,15.23
ABBY,2018-08-26T00:00:00Z,0.019299999999999998,14.478
ABBY,2018-08-27T00:00:00Z,0.0304,13.9016
ABBY,2018-08-28T00:00:00Z,0.044566666666666664,16.4478
ABBY,2018-08-29T00:00:00Z,0.0507,18.1276
ABBY,2018-08-30T00:00:00Z,0.04003333333333334,18.0502
ABBY,2018-08-31T00:00:00Z,0.0423,16.0492
BARR,2018-08-01T00:00:00Z,NA,7.3614
BARR,2018-08-02T00:00:00Z,0.013,4.2236
BARR,2018-08-04T00:00:00Z,0.0115,2.8818
BARR,2018-08-05T00:00:00Z,0.0157,3.6648
BARR,2018-08-06T00:00:00Z,NA,5.7044
BARR,2018-08-07T00:00:00Z,NA,4.8884
BARR,2018-08-08T00:00:00Z,NA,4.3262
BARR,2018-08-09T00:00:00Z,0.0121,3.9826
BARR,2018-08-10T00:00:00Z,NA,3.5688
BARR,2018-08-11T00:00:00Z,0.0119,6.3662
BARR,2018-08-12T00:00:00Z,0.0114,7.1434
BARR,2018-08-13T00:00:00Z,0.0108,6.2614
BARR,2018-08-14T00:00:00Z,0.0107,2.2118
BARR,2018-08-15T00:00:00Z,NA,3.4827999999999997
BARR,2018-08-16T00:00:00Z,0.0138,4.6446
BARR,2018-08-17T00:00:00Z,0.0155,3.8998
BARR,2018-08-18T00:00:00Z,0.0135,4.6978
BARR,2018-08-19T00:00:00Z,0.0155,6.5438
BARR,2018-08-20T00:00:00Z,0.0138,8.744399999999999
BARR,2018-08-21T00:00:00Z,0.0124,3.902
BARR,2018-08-22T00:00:00Z,0.0109,2.5004
BARR,2018-08-23T00:00:00Z,0.0104,1.8479999999999999
BARR,2018-08-24T00:00:00Z,0.0115,1.3492
BARR,2018-08-25T00:00:00Z,NA,1.7902
BARR,2018-08-26T00:00:00Z,NA,2.3916
BARR,2018-08-27T00:00:00Z,NA,1.954
BARR,2018-08-28T00:00:00Z,0.0106,2.8372
BARR,2018-08-29T00:00:00Z,0.0109,4.3108
BARR,2018-08-30T00:00:00Z,0.0129,4.2888
BARR,2018-08-31T00:00:00Z,NA,2.8026
BART,2018-08-01T00:00:00Z,0.096125,18.2248
BART,2018-08-02T00:00:00Z,0.113775,17.5274
BART,2018-08-03T00:00:00Z,0.11366666666666667,19.008
BART,2018-08-04T00:00:00Z,0.11286666666666667,18.6882
BART,2018-08-05T00:00:00Z,0.1098,18.496199999999998
BART,2018-08-06T00:00:00Z,0.102875,19.537399999999998
BART,2018-08-07T00:00:00Z,0.11336666666666667,20.3462
BART,2018-08-08T00:00:00Z,0.095975,19.448
BART,2018-08-09T00:00:00Z,0.1099,19.4652
BART,2018-08-10T00:00:00Z,0.1097,19.5168
BART,2018-08-11T00:00:00Z,0.13674999999999998,17.9974
BART,2018-08-12T00:00:00Z,0.0447,16.9894
BART,2018-08-13T00:00:00Z,0.11936666666666666,16.962
BART,2018-08-14T00:00:00Z,0.06383333333333333,17.8626
BART,2018-08-15T00:00:00Z,0.10592499999999999,18.831
BART,2018-08-16T00:00:00Z,0.0552,19.1802
BART,2018-08-17T00:00:00Z,0.059166666666666666,18.0422
BART,2018-08-18T00:00:00Z,0.05673333333333333,17.8946
BART,2018-08-19T00:00:00Z,0.101775,17.525
BART,2018-08-20T00:00:00Z,0.11086666666666667,17.1298
BART,2018-08-21T00:00:00Z,0.10756666666666667,16.8604
BART,2018-08-22T00:00:00Z,0.05775,16.5782
BART,2018-08-23T00:00:00Z,0.07176666666666666,16.7038
BART,2018-08-24T00:00:00Z,0.10265,15.7844
BART,2018-08-25T00:00:00Z,0.0538,17.169999999999998
BART,2018-08-26T00:00:00Z,0.0579,17.4948
BART,2018-08-27T00:00:00Z,0.0557,17.7514
BART,2018-08-28T00:00:00Z,0.05343333333333333,18.7798
BART,2018-08-29T00:00:00Z,0.04445,19.951
BART,2018-08-30T00:00:00Z,0.041749999999999995,20.410800000000002
BART,2018-08-31T00:00:00Z,0.11750000000000001,17.4778
BLAN,2018-08-01T00:00:00Z,0.2793333333333333,22.076
BLAN,2018-08-02T00:00:00Z,0.2864,22.8404
BLAN,2018-08-03T00:00:00Z,0.32112,22.3444
BLAN,2018-08-04T00:00:00Z,0.27945,22.2624
BLAN,2018-08-05T00:00:00Z,0.26404,23.4572
BLAN,2018-08-06T00:00:00Z,0.266125,23.3508
BLAN,2018-08-07T00:00:00Z,0.270475,23.4074
BLAN,2018-08-08T00:00:00Z,0.26495,23.0934
BLAN,2018-08-09T00:00:00Z,0.3019,23.4858
BLAN,2018-08-10T00:00:00Z,0.2528,23.7288
BLAN,2018-08-11T00:00:00Z,0.2657333333333334,23.7896
BLAN,2018-08-12T00:00:00Z,0.238375,23.2622
BLAN,2018-08-13T00:00:00Z,0.2467,22.6308
BLAN,2018-08-14T00:00:00Z,0.27142,21.665
BLAN,2018-08-15T00:00:00Z,0.24246666666666666,21.633
BLAN,2018-08-16T00:00:00Z,0.21696666666666667,22.7762
BLAN,2018-08-17T00:00:00Z,0.22145,23.8812
BLAN,2018-08-18T00:00:00Z,0.27442,22.6314
BLAN,2018-08-19T00:00:00Z,0.28364,22.4992
BLAN,2018-08-20T00:00:00Z,0.26532500000000003,22.2078
BLAN,2018-08-21T00:00:00Z,0.263075,22.1326
BLAN,2018-08-22T00:00:00Z,0.25993333333333335,23.7894
BLAN,2018-08-23T00:00:00Z,0.26428,22.046
BLAN,2018-08-24T00:00:00Z,0.28813333333333335,20.287200000000002
BLAN,2018-08-25T00:00:00Z,0.2444,20.4338
BLAN,2018-08-26T00:00:00Z,0.1884,20.847
BLAN,2018-08-27T00:00:00Z,0.2539,22.711
BLAN,2018-08-28T00:00:00Z,0.1865,23.1162
BLAN,2018-08-29T00:00:00Z,0.185825,24.2328
BLAN,2018-08-30T00:00:00Z,0.1909,24.7504
BLAN,2018-08-31T00:00:00Z,0.14643333333333333,23.828400000000002
BONA,2018-08-01T00:00:00Z,0.011566666666666666,23.351
BONA,2018-08-02T00:00:00Z,0.010166666666666668,12.4066
BONA,2018-08-03T00:00:00Z,0.0031,14.686
BONA,2018-08-04T00:00:00Z,0.006175,17.3712
BONA,2018-08-05T00:00:00Z,0.01762,14.899000000000001
BONA,2018-08-06T00:00:00Z,0.022619999999999998,11.548399999999999
BONA,2018-08-07T00:00:00Z,0.02624,11.2994
BONA,2018-08-08T00:00:00Z,0.02285,12.8764
BONA,2018-08-09T00:00:00Z,0.01845,13.3874
BONA,2018-08-10T00:00:00Z,0.014125,12.899000000000001
BONA,2018-08-11T00:00:00Z,0.01145,15.2734
BONA,2018-08-12T00:00:00Z,0.008875000000000001,17.4354
BONA,2018-08-13T00:00:00Z,0.007633333333333334,13.6648
BONA,2018-08-14T00:00:00Z,0.00615,15.7774
BONA,2018-08-15T00:00:00Z,0.020900000000000002,11.4736
BONA,2018-08-16T00:00:00Z,0.015475,11.8798
BONA,2018-08-17T00:00:00Z,0.011933333333333334,8.592
BONA,2018-08-18T00:00:00Z,0.012275,10.1784
BONA,2018-08-19T00:00:00Z,0.0084,14.6824
BONA,2018-08-20T00:00:00Z,0.0056500000000000005,15.8352
BONA,2018-08-21T00:00:00Z,0.0045,15.938
BONA,2018-08-22T00:00:00Z,0.00845,13.6474
BONA,2018-08-23T00:00:00Z,0.004725,14.6228
BONA,2018-08-24T00:00:00Z,0.00585,14.497200000000001
BONA,2018-08-25T00:00:00Z,0.008075,10.988199999999999
BONA,2018-08-26T00:00:00Z,0.004675,12.281799999999999
BONA,2018-08-27T00:00:00Z,0.0042,11.0148
BONA,2018-08-28T00:00:00Z,0.0053750000000000004,11.5586
BONA,2018-08-29T00:00:00Z,0.0042,12.1306
BONA,2018-08-30T00:00:00Z,0.002725,11.5126
BONA,2018-08-31T00:00:00Z,0.0058000000000000005,7.7940000000000005
CLBJ,2018-08-01T00:00:00Z,0.0458,28.0575
CLBJ,2018-08-02T00:00:00Z,0.0275,28.8415
CLBJ,2018-08-03T00:00:00Z,0.0264,29.724
CLBJ,2018-08-04T00:00:00Z,0.06433333333333334,30.89
CLBJ,2018-08-05T00:00:00Z,0.0444,29.9735
CLBJ,2018-08-06T00:00:00Z,NA,31.20825
CLBJ,2018-08-07T00:00:00Z,0.023,31.4685
CLBJ,2018-08-08T00:00:00Z,0.0205,32.11025
CLBJ,2018-08-09T00:00:00Z,0.061266666666666664,28.3046
CLBJ,2018-08-10T00:00:00Z,0.0807,28.4482
CLBJ,2018-08-11T00:00:00Z,0.06056666666666667,28.1422
CLBJ,2018-08-12T00:00:00Z,0.059833333333333336,26.7994
CLBJ,2018-08-13T00:00:00Z,0.096175,26.142
CLBJ,2018-08-14T00:00:00Z,0.14016666666666666,23.5114
