site_id,startDateTime,VSWC,SOILT
ABBY,2020-05-01T00:00:00Z,0.278,11.3454
ABBY,2020-05-02T00:00:00Z,0.28175,10.6256
ABBY,2020-05-03T00:00:00Z,0.29746666666666666,9.9638
ABBY,2020-05-04T00:00:00Z,0.29825,10.0106
ABBY,2020-05-05T00:00:00Z,0.29005000000000003,11.1182
ABBY,2020-05-06T00:00:00Z,0.27344999999999997,13.411200000000001
ABBY,2020-05-07T00:00:00Z,0.28983333333333333,10.273
ABBY,2020-05-08T00:00:00Z,0.2778,11.5662
ABBY,2020-05-09T00:00:00Z,0.27473333333333333,14.1302
ABBY,2020-05-10T00:00:00Z,0.2506,15.968
ABBY,2020-05-11T00:00:00Z,0.29495,16.351399999999998
ABBY,2020-05-12T00:00:00Z,0.2425,13.888399999999999
ABBY,2020-05-13T00:00:00Z,0.2872,11.9312
ABBY,2020-05-14T00:00:00Z,0.2837,11.487400000000001
ABBY,2020-05-15T00:00:00Z,0.2911,10.7614
ABBY,2020-05-16T00:00:00Z,0.2857,11.953
ABBY,2020-05-17T00:00:00Z,0.2611,12.656
ABBY,2020-05-18T00:00:00Z,0.28400000000000003,12.978200000000001
ABBY,2020-05-19T00:00:00Z,0.2879,11.6852
ABBY,2020-05-20T00:00:00Z,0.2924,11.23
ABBY,2020-05-21T00:00:00Z,0.28885,10.5508
ABBY,2020-05-22T00:00:00Z,0.3028,9.833599999999999
ABBY,2020-05-23T00:00:00Z,0.3048,10.2882
ABBY,2020-05-24T00:00:00Z,0.28025,10.0466
ABBY,2020-05-25T00:00:00Z,0.27645,12.8254
ABBY,2020-05-26T00:00:00Z,0.29979999999999996,12.006400000000001
ABBY,2020-05-27T00:00:00Z,0.2908,13.8674
ABBY,2020-05-28T00:00:00Z,NA,15.4262
ABBY,2020-05-29T00:00:00Z,NA,17.2852
ABBY,2020-05-30T00:00:00Z,0.26675000000000004,17.0494
ABBY,2020-05-31T00:00:00Z,0.2995,11.904
BARR,2020-05-01T00:00:00Z,NA,-10.993500000000001
BARR,2020-05-02T00:00:00Z,NA,-11.0855
BARR,2020-05-03T00:00:00Z,NA,-10.7375
BARR,2020-05-04T00:00:00Z,0.0156,-10.422
BARR,2020-05-05T00:00:00Z,NA,-10.39875
BARR,2020-05-06T00:00:00Z,NA,-10.39
BARR,2020-05-07T00:00:00Z,NA,-10.3005
BARR,2020-05-08T00:00:00Z,NA,-10.22925
BARR,2020-05-09T00:00:00Z,NA,-10.1015
BARR,2020-05-10T00:00:00Z,NA,-9.815750000000001
BARR,2020-05-11T00:00:00Z,NA,-9.41475
BARR,2020-05-12T00:00:00Z,NA,-8.92275
