site_id,startDateTime,SOILT,VSWC
ABBY,2024-08-01T00:00:00Z,19.1438,0.05603333333333333
ABBY,2024-08-02T00:00:00Z,22.095,0.0524
ABBY,2024-08-03T00:00:00Z,21.2316,0.045675
ABBY,2024-08-04T00:00:00Z,19.3868,0.0405
ABBY,2024-08-05T00:00:00Z,20.6794,0.03943333333333333
ABBY,2024-08-06T00:00:00Z,19.171,0.03833333333333333
ABBY,2024-08-07T00:00:00Z,17.8352,0.0375
ABBY,2024-08-08T00:00:00Z,19.3552,0.03706666666666666
ABBY,2024-08-09T00:00:00Z,21.319,0.0286
ABBY,2024-08-10T00:00:00Z,19.6462,0.03734999999999999
ABBY,2024-08-11T00:00:00Z,20.1702,0.0407
ABBY,2024-08-12T00:00:00Z,18.5274,0.03685
ABBY,2024-08-13T00:00:00Z,15.9376,0.037375
ABBY,2024-08-14T00:00:00Z,15.0892,0.0406
ABBY,2024-08-15T00:00:00Z,16.8988,0.0409
ABBY,2024-08-16T00:00:00Z,16.753800000000002,0.0295
ABBY,2024-08-17T00:00:00Z,17.0118,0.03825
ABBY,2024-08-19T00:00:00Z,16.471799999999998,0.04596666666666667
ABBY,2024-08-20T00:00:00Z,16.3774,0.050125
ABBY,2024-08-21T00:00:00Z,16.2374,0.049
ABBY,2024-08-22T00:00:00Z,15.9966,0.05443333333333333
ABBY,2024-08-23T00:00:00Z,15.1932,0.0441
ABBY,2024-08-24T00:00:00Z,13.8484,0.06290000000000001
ABBY,2024-08-25T00:00:00Z,13.7058,0.0565
ABBY,2024-08-26T00:00:00Z,15.7972,0.04339999999999999
ABBY,2024-08-27T00:00:00Z,17.4138,0.05373333333333333
ABBY,2024-08-28T00:00:00Z,14.604,0.06073333333333333
ABBY,2024-08-29T00:00:00Z,15.2986,0.05574999999999999
ABBY,2024-08-30T00:00:00Z,18.004,0.05603333333333333
ABBY,2024-08-31T00:00:00Z,19.5538,0.04746666666666667
BARR,2024-08-01T00:00:00Z,5.38575,0.0014
BARR,2024-08-02T00:00:00Z,3.9955,0.0011
BARR,2024-08-03T00:00:00Z,7.08025,9e-4
BARR,2024-08-04T00:00:00Z,9.107,0.0015
BARR,2024-08-05T00:00:00Z,12.02325,0.0025
BARR,2024-08-06T00:00:00Z,19.71,0.0014
BARR,2024-08-07T00:00:00Z,15.62025,0.0014
BARR,2024-08-08T00:00:00Z,14.86525,0.0015
