site_id,startDateTime,SOILT,VSWC
ABBY,2024-04-23T00:00:00Z,11.484,NA
ABBY,2024-04-24T00:00:00Z,13.244333333333334,0.072
ABBY,2024-04-25T00:00:00Z,10.057333333333332,0.07265
ABBY,2024-04-26T00:00:00Z,8.716000000000001,0.09196666666666668
ABBY,2024-04-27T00:00:00Z,9.614,0.09915
ABBY,2024-04-28T00:00:00Z,8.09,0.0986
ABBY,2024-04-29T00:00:00Z,8.618666666666668,0.10085
ABBY,2024-04-30T00:00:00Z,7.576333333333333,0.1119
BARR,2024-04-01T00:00:00Z,-12.30725,NA
BARR,2024-04-02T00:00:00Z,-12.3175,NA
BARR,2024-04-03T00:00:00Z,-13.18925,NA
BARR,2024-04-04T00:00:00Z,-14.7245,NA
BARR,2024-04-05T00:00:00Z,-14.57825,NA
BARR,2024-04-06T00:00:00Z,-13.474,NA
BARR,2024-04-07T00:00:00Z,-12.60675,NA
BARR,2024-04-08T00:00:00Z,-12.35625,NA
BARR,2024-04-09T00:00:00Z,-13.17125,NA
BARR,2024-04-10T00:00:00Z,-14.4245,NA
BARR,2024-04-11T00:00:00Z,-14.88675,NA
BARR,2024-04-12T00:00:00Z,-14.12325,NA
BARR,2024-04-13T00:00:00Z,-12.7285,NA
BARR,2024-04-14T00:00:00Z,-13.2045,NA
BARR,2024-04-15T00:00:00Z,-13.78875,NA
BARR,2024-04-16T00:00:00Z,-13.388,NA
BARR,2024-04-17T00:00:00Z,-11.58,NA
BARR,2024-04-18T00:00:00Z,-11.48625,NA
BARR,2024-04-19T00:00:00Z,-11.71175,NA
BARR,2024-04-20T00:00:00Z,-10.90925,NA
BARR,2024-04-21T00:00:00Z,-10.45925,NA
BARR,2024-04-22T00:00:00Z,-11.418,NA
BARR,2024-04-23T00:00:00Z,-12.41675,NA
BARR,2024-04-24T00:00:00Z,-12,NA
BARR,2024-04-25T00:00:00Z,-11.4575,NA
BARR,2024-04-26T00:00:00Z,-11.036,NA
BARR,2024-04-27T00:00:00Z,-11.05725,NA
BARR,2024-04-28T00:00:00Z,-11.55625,NA
BARR,2024-04-29T00:00:00Z,-11.84625,NA
BARR,2024-04-30T00:00:00Z,-12.20275,NA
BART,2024-04-01T00:00:00Z,1.4456,0.0763
BART,2024-04-02T00:00:00Z,1.558,0.4776
BART,2024-04-03T00:00:00Z,1.6044,0.22093333333333337
BART,2024-04-04T00:00:00Z,1.4678,0.08695
BART,2024-04-06T00:00:00Z,1.2298,0.086
BART,2024-04-07T00:00:00Z,1.3378,0.2143
BART,2024-04-08T00:00:00Z,1.43,0.21343333333333336
BART,2024-04-09T00:00:00Z,1.539,0.08845
BART,2024-04-10T00:00:00Z,1.586,0.22956666666666667
BART,2024-04-11T00:00:00Z,1.521,0.0902
BART,2024-04-12T00:00:00Z,1.5224,0.0809
BART,2024-04-13T00:00:00Z,1.495,0.0955
BART,2024-04-14T00:00:00Z,2.2818,0.0928
BART,2024-04-15T00:00:00Z,2.652,0.0991
BART,2024-04-16T00:00:00Z,3.0362,0.09065
BART,2024-04-17T00:00:00Z,3.5376,0.0895
BART,2024-04-18T00:00:00Z,3.966,0.0872
BART,2024-04-19T00:00:00Z,4.2154,0.08595
BART,2024-04-20T00:00:00Z,5.366,0.0759
BART,2024-04-21T00:00:00Z,5.5356,0.0756
BART,2024-04-22T00:00:00Z,4.8848,0.0764
BART,2024-04-23T00:00:00Z,4.4876,0.0735
BART,2024-04-24T00:00:00Z,5.8952,0.08165
BART,2024-04-25T00:00:00Z,4.1778,0.0733
BART,2024-04-26T00:00:00Z,4.235799999999999,0.08095
BART,2024-04-27T00:00:00Z,5.3324,0.189
BART,2024-04-28T00:00:00Z,6.6526,0.0725
BART,2024-04-29T00:00:00Z,6.6448,0.09165
BART,2024-04-30T00:00:00Z,8.017800000000001,0.0751
BLAN,2024-04-02T00:00:00Z,11.648,0.22916666666666663
BLAN,2024-04-03T00:00:00Z,10.972,0.26239999999999997
BLAN,2024-04-04T00:00:00Z,10.0454,0.2727
BLAN,2024-04-05T00:00:00Z,8.4556,0.2778
BLAN,2024-04-06T00:00:00Z,7.631600000000001,0.24126666666666668
BLAN,2024-04-07T00:00:00Z,8.4104,0.2309
BLAN,2024-04-08T00:00:00Z,10.574,0.2415
BLAN,2024-04-09T00:00:00Z,12.8904,0.22823333333333332
BLAN,2024-04-10T00:00:00Z,15.5856,0.22903333333333337
