site_id,startDateTime,SOILT,VSWC
ABBY,2024-11-01T00:00:00Z,7.4404,0.0881
ABBY,2024-11-02T00:00:00Z,8.6928,0.08855
ABBY,2024-11-03T00:00:00Z,8.5296,0.09706666666666666
ABBY,2024-11-04T00:00:00Z,8.905800000000001,0.08785
ABBY,2024-11-05T00:00:00Z,8.3532,0.09385
ABBY,2024-11-06T00:00:00Z,7.8632,0.0974
ABBY,2024-11-07T00:00:00Z,7.8492,0.09606666666666668
ABBY,2024-11-08T00:00:00Z,8.7986,0.1057
ABBY,2024-11-09T00:00:00Z,9.0522,0.1035
ABBY,2024-11-10T00:00:00Z,8.652,NA
ABBY,2024-11-11T00:00:00Z,8.8958,0.07473333333333333
ABBY,2024-11-12T00:00:00Z,8.1544,0.08693333333333333
ABBY,2024-11-13T00:00:00Z,8.286999999999999,0.0984
ABBY,2024-11-14T00:00:00Z,8.605,0.0999
ABBY,2024-11-15T00:00:00Z,8.0304,0.0887
ABBY,2024-11-16T00:00:00Z,6.0076,0.1174
ABBY,2024-11-17T00:00:00Z,5.925199999999999,0.093025
ABBY,2024-11-18T00:00:00Z,6.7856000000000005,0.09303333333333332
ABBY,2024-11-19T00:00:00Z,3.5868,0.09673333333333332
ABBY,2024-11-20T00:00:00Z,4.1983999999999995,0.09413333333333332
ABBY,2024-11-21T00:00:00Z,5.7982,0.0955
ABBY,2024-11-22T00:00:00Z,6.802,0.08706666666666667
ABBY,2024-11-23T00:00:00Z,7.4008,0.0968
ABBY,2024-11-24T00:00:00Z,6.482,0.0916
ABBY,2024-11-25T00:00:00Z,5.7024,0.1177
ABBY,2024-11-26T00:00:00Z,6.6576,0.095275
ABBY,2024-11-27T00:00:00Z,5.9398,0.093725
ABBY,2024-11-28T00:00:00Z,6.0202,0.08623333333333333
ABBY,2024-11-29T00:00:00Z,4.159,0.0884
ABBY,2024-11-30T00:00:00Z,4.008,0.09323333333333332
BARR,2024-11-01T00:00:00Z,-1.721666666666667,NA
BARR,2024-11-02T00:00:00Z,-1.8706666666666667,NA
BARR,2024-11-03T00:00:00Z,-2.0323333333333333,NA
BARR,2024-11-04T00:00:00Z,-2.07,NA
BARR,2024-11-05T00:00:00Z,-2.227,NA
BARR,2024-11-06T00:00:00Z,-2.434333333333333,NA
BARR,2024-11-07T00:00:00Z,-1.801,NA
BARR,2024-11-08T00:00:00Z,-2.2583333333333333,NA
BARR,2024-11-15T00:00:00Z,-3.285,NA
BARR,2024-11-16T00:00:00Z,-4.176,NA
BARR,2024-11-17T00:00:00Z,-5.687,NA
BARR,2024-11-18T00:00:00Z,-5.160666666666667,NA
BARR,2024-11-19T00:00:00Z,-5.353666666666666,NA
BARR,2024-11-20T00:00:00Z,-4.604666666666667,NA
BARR,2024-11-21T00:00:00Z,-1.280333333333333,NA
BARR,2024-11-22T00:00:00Z,-3.139666666666667,NA
BARR,2024-11-23T00:00:00Z,-3.0203333333333333,NA
BARR,2024-11-24T00:00:00Z,-3.658,NA
BARR,2024-11-25T00:00:00Z,-3.5586666666666664,NA
BARR,2024-11-26T00:00:00Z,-5.810666666666666,NA
BARR,2024-11-27T00:00:00Z,-5.359666666666667,NA
BARR,2024-11-28T00:00:00Z,-5.032,NA
BARR,2024-11-29T00:00:00Z,-5.762,NA
BARR,2024-11-30T00:00:00Z,-2.921,NA
BART,2024-11-01T00:00:00Z,10.5198,0.07585
BART,2024-11-02T00:00:00Z,10.8882,0.07545
BART,2024-11-03T00:00:00Z,7.8346,0.07525
BART,2024-11-04T00:00:00Z,6.761,0.10696666666666668
BART,2024-11-05T00:00:00Z,6.7948,0.0737
BART,2024-11-06T00:00:00Z,8.8352,0.10613333333333332
BART,2024-11-07T00:00:00Z,11.687,0.1202
BART,2024-11-08T00:00:00Z,9.3518,0.12215
BART,2024-11-09T00:00:00Z,8.302,0.0723
BART,2024-11-10T00:00:00Z,6.534,0.10496666666666668
BART,2024-11-11T00:00:00Z,6.7812,0.104
BART,2024-11-12T00:00:00Z,8.7868,0.1035
BART,2024-11-13T00:00:00Z,6.293,0.1031
BART,2024-11-14T00:00:00Z,5.1884,0.10303333333333334
BART,2024-11-15T00:00:00Z,4.4722,0.10406666666666668
BART,2024-11-16T00:00:00Z,5.4698,0.07139999999999999
