site_id,datetime,PRES,TSOIL,SOILW,WEASD,SNOD,ICETK
ABBY,2023-01-01T00:00:00Z,96764.9140625,276.6462821960449,0.27675001323223114,0,0,0
BARR,2023-01-01T00:00:00Z,100355.1142578125,NA,NA,17,0.04999999701976776,0.5287499725818634
BART,2023-01-01T00:00:00Z,94401.7138671875,277.542537689209,0.30787501484155655,1.5,0.007499999832361937,0
BLAN,2023-01-01T00:00:00Z,98828.3134765625,281.4337844848633,0.29337501153349876,0,0,0
BONA,2023-01-01T00:00:00Z,94767.712890625,263.8150329589844,0.4010000228881836,51,0.5012499988079071,0
CLBJ,2023-01-01T00:00:00Z,97542.7138671875,286.44127655029297,0.19275000505149364,0,0,0
CPER,2023-01-01T00:00:00Z,82236.115234375,273.4325370788574,0.16925000958144665,0,0,0
DCFS,2023-01-01T00:00:00Z,94737.9140625,269.95752716064453,0.21800000965595245,52,0.4987499937415123,0
DEJU,2023-01-01T00:00:00Z,92604.115234375,261.9925308227539,0.3360000252723694,44,0.429999977350235,0
DELA,2023-01-01T00:00:00Z,101048.7138671875,288.1775321960449,0.2811250127851963,0,0,0
DSNY,2023-01-01T00:00:00Z,101531.3154296875,295.37378311157227,0.11625000461935997,0,0,0
GRSM,2023-01-01T00:00:00Z,91384.5146484375,280.77878189086914,0.31412501260638237,0,0,0
GUAN,2023-01-01T00:00:00Z,100525.7138671875,295.9062843322754,0.17225000634789467,0,0,0
HARV,2023-01-01T00:00:00Z,97586.9130859375,280.5625343322754,0.31675001606345177,0,0,0
HEAL,2023-01-01T00:00:00Z,90824.5146484375,264.7512855529785,0.42100003361701965,36,0.35499998927116394,0
JERC,2023-01-01T00:00:00Z,101117.3134765625,290.4712791442871,0.1985000092536211,0,0,0
JORN,2023-01-01T00:00:00Z,85824.3134765625,283.34878158569336,0.14025000110268593,0,0,0
KONA,2023-01-01T00:00:00Z,96292.71484375,278.4612846374512,0.2258750107139349,0,0,0
KONZ,2023-01-01T00:00:00Z,96292.71484375,278.4612846374512,0.2258750107139349,0,0,0
