site_id,datetime,PRES,TSOIL,SOILW,WEASD,SNOD,ICETK
ABBY,2022-01-01T00:00:00Z,97214.2919921875,273.3990364074707,0.2666250094771385,12.125,0.10124999471008778,0
BARR,2022-01-01T00:00:00Z,103163.29296875,NA,NA,42,0.13124999590218067,0.7587499916553497
BART,2022-01-01T00:00:00Z,94826.6923828125,273.60528564453125,0.35712502151727676,15,0.08874999778345227,0
BLAN,2022-01-01T00:00:00Z,98235.4931640625,284.3440246582031,0.22150001302361488,0,0,0
BONA,2022-01-01T00:00:00Z,96649.091796875,264.1090278625488,0.41175002604722977,75,0.7437500059604645,0
CLBJ,2022-01-01T00:00:00Z,97155.4931640625,289.6515312194824,0.20612500794231892,0,0,0
CPER,2022-01-01T00:00:00Z,82134.29296875,269.7002830505371,0.09187500551342964,2.75,0.04124999954365194,0
DCFS,2022-01-01T00:00:00Z,96005.091796875,263.02902603149414,0.3075000196695328,25,0.2512499988079071,0
DEJU,2022-01-01T00:00:00Z,94047.2939453125,265.59653091430664,0.41612501069903374,42.375,0.4649999886751175,0
DELA,2022-01-01T00:00:00Z,100427.0927734375,293.8727798461914,0.2515000104904175,0,0,0
DSNY,2022-01-01T00:00:00Z,101433.6923828125,295.5115280151367,0.11625000555068254,0,0,0
GRSM,2022-01-01T00:00:00Z,90906.494140625,285.6577796936035,0.31300001591444016,0,0,0
GUAN,2022-01-01T00:00:00Z,100595.2919921875,296.4765281677246,0.15750000812113285,0,0,0
HARV,2022-01-01T00:00:00Z,97855.4931640625,278.965274810791,0.28812501206994057,0,0,0
HEAL,2022-01-01T00:00:00Z,92652.29296875,266.94902420043945,0.43400001525878906,48.5,0.5024999901652336,0
JERC,2022-01-01T00:00:00Z,100810.29296875,295.0127754211426,0.1653750091791153,0,0,0
JORN,2022-01-01T00:00:00Z,85159.8916015625,281.44652557373047,0.20012500882148743,0,0,0
KONA,2022-01-01T00:00:00Z,96434.8935546875,274.8315200805664,0.1197500042617321,3.25,0.056249999441206455,0
KONZ,2022-01-01T00:00:00Z,96434.8935546875,274.8315200805664,0.1197500042617321,3.25,0.056249999441206455,0
LAJA,2022-01-01T00:00:00Z,100595.2919921875,296.4765281677246,0.15750000812113285,0,0,0
LENO,2022-01-01T00:00:00Z,100360.2919921875,294.3777770996094,0.244125010445714,0,0,0
MLBS,2022-01-01T00:00:00Z,92847.892578125,283.49527740478516,0.24612501077353954,0,0,0
MOAB,2022-01-01T00:00:00Z,78323.4931640625,273.10277938842773,0.24050000868737698,11.5,0.09499999741092324,0
NIWO,2022-01-01T00:00:00Z,72322.2919921875,273.25902557373047,0.283750019967556,34.75,0.42249998822808266,0
NOGP,2022-01-01T00:00:00Z,95211.2939453125,261.93027114868164,0.23137500695884228,21.75,0.20874999277293682,0
OAES,2022-01-01T00:00:00Z,94477.091796875,284.98777770996094,0.09000000450760126,0,0,0
ONAQ,2022-01-01T00:00:00Z,81355.4931640625,273.1277770996094,0.37962501496076584,18,0.1687500011175871,0
ORNL,2022-01-01T00:00:00Z,96248.693359375,288.0740280151367,0.3308750092983246,0,0,0
OSBS,2022-01-01T00:00:00Z,101373.2939453125,295.1090278625488,0.13062500953674316,0,0,0
PUUM,2022-01-01T00:00:00Z,80511.0947265625,285.5452766418457,0.32212501764297485,0,0,0
RMNP,2022-01-01T00:00:00Z,72823.4931640625,271.3540267944336,0.19050000794231892,25.25,0.3212499935179949,0
SCBI,2022-01-01T00:00:00Z,98235.4931640625,284.3440246582031,0.22150001302361488,0,0,0
SERC,2022-01-01T00:00:00Z,100751.892578125,NA,NA,NA,NA,0
SJER,2022-01-01T00:00:00Z,94279.8935546875,277.66527938842773,0.2827500179409981,26.5,0.17624999396502972,0
SOAP,2022-01-01T00:00:00Z,94279.8935546875,277.66527938842773,0.2827500179409981,26.5,0.17624999396502972,0
SRER,2022-01-01T00:00:00Z,89444.89453125,284.9277763366699,0.21337501145899296,0,0,0
STEI,2022-01-01T00:00:00Z,95646.4921875,268.29777908325195,0.43300002813339233,22,0.2199999988079071,0
STER,2022-01-01T00:00:00Z,86463.6923828125,270.8302803039551,0.09275000356137753,2.25,0.036249998956918716,0
TALL,2022-01-01T00:00:00Z,99952.890625,293.0552749633789,0.2747500091791153,0,0,0
TEAK,2022-01-01T00:00:00Z,79534.8935546875,277.55777740478516,0.2680000104010105,230.375,1.713749960064888,0
TOOL,2022-01-01T00:00:00Z,89167.6923828125,261.19652938842773,0.3680000305175781,68,0.6712499633431435,0
TREE,2022-01-01T00:00:00Z,95646.4921875,268.29777908325195,0.43300002813339233,22,0.2199999988079071,0
UKFS,2022-01-01T00:00:00Z,97438.09375,276.7290267944336,0.17850000970065594,2,0.0249999996740371,0
UNDE,2022-01-01T00:00:00Z,95289.4931640625,267.9552803039551,0.41200003027915955,25,0.2512499988079071,0
WOOD,2022-01-01T00:00:00Z,96005.091796875,263.02902603149414,0.3075000196695328,25,0.2512499988079071,0
WREF,2022-01-01T00:00:00Z,92564.29296875,275.7202796936035,0.29237501695752144,41.875,0.3962499797344208,0
YELL,2022-01-01T00:00:00Z,74776.892578125,268.5277786254883,0.30000001192092896,45,0.44624999165534973,0
ABBY,2022-01-02T00:00:00Z,96839.44921875,273.4240074157715,0.25962501019239426,12,0.10749999806284904,0
BARR,2022-01-02T00:00:00Z,104642.447265625,NA,NA,42,0.12999999523162842,0.7674999833106995
BART,2022-01-02T00:00:00Z,94094.8466796875,273.81025314331055,0.3661250174045563,14.125,0.07624999852851033,0
BLAN,2022-01-02T00:00:00Z,97862.8486328125,284.9740104675293,0.26762501522898674,0,0,0
BONA,2022-01-02T00:00:00Z,98777.6494140625,264.02025604248047,0.4090000092983246,75,0.7412500083446503,0
CLBJ,2022-01-02T00:00:00Z,98893.6494140625,277.4464988708496,0.1557500045746565,0,0,0
CPER,2022-01-02T00:00:00Z,82902.4482421875,267.13025665283203,0.09525000397115946,4.625,0.04749999730847776,0
DCFS,2022-01-02T00:00:00Z,95710.046875,262.4552574157715,0.3100000135600567,22,0.2199999988079071,0
DEJU,2022-01-02T00:00:00Z,96111.44921875,264.55900955200195,0.4162500128149986,43.75,0.4399999976158142,0
DELA,2022-01-02T00:00:00Z,100292.6474609375,293.61025619506836,0.2691250145435333,0,0,0
