site_id,datetime,PRES,TSOIL,SOILW,WEASD,SNOD,ICETK
ABBY,2024-12-01T00:00:00Z,97409.5205078125,275.1698875427246,0.2561250124126673,0,0,0
BARR,2024-12-01T00:00:00Z,103566.720703125,NA,NA,16,0.04999999701976776,0.4637499861419201
BART,2024-12-01T00:00:00Z,94849.720703125,274.0323791503906,0.3096250183880329,9,0.07999999821186066,0
BLAN,2024-12-01T00:00:00Z,99373.521484375,274.94237899780273,0.23862500861287117,0,0,0
BONA,2024-12-01T00:00:00Z,97706.921875,261.9611282348633,0.3920000195503235,41,0.4099999964237213,0
CLBJ,2024-12-01T00:00:00Z,98986.12109375,281.95863342285156,0.17400000989437103,0,0,0
CPER,2024-12-01T00:00:00Z,83373.921875,275.5073776245117,0.1197500042617321,0,0,0
DCFS,2024-12-01T00:00:00Z,96498.1201171875,260.36113357543945,0.2038750108331442,4.125,0.04124999884516001,0
DEJU,2024-12-01T00:00:00Z,95323.521484375,258.8548812866211,0.36000001430511475,27,0.28999999165534973,0
DELA,2024-12-01T00:00:00Z,101848.51953125,280.7161293029785,0.19375000707805157,0,0,0
DSNY,2024-12-01T00:00:00Z,101745.12109375,289.6173782348633,0.12412500381469727,0,0,0
GRSM,2024-12-01T00:00:00Z,91603.3212890625,274.27363204956055,0.29850001633167267,0,0,0
GUAN,2024-12-01T00:00:00Z,100318.720703125,298.4773826599121,0.2466250117868185,0,0,0
HARV,2024-12-01T00:00:00Z,98204.1220703125,275.257381439209,0.2838750183582306,0,0,0
HEAL,2024-12-01T00:00:00Z,93384.9208984375,262.6073799133301,0.39400002360343933,35,0.3499999940395355,0
JERC,2024-12-01T00:00:00Z,101736.720703125,282.58863067626953,0.16787500865757465,0,0,0
JORN,2024-12-01T00:00:00Z,86581.9208984375,284.8623809814453,0.15187500976026058,0,0,0
KONA,2024-12-01T00:00:00Z,97861.521484375,274.71363067626953,0.23037500493228436,0,0,0
KONZ,2024-12-01T00:00:00Z,97861.521484375,274.71363067626953,0.23037500493228436,0,0,0
LAJA,2024-12-01T00:00:00Z,100318.720703125,298.4773826599121,0.2466250117868185,0,0,0
