site_id,datetime,PRES,TSOIL,SOILW,WEASD,SNOD,ICETK
ABBY,2023-08-01T00:00:00Z,97076.2705078125,288.5266647338867,0.13687500916421413,0,0,0
BARR,2023-08-01T00:00:00Z,101810.87109375,NA,NA,NA,NA,0
BART,2023-08-01T00:00:00Z,95682.0712890625,287.61415100097656,0.28175001591444016,0,0,0
BLAN,2023-08-01T00:00:00Z,99402.470703125,294.7266616821289,0.2122500129044056,0,0,0
BONA,2023-08-01T00:00:00Z,97872.8701171875,288.9266586303711,0.2396250106394291,0,0,0
CLBJ,2023-08-01T00:00:00Z,98223.4716796875,307.8141555786133,0.10225000604987144,0,0,0
CPER,2023-08-01T00:00:00Z,83561.271484375,297.3516540527344,0.23062501288950443,0,0,0
DCFS,2023-08-01T00:00:00Z,95686.271484375,293.9141540527344,0.16812500730156898,0,0,0
DEJU,2023-08-01T00:00:00Z,95764.271484375,289.16415786743164,0.2276250123977661,0,0,0
DELA,2023-08-01T00:00:00Z,101077.2705078125,300.5891571044922,0.1593750100582838,0,0,0
DSNY,2023-08-01T00:00:00Z,101266.26953125,301.8391571044922,0.1810000091791153,0,0,0
GRSM,2023-08-01T00:00:00Z,91756.0712890625,292.75165939331055,0.27687501907348633,0,0,0
GUAN,2023-08-01T00:00:00Z,100515.8701171875,300.95166015625,0.21700001135468483,0,0,0
HARV,2023-08-01T00:00:00Z,98632.072265625,290.5516548156738,0.2695000097155571,0,0,0
HEAL,2023-08-01T00:00:00Z,94460.669921875,285.88915634155273,0.22475001029670238,0,0,0
JERC,2023-08-01T00:00:00Z,100874.8720703125,301.4391555786133,0.14687500521540642,0,0,0
JORN,2023-08-01T00:00:00Z,86480.2705078125,305.3141555786133,0.1167500065639615,0,0,0
KONA,2023-08-01T00:00:00Z,96897.6728515625,302.26416015625,0.12112500704824924,0,0,0
KONZ,2023-08-01T00:00:00Z,96897.6728515625,302.26416015625,0.12112500704824924,0,0,0
LAJA,2023-08-01T00:00:00Z,100515.8701171875,300.95166015625,0.21700001135468483,0,0,0
LENO,2023-08-01T00:00:00Z,100925.470703125,301.00165939331055,0.17862500622868538,0,0,0
MLBS,2023-08-01T00:00:00Z,93955.671875,292.4266586303711,0.22637501172721386,0,0,0
MOAB,2023-08-01T00:00:00Z,80215.8701171875,298.10165786743164,0.0781250037252903,0,0,0
NIWO,2023-08-01T00:00:00Z,74706.470703125,286.0141487121582,0.28312500938773155,0,0,0
NOGP,2023-08-01T00:00:00Z,94786.8720703125,296.3391571044922,0.14750000461935997,0,0,0
OAES,2023-08-01T00:00:00Z,95540.6708984375,304.9891548156738,0.11825000401586294,0,0,0
ONAQ,2023-08-01T00:00:00Z,82504.271484375,301.82665252685547,0.0878750067204237,0,0,0
ORNL,2023-08-01T00:00:00Z,97263.6708984375,295.70166015625,0.28050000965595245,0,0,0
OSBS,2023-08-01T00:00:00Z,101240.470703125,301.6766586303711,0.15925000794231892,0,0,0
PUUM,2023-08-01T00:00:00Z,81116.2705078125,295.8516502380371,0.1940000057220459,0,0,0
RMNP,2023-08-01T00:00:00Z,75133.8701171875,286.7391548156738,0.26750001311302185,0,0,0
SCBI,2023-08-01T00:00:00Z,99402.470703125,294.7266616821289,0.2122500129044056,0,0,0
SERC,2023-08-01T00:00:00Z,101667.6708984375,NA,NA,NA,NA,0
SJER,2023-08-01T00:00:00Z,94331.2705078125,301.1766548156738,0.04687500232830644,0,0,0
SOAP,2023-08-01T00:00:00Z,94331.2705078125,301.1766548156738,0.04687500232830644,0,0,0
SRER,2023-08-01T00:00:00Z,90305.4716796875,307.45166015625,0.1573750078678131,0,0,0
STEI,2023-08-01T00:00:00Z,96518.8720703125,290.9391555786133,0.22137501649558544,0,0,0
STER,2023-08-01T00:00:00Z,87465.6708984375,300.0016555786133,0.15787500888109207,0,0,0
TALL,2023-08-01T00:00:00Z,100636.271484375,300.26416015625,0.21375000663101673,0,0,0
TEAK,2023-08-01T00:00:00Z,80692.6708984375,292.45165634155273,0.08875000290572643,0,0,0
TOOL,2023-08-01T00:00:00Z,90123.46875,285.32665634155273,0.21887501142919064,0,0,0
TREE,2023-08-01T00:00:00Z,96518.8720703125,290.9391555786133,0.22137501649558544,0,0,0
UKFS,2023-08-01T00:00:00Z,98162.26953125,298.6766548156738,0.17137500829994678,0,0,0
UNDE,2023-08-01T00:00:00Z,96132.072265625,290.4141540527344,0.2063750121742487,0,0,0
WOOD,2023-08-01T00:00:00Z,95686.271484375,293.9141540527344,0.16812500730156898,0,0,0
WREF,2023-08-01T00:00:00Z,92692.4716796875,288.90166091918945,0.18675000593066216,0,0,0
YELL,2023-08-01T00:00:00Z,76681.6708984375,289.87665939331055,0.15212501026690006,0,0,0
ABBY,2023-08-02T00:00:00Z,96948.5693359375,289.4057426452637,0.1320000011473894,0,0,0
BARR,2023-08-02T00:00:00Z,101710.16796875,NA,NA,0,0,0.15874999575316906
BART,2023-08-02T00:00:00Z,96066.7705078125,286.61824798583984,0.2680000141263008,0,0,0
BLAN,2023-08-02T00:00:00Z,99653.76953125,293.8057441711426,0.20350001007318497,0,0,0
BONA,2023-08-02T00:00:00Z,98034.369140625,289.18074798583984,0.2303750067949295,0,0,0
CLBJ,2023-08-02T00:00:00Z,98167.5693359375,307.69324493408203,0.10337500367313623,0,0,0
CPER,2023-08-02T00:00:00Z,83448.76953125,296.69324493408203,0.24687501415610313,0,0,0
DCFS,2023-08-02T00:00:00Z,95485.369140625,296.48073959350586,0.15412500500679016,0,0,0
DEJU,2023-08-02T00:00:00Z,95937.169921875,289.50574111938477,0.2161250077188015,0,0,0
DELA,2023-08-02T00:00:00Z,101105.3701171875,300.8557472229004,0.1635000053793192,0,0,0
DSNY,2023-08-02T00:00:00Z,101226.96875,302.1682434082031,0.18462500721216202,0,0,0
GRSM,2023-08-02T00:00:00Z,91906.369140625,292.71824645996094,0.2656250037252903,0,0,0
GUAN,2023-08-02T00:00:00Z,100482.96875,301.38074493408203,0.22025001049041748,0,0,0
HARV,2023-08-02T00:00:00Z,99021.76953125,289.51824951171875,0.28187501430511475,0,0,0
HEAL,2023-08-02T00:00:00Z,94598.369140625,286.5307426452637,0.22150001674890518,0,0,0
JERC,2023-08-02T00:00:00Z,100981.7685546875,301.5557441711426,0.14037500508129597,0,0,0
JORN,2023-08-02T00:00:00Z,86423.3701171875,307.4182434082031,0.09375000558793545,0,0,0
KONA,2023-08-02T00:00:00Z,96643.76953125,303.6182441711426,0.11987500451505184,0,0,0
KONZ,2023-08-02T00:00:00Z,96643.76953125,303.6182441711426,0.11987500451505184,0,0,0
LAJA,2023-08-02T00:00:00Z,100482.96875,301.38074493408203,0.22025001049041748,0,0,0
LENO,2023-08-02T00:00:00Z,100959.9697265625,301.2307472229004,0.1712500061839819,0,0,0
MLBS,2023-08-02T00:00:00Z,94138.5703125,291.5682487487793,0.22787501476705074,0,0,0
MOAB,2023-08-02T00:00:00Z,80180.96875,297.8932456970215,0.07500000298023224,0,0,0
NIWO,2023-08-02T00:00:00Z,74655.7705078125,286.1682472229004,0.2575000077486038,0,0,0
NOGP,2023-08-02T00:00:00Z,94614.5693359375,298.80574798583984,0.10950000490993261,0,0,0
OAES,2023-08-02T00:00:00Z,95465.96875,305.93074798583984,0.10300000477582216,0,0,0
ONAQ,2023-08-02T00:00:00Z,82500.5703125,299.94324111938477,0.09725000616163015,0,0,0
ORNL,2023-08-02T00:00:00Z,97339.3701171875,295.1682472229004,0.2683750167489052,0,0,0
OSBS,2023-08-02T00:00:00Z,101286.1689453125,301.69324493408203,0.17812500707805157,0,0,0
PUUM,2023-08-02T00:00:00Z,81185.3701171875,296.2432441711426,0.18612500466406345,0,0,0
RMNP,2023-08-02T00:00:00Z,75089.16796875,287.5557403564453,0.24887500889599323,0,0,0
SCBI,2023-08-02T00:00:00Z,99653.76953125,293.8057441711426,0.20350001007318497,0,0,0
SERC,2023-08-02T00:00:00Z,101995.369140625,NA,NA,NA,NA,0
SJER,2023-08-02T00:00:00Z,94400.970703125,300.4057388305664,0.04687500232830644,0,0,0
SOAP,2023-08-02T00:00:00Z,94400.970703125,300.4057388305664,0.04687500232830644,0,0,0
SRER,2023-08-02T00:00:00Z,90216.76953125,309.0932388305664,0.1522500105202198,0,0,0
STEI,2023-08-02T00:00:00Z,96225.7705078125,292.1682472229004,0.2107500098645687,0,0,0
STER,2023-08-02T00:00:00Z,87285.37109375,299.84324645996094,0.17950000800192356,0,0,0
TALL,2023-08-02T00:00:00Z,100676.767578125,300.44324493408203,0.2071250081062317,0,0,0
TEAK,2023-08-02T00:00:00Z,80654.1689453125,291.7307434082031,0.08550000190734863,0,0,0
TOOL,2023-08-02T00:00:00Z,90201.1689453125,284.1682434082031,0.2168750073760748,0,0,0
TREE,2023-08-02T00:00:00Z,96225.7705078125,292.1682472229004,0.2107500098645687,0,0,0
UKFS,2023-08-02T00:00:00Z,97843.3681640625,300.59324645996094,0.14475000463426113,0,0,0
UNDE,2023-08-02T00:00:00Z,95829.369140625,291.5932502746582,0.2012500073760748,0,0,0
WOOD,2023-08-02T00:00:00Z,95485.369140625,296.48073959350586,0.15412500500679016,0,0,0
WREF,2023-08-02T00:00:00Z,92597.3701171875,289.9557456970215,0.1848750039935112,0,0,0
YELL,2023-08-02T00:00:00Z,76699.369140625,289.5557441711426,0.15475000068545341,0,0,0
ABBY,2023-08-03T00:00:00Z,97031.25390625,289.8182373046875,0.12887500785291195,0,0,0
BARR,2023-08-03T00:00:00Z,101867.853515625,NA,NA,0,0,0.14249999821186066
BART,2023-08-03T00:00:00Z,95796.2529296875,286.7807388305664,0.27025002241134644,0,0,0
BLAN,2023-08-03T00:00:00Z,99280.25390625,293.94324111938477,0.1941250078380108,0,0,0
BONA,2023-08-03T00:00:00Z,97806.8544921875,289.66823959350586,0.23262500949203968,0,0,0
CLBJ,2023-08-03T00:00:00Z,98028.251953125,307.7057418823242,0.1021250057965517,0,0,0
CPER,2023-08-03T00:00:00Z,83426.2529296875,296.38074111938477,0.2286250125616789,0,0,0
DCFS,2023-08-03T00:00:00Z,95636.654296875,296.6057357788086,0.170375008136034,0,0,0
DEJU,2023-08-03T00:00:00Z,95733.2548828125,290.49323654174805,0.21000000834465027,0,0,0
DELA,2023-08-03T00:00:00Z,101002.052734375,301.19323348999023,0.16537500731647015,0,0,0
DSNY,2023-08-03T00:00:00Z,101317.2529296875,301.41823959350586,0.18450000882148743,0,0,0
GRSM,2023-08-03T00:00:00Z,91717.6533203125,292.1807441711426,0.2930000089108944,0,0,0
GUAN,2023-08-03T00:00:00Z,100365.853515625,300.8557357788086,0.27000001445412636,0,0,0
HARV,2023-08-03T00:00:00Z,98803.25390625,289.41823959350586,0.2671250104904175,0,0,0
HEAL,2023-08-03T00:00:00Z,94384.853515625,287.66823959350586,0.21512500569224358,0,0,0
JERC,2023-08-03T00:00:00Z,101052.654296875,301.73073959350586,0.10212500672787428,0,0,0
JORN,2023-08-03T00:00:00Z,86399.654296875,306.6932373046875,0.09950000327080488,0,0,0
