site_id,datetime,PRES,TSOIL,SOILW,WEASD,SNOD,ICETK
ABBY,2022-11-01T00:00:00Z,95940.306640625,280.84842681884766,0.254000011831522,0,0,0
BARR,2022-11-01T00:00:00Z,101856.5078125,NA,NA,NA,NA,0.03999999910593033
BART,2022-11-01T00:00:00Z,95276.908203125,283.1121826171875,0.25475001335144043,0,0,0
BLAN,2022-11-01T00:00:00Z,99113.7080078125,286.0671730041504,0.23100000992417336,0,0,0
BONA,2022-11-01T00:00:00Z,97664.3076171875,262.49217224121094,0.38462501391768456,12,0.11999999731779099,0
CLBJ,2022-11-01T00:00:00Z,98472.70703125,290.5409240722656,0.22550001367926598,0,0,0
CPER,2022-11-01T00:00:00Z,82809.10546875,281.96967697143555,0.09087500534951687,0,0,0
DCFS,2022-11-01T00:00:00Z,94965.90625,283.294677734375,0.07437500171363354,0,0,0
DEJU,2022-11-01T00:00:00Z,95297.5068359375,265.11217498779297,0.32075001299381256,16,0.1599999964237213,0
DELA,2022-11-01T00:00:00Z,101387.3076171875,290.76342010498047,0.23912501148879528,0,0,0
DSNY,2022-11-01T00:00:00Z,101331.90625,298.48717498779297,0.12337500602006912,0,0,0
GRSM,2022-11-01T00:00:00Z,91651.1083984375,284.4609260559082,0.2666250132024288,0,0,0
GUAN,2022-11-01T00:00:00Z,100335.9072265625,297.62092208862305,0.3317500166594982,0,0,0
HARV,2022-11-01T00:00:00Z,98310.70703125,284.7246742248535,0.2528750132769346,0,0,0
HEAL,2022-11-01T00:00:00Z,93705.3076171875,264.5846748352051,0.36912501603364944,14,0.15499999560415745,0
JERC,2022-11-01T00:00:00Z,101201.5068359375,292.8896827697754,0.06750000268220901,0,0,0
JORN,2022-11-01T00:00:00Z,86218.90625,289.6246757507324,0.162625003606081,0,0,0
KONA,2022-11-01T00:00:00Z,96985.306640625,287.5896797180176,0.16512500867247581,0,0,0
KONZ,2022-11-01T00:00:00Z,96985.306640625,287.5896797180176,0.16512500867247581,0,0,0
LAJA,2022-11-01T00:00:00Z,100335.9072265625,297.62092208862305,0.3317500166594982,0,0,0
LENO,2022-11-01T00:00:00Z,101246.908203125,290.89967346191406,0.24175001308321953,0,0,0
MLBS,2022-11-01T00:00:00Z,93719.9072265625,284.73217010498047,0.24462500773370266,0,0,0
MOAB,2022-11-01T00:00:00Z,79616.9072265625,280.30967712402344,0.17400000989437103,0,0,0
NIWO,2022-11-01T00:00:00Z,73730.3076171875,274.52967071533203,0.2735000140964985,1.75,0.009999999776482582,0
NOGP,2022-11-01T00:00:00Z,94079.70703125,283.3021774291992,0.13225000351667404,0,0,0
OAES,2022-11-01T00:00:00Z,95681.7080078125,288.6746711730957,0.15925001166760921,0,0,0
ONAQ,2022-11-01T00:00:00Z,81710.107421875,282.794677734375,0.14637500420212746,0,0,0
ORNL,2022-11-01T00:00:00Z,97258.90625,287.3896789550781,0.25387501157820225,0,0,0
OSBS,2022-11-01T00:00:00Z,101389.107421875,297.31967544555664,0.10237500630319118,0,0,0
PUUM,2022-11-01T00:00:00Z,80924.3076171875,291.6196708679199,0.26612501591444016,0,0,0
RMNP,2022-11-01T00:00:00Z,74176.107421875,274.482177734375,0.17937500588595867,0.875,0.007499999832361937,0
SCBI,2022-11-01T00:00:00Z,99113.7080078125,286.0671730041504,0.23100000992417336,0,0,0
SERC,2022-11-01T00:00:00Z,101461.7080078125,NA,NA,NA,NA,0
SJER,2022-11-01T00:00:00Z,93866.908203125,287.70467376708984,0.05100000277161598,0,0,0
SOAP,2022-11-01T00:00:00Z,93866.908203125,287.70467376708984,0.05100000277161598,0,0,0
SRER,2022-11-01T00:00:00Z,89968.7060546875,292.4046745300293,0.14987500570714474,0,0,0
STEI,2022-11-01T00:00:00Z,95772.3076171875,282.37467193603516,0.12175000738352537,0,0,0
STER,2022-11-01T00:00:00Z,86818.9072265625,284.1284294128418,0.08087500091642141,0,0,0
TALL,2022-11-01T00:00:00Z,100909.1064453125,290.19467544555664,0.23800000920891762,0,0,0
TEAK,2022-11-01T00:00:00Z,79776.908203125,280.8784294128418,0.08312500268220901,0,0,0
TOOL,2022-11-01T00:00:00Z,89349.107421875,261.4371795654297,0.4350000321865082,19,0.1899999976158142,0
TREE,2022-11-01T00:00:00Z,95772.3076171875,282.37467193603516,0.12175000738352537,0,0,0
UKFS,2022-11-01T00:00:00Z,98225.306640625,287.20467376708984,0.13312500342726707,0,0,0
UNDE,2022-11-01T00:00:00Z,95349.3056640625,281.8046760559082,0.14037500508129597,0,0,0
WOOD,2022-11-01T00:00:00Z,94965.90625,283.294677734375,0.07437500171363354,0,0,0
WREF,2022-11-01T00:00:00Z,91447.7060546875,280.0059280395508,0.3165000230073929,0,0,0
YELL,2022-11-01T00:00:00Z,75477.705078125,272.8034248352051,0.2840000167489052,1.875,0.00874999980442226,0
ABBY,2022-11-02T00:00:00Z,96118.8603515625,278.9165916442871,0.24262500926852226,0,0,0
BARR,2022-11-02T00:00:00Z,101171.0615234375,NA,NA,1,0.009999999776482582,0.22374999523162842
BART,2022-11-02T00:00:00Z,95994.060546875,283.509090423584,0.263250008225441,0,0,0
BLAN,2022-11-02T00:00:00Z,99892.0615234375,287.06908416748047,0.2231250088661909,0,0,0
BONA,2022-11-02T00:00:00Z,96270.26171875,262.87783432006836,0.3850000202655792,12,0.11999999731779099,0
CLBJ,2022-11-02T00:00:00Z,98716.0625,290.9728355407715,0.22000001557171345,0,0,0
CPER,2022-11-02T00:00:00Z,82488.662109375,283.30908966064453,0.10162500478327274,0,0,0
DCFS,2022-11-02T00:00:00Z,94483.8623046875,286.0090866088867,0.1081250049173832,0,0,0
DEJU,2022-11-02T00:00:00Z,93996.6611328125,264.45783615112305,0.32100000977516174,16,0.1599999964237213,0
DELA,2022-11-02T00:00:00Z,101688.8623046875,291.26408767700195,0.2343750149011612,0,0,0
DSNY,2022-11-02T00:00:00Z,101609.6630859375,298.7553367614746,0.1601250059902668,0,0,0
GRSM,2022-11-02T00:00:00Z,92076.0615234375,285.26408767700195,0.25725000351667404,0,0,0
GUAN,2022-11-02T00:00:00Z,100393.861328125,297.74908447265625,0.33362501859664917,0,0,0
HARV,2022-11-02T00:00:00Z,98963.4619140625,285.12158584594727,0.2628750093281269,0,0,0
HEAL,2022-11-02T00:00:00Z,92264.8603515625,264.3278350830078,0.37012501060962677,14,0.14000000059604645,0
JERC,2022-11-02T00:00:00Z,101486.8623046875,293.0953369140625,0.06362500274553895,0,0,0
JORN,2022-11-02T00:00:00Z,86264.4619140625,289.5215873718262,0.17150000669062138,0,0,0
KONA,2022-11-02T00:00:00Z,97140.4609375,289.6390838623047,0.1691250056028366,0,0,0
KONZ,2022-11-02T00:00:00Z,97140.4609375,289.6390838623047,0.1691250056028366,0,0,0
LAJA,2022-11-02T00:00:00Z,100393.861328125,297.74908447265625,0.33362501859664917,0,0,0
LENO,2022-11-02T00:00:00Z,101538.263671875,291.2540817260742,0.2285000067204237,0,0,0
MLBS,2022-11-02T00:00:00Z,94335.4599609375,284.0515823364258,0.24500000849366188,0,0,0
MOAB,2022-11-02T00:00:00Z,79335.8623046875,280.8878364562988,0.14900000393390656,0,0,0
NIWO,2022-11-02T00:00:00Z,73474.4619140625,274.811580657959,0.27012501284480095,1,0.009999999776482582,0
NOGP,2022-11-02T00:00:00Z,93477.4619140625,285.7628364562988,0.1293750088661909,0,0,0
OAES,2022-11-02T00:00:00Z,95799.462890625,289.6903381347656,0.15537500567734241,0,0,0
ONAQ,2022-11-02T00:00:00Z,81381.8623046875,281.55908584594727,0.14550000615417957,1.5,0.009999999776482582,0
ORNL,2022-11-02T00:00:00Z,97713.4609375,287.6653366088867,0.24487500824034214,0,0,0
OSBS,2022-11-02T00:00:00Z,101702.060546875,297.76658630371094,0.10337500646710396,0,0,0
PUUM,2022-11-02T00:00:00Z,80978.26171875,291.69033432006836,0.26775001734495163,0,0,0
RMNP,2022-11-02T00:00:00Z,73918.6611328125,276.11659240722656,0.1730000078678131,0.875,0.007499999832361937,0
SCBI,2022-11-02T00:00:00Z,99892.0615234375,287.06908416748047,0.2231250088661909,0,0,0
SERC,2022-11-02T00:00:00Z,102178.2626953125,NA,NA,NA,NA,0
SJER,2022-11-02T00:00:00Z,94323.6611328125,285.0403366088867,0.08675000397488475,0,0,0
SOAP,2022-11-02T00:00:00Z,94323.6611328125,285.0403366088867,0.08675000397488475,0,0,0
SRER,2022-11-02T00:00:00Z,90093.0615234375,291.1178321838379,0.18050000816583633,0,0,0
STEI,2022-11-02T00:00:00Z,96325.060546875,283.7978286743164,0.1732500083744526,0,0,0
STER,2022-11-02T00:00:00Z,86470.662109375,286.61534118652344,0.07200000435113907,0,0,0
TALL,2022-11-02T00:00:00Z,101214.462890625,291.3678321838379,0.24825000576674938,0,0,0
