site_id,datetime,PRES,TSOIL,SOILW,WEASD,SNOD,ICETK
ABBY,2023-05-01T00:00:00Z,96287.1630859375,282.647705078125,0.25000000931322575,0,0,0
BARR,2023-05-01T00:00:00Z,101337.361328125,NA,NA,68,0.20999999344348907,1.2037499248981476
BART,2023-05-01T00:00:00Z,92994.3603515625,278.6064643859863,0.3358750119805336,0,0,0
BLAN,2023-05-01T00:00:00Z,96951.162109375,284.10020446777344,0.31562501192092896,0,0,0
BONA,2023-05-01T00:00:00Z,96221.1611328125,271.520206451416,0.4386250153183937,19.5,0.1162499962374568,0
CLBJ,2023-05-01T00:00:00Z,97948.3623046875,289.81521224975586,0.19937500730156898,0,0,0
CPER,2023-05-01T00:00:00Z,82811.76171875,285.7152099609375,0.198625011369586,0,0,0
DCFS,2023-05-01T00:00:00Z,95620.5615234375,277.81020736694336,0.27925001084804535,0,0,0
DEJU,2023-05-01T00:00:00Z,94106.3623046875,271.7789611816406,0.43800001218914986,12.5,0.07749999780207872,0
DELA,2023-05-01T00:00:00Z,100360.1611328125,289.957706451416,0.26375000923871994,0,0,0
DSNY,2023-05-01T00:00:00Z,100706.76171875,296.8439521789551,0.1262500062584877,0,0,0
GRSM,2023-05-01T00:00:00Z,90117.3603515625,282.01520919799805,0.2912500128149986,0,0,0
GUAN,2023-05-01T00:00:00Z,100365.9609375,300.1239547729492,0.19000000692903996,0,0,0
HARV,2023-05-01T00:00:00Z,95779.162109375,282.13021087646484,0.31537501886487007,0,0,0
HEAL,2023-05-01T00:00:00Z,92480.162109375,272.05645751953125,0.43012502044439316,5.875,0.03749999892897904,0
JERC,2023-05-01T00:00:00Z,100189.9619140625,292.0839653015137,0.19337501004338264,0,0,0
JORN,2023-05-01T00:00:00Z,85622.76171875,297.4952087402344,0.06987500097602606,0,0,0
KONA,2023-05-01T00:00:00Z,96725.9609375,283.42020416259766,0.20175000838935375,0,0,0
KONZ,2023-05-01T00:00:00Z,96725.9609375,283.42020416259766,0.20175000838935375,0,0,0
LAJA,2023-05-01T00:00:00Z,100365.9609375,300.1239547729492,0.19000000692903996,0,0,0
LENO,2023-05-01T00:00:00Z,100245.5615234375,290.6914596557617,0.26500001177191734,0,0,0
