site_id,datetime,PRES,TSOIL,SOILW,WEASD,SNOD,ICETK
ABBY,2022-05-01T00:00:00Z,96992.732421875,279.91787338256836,0.2747500129044056,0,0,0
BARR,2022-05-01T00:00:00Z,101072.1318359375,NA,NA,79.125,0.2512499988079071,1.2599999904632568
BART,2022-05-01T00:00:00Z,95623.130859375,276.51037216186523,0.25450000911951065,0,0,0
BLAN,2022-05-01T00:00:00Z,99175.9326171875,283.6128730773926,0.26100001111626625,0,0,0
BONA,2022-05-01T00:00:00Z,96269.1318359375,275.3241195678711,0.3003750145435333,3,0.01874999958090484,0
CLBJ,2022-05-01T00:00:00Z,98086.53125,291.7341194152832,0.21350000612437725,0,0,0
CPER,2022-05-01T00:00:00Z,82900.33203125,283.6103744506836,0.11387500632554293,0,0,0
DCFS,2022-05-01T00:00:00Z,95133.931640625,276.34912490844727,0.34175001457333565,0.625,0,0
DEJU,2022-05-01T00:00:00Z,94107.3310546875,273.90287017822266,0.35087501257658005,4,0.023749999469146132,0
DELA,2022-05-01T00:00:00Z,100897.130859375,293.4966278076172,0.24762500636279583,0,0,0
DSNY,2022-05-01T00:00:00Z,101358.73046875,296.8528747558594,0.08900000480934978,0,0,0
GRSM,2022-05-01T00:00:00Z,91435.732421875,287.0903739929199,0.26762501522898674,0,0,0
GUAN,2022-05-01T00:00:00Z,100357.33203125,296.2728691101074,0.3017500154674053,0,0,0
HARV,2022-05-01T00:00:00Z,98655.7314453125,280.1778755187988,0.2381250113248825,0,0,0
HEAL,2022-05-01T00:00:00Z,92579.130859375,272.63037490844727,0.41062501445412636,10,0.06749999942258,0
JERC,2022-05-01T00:00:00Z,101014.7314453125,295.02537536621094,0.1485000066459179,0,0,0
JORN,2022-05-01T00:00:00Z,85676.53125,296.2878723144531,0.06687500141561031,0,0,0
KONA,2022-05-01T00:00:00Z,96822.53125,285.88662338256836,0.2518750112503767,0,0,0
KONZ,2022-05-01T00:00:00Z,96822.53125,285.88662338256836,0.2518750112503767,0,0,0
LAJA,2022-05-01T00:00:00Z,100357.33203125,296.2728691101074,0.3017500154674053,0,0,0
LENO,2022-05-01T00:00:00Z,100785.330078125,293.7016181945801,0.25525000877678394,0,0,0
MLBS,2022-05-01T00:00:00Z,93528.732421875,283.7753715515137,0.28425000980496407,0,0,0
MOAB,2022-05-01T00:00:00Z,79049.931640625,287.24413681030273,0.12037500645965338,0,0,0
NIWO,2022-05-01T00:00:00Z,73604.732421875,274.97662353515625,0.3381250128149986,2.875,0.01749999960884452,0
NOGP,2022-05-01T00:00:00Z,94674.9306640625,277.7566223144531,0.2810000143945217,0,0,0
OAES,2022-05-01T00:00:00Z,95434.9296875,292.61287689208984,0.09250000398606062,0,0,0
ONAQ,2022-05-01T00:00:00Z,81279.3310546875,286.1416206359863,0.19750001095235348,0,0,0
ORNL,2022-05-01T00:00:00Z,96840.73046875,289.6866226196289,0.2813750132918358,0,0,0
OSBS,2022-05-01T00:00:00Z,101407.1298828125,296.11037826538086,0.09162500686943531,0,0,0
PUUM,2022-05-01T00:00:00Z,80945.7314453125,291.2478790283203,0.27425001189112663,0,0,0
RMNP,2022-05-01T00:00:00Z,74065.130859375,274.73662185668945,0.29212501645088196,2.5,0.016249999636784196,0
SCBI,2022-05-01T00:00:00Z,99175.9326171875,283.6128730773926,0.26100001111626625,0,0,0
SERC,2022-05-01T00:00:00Z,101666.1318359375,NA,NA,NA,NA,0
SJER,2022-05-01T00:00:00Z,93932.7314453125,288.98162841796875,0.10975000634789467,0,0,0
SOAP,2022-05-01T00:00:00Z,93932.7314453125,288.98162841796875,0.10975000634789467,0,0,0
SRER,2022-05-01T00:00:00Z,89498.732421875,298.695369720459,0.07987500540912151,0,0,0
STEI,2022-05-01T00:00:00Z,94621.9306640625,278.34537506103516,0.2440000120550394,0,0,0
STER,2022-05-01T00:00:00Z,87020.130859375,284.1828842163086,0.12887500785291195,0,0,0
TALL,2022-05-01T00:00:00Z,100443.12890625,293.24787521362305,0.2587500177323818,0,0,0
TEAK,2022-05-01T00:00:00Z,79775.33203125,281.0691223144531,0.19275000877678394,2.875,0.01749999960884452,0
TOOL,2022-05-01T00:00:00Z,88758.73046875,264.9578742980957,0.33375001698732376,35,0.28125,0
TREE,2022-05-01T00:00:00Z,94621.9306640625,278.34537506103516,0.2440000120550394,0,0,0
UKFS,2022-05-01T00:00:00Z,97884.130859375,286.25037384033203,0.23625000938773155,0,0,0
UNDE,2022-05-01T00:00:00Z,94281.3310546875,278.28162384033203,0.26500001549720764,0,0,0
WOOD,2022-05-01T00:00:00Z,95133.931640625,276.34912490844727,0.34175001457333565,0.625,0,0
WREF,2022-05-01T00:00:00Z,92503.9306640625,278.8028755187988,0.3166250176727772,0,0,0
YELL,2022-05-01T00:00:00Z,75582.9306640625,273.67287826538086,0.36125002056360245,5.125,0.032499998807907104,0
ABBY,2022-05-02T00:00:00Z,96198.931640625,281.3871078491211,0.26887501403689384,0,0,0
BARR,2022-05-02T00:00:00Z,100203.1318359375,NA,NA,79.125,0.2537499964237213,1.2599999904632568
BART,2022-05-02T00:00:00Z,95728.1318359375,279.1583595275879,0.24375001341104507,0,0,0
BLAN,2022-05-02T00:00:00Z,98990.9326171875,285.6771049499512,0.27125000953674316,0,0,0
BONA,2022-05-02T00:00:00Z,95489.9326171875,275.8021125793457,0.28675001487135887,4.125,0.023749999469146132,0
CLBJ,2022-05-02T00:00:00Z,97605.9326171875,292.80335998535156,0.28550001233816147,0,0,0
CPER,2022-05-02T00:00:00Z,82650.7333984375,282.52710342407227,0.13462500553578138,0,0,0
DCFS,2022-05-02T00:00:00Z,95831.5302734375,277.2308578491211,0.3123750202357769,0,0,0
DEJU,2022-05-02T00:00:00Z,93421.5322265625,273.70460510253906,0.3460000194609165,4.75,0.028749999357387424,0
DELA,2022-05-02T00:00:00Z,101004.9326171875,293.5571098327637,0.265875019133091,0,0,0
DSNY,2022-05-02T00:00:00Z,101442.33203125,297.6446075439453,0.1145000047981739,0,0,0
GRSM,2022-05-02T00:00:00Z,91571.53125,287.1946105957031,0.28062501549720764,0,0,0
GUAN,2022-05-02T00:00:00Z,100476.732421875,297.41585540771484,0.27950001507997513,0,0,0
HARV,2022-05-02T00:00:00Z,98666.9326171875,282.25710678100586,0.23437500931322575,0,0,0
HEAL,2022-05-02T00:00:00Z,91870.732421875,272.60585021972656,0.39912501722574234,7.75,0.04874999797903001,0
JERC,2022-05-02T00:00:00Z,101069.931640625,295.81210708618164,0.1293750060722232,0,0,0
JORN,2022-05-02T00:00:00Z,85667.33203125,296.35710525512695,0.06587500032037497,0,0,0
KONA,2022-05-02T00:00:00Z,96655.533203125,286.4521026611328,0.23225000873208046,0,0,0
KONZ,2022-05-02T00:00:00Z,96655.533203125,286.4521026611328,0.23225000873208046,0,0,0
LAJA,2022-05-02T00:00:00Z,100476.732421875,297.41585540771484,0.27950001507997513,0,0,0
LENO,2022-05-02T00:00:00Z,100874.3310546875,294.15585708618164,0.2555000111460686,0,0,0
MLBS,2022-05-02T00:00:00Z,93576.9326171875,285.4521026611328,0.27537501230835915,0,0,0
MOAB,2022-05-02T00:00:00Z,79108.7314453125,286.89210510253906,0.11775000486522913,0,0,0
NIWO,2022-05-02T00:00:00Z,73269.1318359375,274.6771125793457,0.3410000130534172,8.25,0.05249999789521098,0
NOGP,2022-05-02T00:00:00Z,95032.1337890625,280.00086212158203,0.2678750157356262,0,0,0
OAES,2022-05-02T00:00:00Z,94684.3330078125,293.1996078491211,0.16512500680983067,0,0,0
ONAQ,2022-05-02T00:00:00Z,81658.3310546875,282.6783638000488,0.21425000950694084,0,0,0
ORNL,2022-05-02T00:00:00Z,97061.53125,289.4808578491211,0.28550001233816147,0,0,0
OSBS,2022-05-02T00:00:00Z,101462.732421875,297.10335540771484,0.08887500315904617,0,0,0
PUUM,2022-05-02T00:00:00Z,81042.1318359375,290.724609375,0.3030000142753124,0,0,0
RMNP,2022-05-02T00:00:00Z,73761.7314453125,274.3008575439453,0.30250001326203346,16.25,0.10499999742023647,0
SCBI,2022-05-02T00:00:00Z,98990.9326171875,285.6771049499512,0.27125000953674316,0,0,0
SERC,2022-05-02T00:00:00Z,101385.1318359375,NA,NA,NA,NA,0
SJER,2022-05-02T00:00:00Z,94136.1328125,289.3196029663086,0.10287500638514757,0,0,0
