site_id,datetime,PRES,TSOIL,SOILW,WEASD,SNOD,ICETK
ABBY,2024-05-01T00:00:00Z,97358.96484375,277.20692443847656,0.2770000137388706,4.875,0.016249999636784196,0
BARR,2024-05-01T00:00:00Z,103492.1640625,NA,NA,71,0.22999998927116394,1.0199999809265137
BART,2024-05-01T00:00:00Z,95116.56640625,280.20317459106445,0.2523750141263008,0,0,0
BLAN,2024-05-01T00:00:00Z,98781.966796875,290.96442794799805,0.26337500661611557,0,0,0
BONA,2024-05-01T00:00:00Z,97648.96484375,276.78192138671875,0.24787500873208046,2.5,0.019999999552965164,0
CLBJ,2024-05-01T00:00:00Z,97644.3662109375,294.9781723022461,0.28962501138448715,0,0,0
CPER,2024-05-01T00:00:00Z,82551.96484375,285.7019233703613,0.16487500816583633,0,0,0
DCFS,2024-05-01T00:00:00Z,94891.3662109375,280.5831756591797,0.2718750052154064,0,0,0
DEJU,2024-05-01T00:00:00Z,95312.9658203125,279.0019187927246,0.23637501150369644,0,0,0
DELA,2024-05-01T00:00:00Z,100790.1669921875,294.0769271850586,0.24825000949203968,0,0,0
DSNY,2024-05-01T00:00:00Z,101024.56640625,297.5956726074219,0.04612500173971057,0,0,0
GRSM,2024-05-01T00:00:00Z,91351.7666015625,286.2881774902344,0.2991250120103359,0,0,0
GUAN,2024-05-01T00:00:00Z,100156.5634765625,298.9181709289551,0.24575000815093517,0,0,0
HARV,2024-05-01T00:00:00Z,98086.56640625,284.5931701660156,0.26537501253187656,0,0,0
HEAL,2024-05-01T00:00:00Z,93923.9658203125,275.6769218444824,0.25712501257658005,0,0,0
JERC,2024-05-01T00:00:00Z,100714.9658203125,295.92817306518555,0.1386250052601099,0,0,0
JORN,2024-05-01T00:00:00Z,85646.9638671875,296.5119209289551,0.07175000384449959,0,0,0
KONA,2024-05-01T00:00:00Z,96450.96484375,289.77942276000977,0.2912500165402889,0,0,0
KONZ,2024-05-01T00:00:00Z,96450.96484375,289.77942276000977,0.2912500165402889,0,0,0
LAJA,2024-05-01T00:00:00Z,100156.5634765625,298.9181709289551,0.24575000815093517,0,0,0
LENO,2024-05-01T00:00:00Z,100635.96484375,294.6519241333008,0.24700001068413258,0,0,0
MLBS,2024-05-01T00:00:00Z,93424.96484375,287.9231719970703,0.26500001549720764,0,0,0
MOAB,2024-05-01T00:00:00Z,79124.765625,288.8544273376465,0.18512500636279583,0,0,0
NIWO,2024-05-01T00:00:00Z,73372.765625,275.1456756591797,0.33387501537799835,3.5,0.019999999552965164,0
NOGP,2024-05-01T00:00:00Z,94180.56640625,280.0944290161133,0.27400001510977745,0,0,0
OAES,2024-05-01T00:00:00Z,94708.96484375,295.8669242858887,0.12312500551342964,0,0,0
ONAQ,2024-05-01T00:00:00Z,81679.1650390625,285.31567001342773,0.24887500889599323,0,0,0
ORNL,2024-05-01T00:00:00Z,96901.765625,289.503173828125,0.31062501296401024,0,0,0
OSBS,2024-05-01T00:00:00Z,101052.5654296875,296.89067459106445,0.0767500065267086,0,0,0
PUUM,2024-05-01T00:00:00Z,80869.3662109375,296.5544242858887,0.14650000631809235,0,0,0
RMNP,2024-05-01T00:00:00Z,73836.765625,274.3331756591797,0.3241250142455101,5,0.03374999901279807,0
SCBI,2024-05-01T00:00:00Z,98781.966796875,290.96442794799805,0.26337500661611557,0,0,0
SERC,2024-05-01T00:00:00Z,101035.564453125,NA,NA,NA,NA,0
SJER,2024-05-01T00:00:00Z,94059.3662109375,288.0856704711914,0.17025000602006912,0,0,0
SOAP,2024-05-01T00:00:00Z,94059.3662109375,288.0856704711914,0.17025000602006912,0,0,0
SRER,2024-05-01T00:00:00Z,89594.9658203125,298.91941833496094,0.09650000184774399,0,0,0
STEI,2024-05-01T00:00:00Z,95129.166015625,282.96317291259766,0.2780000139027834,0,0,0
STER,2024-05-01T00:00:00Z,86608.5654296875,286.8256721496582,0.1842500064522028,0,0,0
TALL,2024-05-01T00:00:00Z,100331.96484375,293.7919273376465,0.26362501084804535,0,0,0
TEAK,2024-05-01T00:00:00Z,79902.5654296875,278.8294219970703,0.25300000980496407,2.75,0.01749999960884452,0
TOOL,2024-05-01T00:00:00Z,90170.3662109375,262.77442169189453,0.3190000057220459,31,0.3087499998509884,0
TREE,2024-05-01T00:00:00Z,95129.166015625,282.96317291259766,0.2780000139027834,0,0,0
UKFS,2024-05-01T00:00:00Z,97648.96484375,290.32566833496094,0.29212501272559166,0,0,0
UNDE,2024-05-01T00:00:00Z,94712.765625,281.6581726074219,0.2511250153183937,0,0,0
WOOD,2024-05-01T00:00:00Z,94891.3662109375,280.5831756591797,0.2718750052154064,0,0,0
WREF,2024-05-01T00:00:00Z,92774.3642578125,276.3931694030762,0.3175000138580799,8.625,0.029999999329447746,0
YELL,2024-05-01T00:00:00Z,75352.365234375,274.3531723022461,0.3305000066757202,4.375,0.036249998956918716,0
ABBY,2024-05-02T00:00:00Z,96848.1689453125,279.17387771606445,0.2610000129789114,0,0,0
BARR,2024-05-02T00:00:00Z,103185.5703125,NA,NA,71,0.22999998927116394,1.0199999809265137
BART,2024-05-02T00:00:00Z,95158.3701171875,279.9663734436035,0.27687500789761543,0,0,0
BLAN,2024-05-02T00:00:00Z,98927.970703125,291.09762954711914,0.25712501257658005,0,0,0
BONA,2024-05-02T00:00:00Z,97814.1728515625,275.81513595581055,0.2592500112950802,0,0,0
CLBJ,2024-05-02T00:00:00Z,97389.5712890625,294.56262969970703,0.32875001430511475,0,0,0
CPER,2024-05-02T00:00:00Z,82633.5693359375,283.9776268005371,0.1556250061839819,0,0,0
DCFS,2024-05-02T00:00:00Z,94979.771484375,283.0663757324219,0.2747500166296959,0,0,0
DEJU,2024-05-02T00:00:00Z,95485.3701171875,276.69512939453125,0.23587501049041748,0.25,0,0
DELA,2024-05-02T00:00:00Z,100700.9716796875,294.5138740539551,0.23737500794231892,0,0,0
DSNY,2024-05-02T00:00:00Z,100982.9697265625,298.2738723754883,0.04050000151619315,0,0,0
GRSM,2024-05-02T00:00:00Z,91448.1708984375,287.89887619018555,0.2862500101327896,0,0,0
GUAN,2024-05-02T00:00:00Z,99951.76953125,299.30138397216797,0.25787500850856304,0,0,0
HARV,2024-05-02T00:00:00Z,98167.171875,283.79137802124023,0.2578750140964985,0,0,0
HEAL,2024-05-02T00:00:00Z,93937.9697265625,275.755126953125,0.23037500493228436,0,0,0
JERC,2024-05-02T00:00:00Z,100679.3701171875,297.0738754272461,0.13112500309944153,0,0,0
JORN,2024-05-02T00:00:00Z,85612.169921875,296.6988754272461,0.07100000232458115,0,0,0
KONA,2024-05-02T00:00:00Z,96105.1708984375,290.64637756347656,0.32750001922249794,0,0,0
KONZ,2024-05-02T00:00:00Z,96105.1708984375,290.64637756347656,0.32750001922249794,0,0,0
LAJA,2024-05-02T00:00:00Z,99951.76953125,299.30138397216797,0.25787500850856304,0,0,0
LENO,2024-05-02T00:00:00Z,100563.3681640625,295.1426239013672,0.23587501607835293,0,0,0
MLBS,2024-05-02T00:00:00Z,93594.771484375,288.68012619018555,0.25850000977516174,0,0,0
MOAB,2024-05-02T00:00:00Z,79383.7705078125,285.27137756347656,0.19562500901520252,0,0,0
NIWO,2024-05-02T00:00:00Z,73386.37109375,274.95763778686523,0.3386250101029873,2.5,0.009999999776482582,0
NOGP,2024-05-02T00:00:00Z,94143.7705078125,282.91762924194336,0.29375001043081284,0,0,0
OAES,2024-05-02T00:00:00Z,94608.3720703125,294.3576240539551,0.17225000634789467,0,0,0
ONAQ,2024-05-02T00:00:00Z,81940.37109375,283.0788764953613,0.2376250121742487,0,0,0
ORNL,2024-05-02T00:00:00Z,96904.76953125,290.59012603759766,0.29725001752376556,0,0,0
OSBS,2024-05-02T00:00:00Z,101028.76953125,297.6201286315918,0.0771250044927001,0,0,0
PUUM,2024-05-02T00:00:00Z,80860.5693359375,295.69762802124023,0.14450000412762165,0,0,0
RMNP,2024-05-02T00:00:00Z,73845.1708984375,274.1963768005371,0.32325001433491707,5.875,0.03624999918974936,0
SCBI,2024-05-02T00:00:00Z,98927.970703125,291.09762954711914,0.25712501257658005,0,0,0
SERC,2024-05-02T00:00:00Z,101243.96875,NA,NA,NA,NA,0
SJER,2024-05-02T00:00:00Z,94149.5703125,288.25762939453125,0.16562500782310963,0,0,0
SOAP,2024-05-02T00:00:00Z,94149.5703125,288.25762939453125,0.16562500782310963,0,0,0
SRER,2024-05-02T00:00:00Z,89645.7705078125,298.1213798522949,0.09512500558048487,0,0,0
STEI,2024-05-02T00:00:00Z,95860.3701171875,281.7176284790039,0.2551250085234642,0,0,0
STER,2024-05-02T00:00:00Z,86659.96875,285.2626266479492,0.18250000663101673,0,0,0
TALL,2024-05-02T00:00:00Z,100269.169921875,294.567626953125,0.2573750168085098,0,0,0
TEAK,2024-05-02T00:00:00Z,80006.1689453125,279.2651252746582,0.23987501300871372,1.875,0.011249999748542905,0
TOOL,2024-05-02T00:00:00Z,90111.169921875,262.25012969970703,0.3190000057220459,30.25,0.29999998211860657,0
TREE,2024-05-02T00:00:00Z,95860.3701171875,281.7176284790039,0.2551250085234642,0,0,0
UKFS,2024-05-02T00:00:00Z,97312.76953125,290.67137145996094,0.31700000911951065,0,0,0
UNDE,2024-05-02T00:00:00Z,95486.5693359375,280.1626205444336,0.2485000118613243,0,0,0
WOOD,2024-05-02T00:00:00Z,94979.771484375,283.0663757324219,0.2747500166296959,0,0,0
WREF,2024-05-02T00:00:00Z,92358.7705078125,277.67637634277344,0.30125001445412636,0,0,0
YELL,2024-05-02T00:00:00Z,75504.9697265625,273.71887588500977,0.3385000117123127,5.25,0.043749997625127435,0
ABBY,2024-05-03T00:00:00Z,96729.7607421875,279.94232177734375,0.2621250133961439,0,0,0
BARR,2024-05-03T00:00:00Z,102546.7607421875,NA,NA,71,0.22999998927116394,1.0224999785423279
BART,2024-05-03T00:00:00Z,95879.3603515625,280.44107818603516,0.27537501975893974,0,0,0
BLAN,2024-05-03T00:00:00Z,99037.560546875,291.8960762023926,0.2540000192821026,0,0,0
BONA,2024-05-03T00:00:00Z,97230.3603515625,275.7010803222656,0.2601250112056732,0,0,0
CLBJ,2024-05-03T00:00:00Z,97630.359375,294.4635772705078,0.3460000157356262,0,0,0
CPER,2024-05-03T00:00:00Z,82617.9609375,284.17982482910156,0.1472500041127205,0,0,0
DCFS,2024-05-03T00:00:00Z,94915.560546875,279.76982498168945,0.2967500127851963,0,0,0
DEJU,2024-05-03T00:00:00Z,94961.1611328125,279.11107635498047,0.2305000089108944,0,0,0
DELA,2024-05-03T00:00:00Z,100726.9599609375,295.5498237609863,0.22537501342594624,0,0,0
DSNY,2024-05-03T00:00:00Z,101087.16015625,298.4810791015625,0.0382500016130507,0,0,0
GRSM,2024-05-03T00:00:00Z,91455.9599609375,288.56983184814453,0.29625001549720764,0,0,0
GUAN,2024-05-03T00:00:00Z,99882.3603515625,299.7823257446289,0.24837501533329487,0,0,0
HARV,2024-05-03T00:00:00Z,98842.7607421875,284.2773323059082,0.26737501099705696,0,0,0
HEAL,2024-05-03T00:00:00Z,93506.9599609375,276.3598289489746,0.22187501192092896,0,0,0
JERC,2024-05-03T00:00:00Z,100731.7607421875,297.2598342895508,0.13575000688433647,0,0,0
JORN,2024-05-03T00:00:00Z,85684.9599609375,296.5598335266113,0.07075000181794167,0,0,0
KONA,2024-05-03T00:00:00Z,96799.5595703125,288.42982482910156,0.34187500923871994,0,0,0
KONZ,2024-05-03T00:00:00Z,96799.5595703125,288.42982482910156,0.34187500923871994,0,0,0
LAJA,2024-05-03T00:00:00Z,99882.3603515625,299.7823257446289,0.24837501533329487,0,0,0
LENO,2024-05-03T00:00:00Z,100612.9599609375,295.9148254394531,0.22612501122057438,0,0,0
MLBS,2024-05-03T00:00:00Z,93528.560546875,289.8360786437988,0.25712501257658005,0,0,0
MOAB,2024-05-03T00:00:00Z,79249.16015625,286.8585777282715,0.18275001272559166,0,0,0
NIWO,2024-05-03T00:00:00Z,73401.76171875,274.69107818603516,0.33537501096725464,1.75,0.011249999748542905,0
NOGP,2024-05-03T00:00:00Z,94172.560546875,281.10732650756836,0.2758750095963478,0,0,0
OAES,2024-05-03T00:00:00Z,95120.7607421875,291.6823272705078,0.19912500865757465,0,0,0
ONAQ,2024-05-03T00:00:00Z,81710.3603515625,284.46857833862305,0.2355000153183937,0,0,0
ORNL,2024-05-03T00:00:00Z,96860.3603515625,291.22607421875,0.2926250137388706,0,0,0
OSBS,2024-05-03T00:00:00Z,101123.958984375,297.8623275756836,0.08912500273436308,0,0,0
PUUM,2024-05-03T00:00:00Z,80824.1591796875,294.65982818603516,0.14350000955164433,0,0,0
RMNP,2024-05-03T00:00:00Z,73847.361328125,274.1298294067383,0.3267500177025795,4.25,0.03124999930150807,0
SCBI,2024-05-03T00:00:00Z,99037.560546875,291.8960762023926,0.2540000192821026,0,0,0
SERC,2024-05-03T00:00:00Z,101447.5595703125,NA,NA,NA,NA,0
SJER,2024-05-03T00:00:00Z,93995.16015625,289.1698303222656,0.15862500853836536,0,0,0
SOAP,2024-05-03T00:00:00Z,93995.16015625,289.1698303222656,0.15862500853836536,0,0,0
SRER,2024-05-03T00:00:00Z,89633.759765625,298.8860740661621,0.09362500347197056,0,0,0
STEI,2024-05-03T00:00:00Z,95697.359375,280.3623275756836,0.2745000161230564,0,0,0
STER,2024-05-03T00:00:00Z,86693.359375,285.796085357666,0.18012500926852226,0,0,0
TALL,2024-05-03T00:00:00Z,100260.560546875,295.3848304748535,0.2508750092238188,0,0,0
TEAK,2024-05-03T00:00:00Z,79904.55859375,279.41483306884766,0.2446250095963478,2.625,0.016249999636784196,0
TOOL,2024-05-03T00:00:00Z,89580.9599609375,261.8735809326172,0.3190000057220459,30,0.29999998211860657,0
TREE,2024-05-03T00:00:00Z,95697.359375,280.3623275756836,0.2745000161230564,0,0,0
UKFS,2024-05-03T00:00:00Z,97937.9609375,288.4698295593262,0.3318750187754631,0,0,0
UNDE,2024-05-03T00:00:00Z,95284.55859375,280.3960838317871,0.2577500119805336,0,0,0
WOOD,2024-05-03T00:00:00Z,94915.560546875,279.76982498168945,0.2967500127851963,0,0,0
WREF,2024-05-03T00:00:00Z,92313.9599609375,279.28732681274414,0.2995000146329403,0,0,0
YELL,2024-05-03T00:00:00Z,75567.759765625,272.6235809326172,0.37675001844763756,2.875,0.01874999958090484,0
ABBY,2024-05-04T00:00:00Z,95445.787109375,280.83007431030273,0.28337501361966133,0,0,0
BARR,2024-05-04T00:00:00Z,102244.3876953125,NA,NA,72,0.22999998927116394,1.0299999713897705
BART,2024-05-04T00:00:00Z,96301.58984375,281.20383071899414,0.2601250112056732,0,0,0
BLAN,2024-05-04T00:00:00Z,99547.1875,289.84882736206055,0.24925000965595245,0,0,0
BONA,2024-05-04T00:00:00Z,95800.1875,278.1075782775879,0.2630000114440918,0,0,0
CLBJ,2024-05-04T00:00:00Z,97817.1884765625,294.23632431030273,0.31312500685453415,0,0,0
CPER,2024-05-04T00:00:00Z,83124.58984375,282.50257110595703,0.1536250077188015,0,0,0
DCFS,2024-05-04T00:00:00Z,95608.3896484375,280.7875785827637,0.26875001937150955,0,0,0
DEJU,2024-05-04T00:00:00Z,93732.587890625,280.01631927490234,0.22475000843405724,0,0,0
DELA,2024-05-04T00:00:00Z,100859.787109375,294.830078125,0.22737501375377178,0,0,0
DSNY,2024-05-04T00:00:00Z,101151.7880859375,299.0588264465332,0.03887500148266554,0,0,0
GRSM,2024-05-04T00:00:00Z,91428.388671875,287.85257720947266,0.3047500178217888,0,0,0
GUAN,2024-05-04T00:00:00Z,100014.388671875,299.54632568359375,0.2787500135600567,0,0,0
HARV,2024-05-04T00:00:00Z,99289.189453125,283.6238250732422,0.2578750140964985,0,0,0
HEAL,2024-05-04T00:00:00Z,92195.1884765625,277.4788284301758,0.21000001020729542,0,0,0
JERC,2024-05-04T00:00:00Z,100811.587890625,297.92633056640625,0.12912500370293856,0,0,0
JORN,2024-05-04T00:00:00Z,85659.1884765625,296.8725776672363,0.06987500097602606,0,0,0
KONA,2024-05-04T00:00:00Z,96691.7890625,289.0963325500488,0.32712502032518387,0,0,0
KONZ,2024-05-04T00:00:00Z,96691.7890625,289.0963325500488,0.32712502032518387,0,0,0
LAJA,2024-05-04T00:00:00Z,100014.388671875,299.54632568359375,0.2787500135600567,0,0,0
LENO,2024-05-04T00:00:00Z,100727.98828125,294.8263282775879,0.2433750107884407,0,0,0
MLBS,2024-05-04T00:00:00Z,93700.7880859375,290.0875816345215,0.254000011831522,0,0,0
MOAB,2024-05-04T00:00:00Z,79347.587890625,287.5125732421875,0.1671250108629465,0,0,0
NIWO,2024-05-04T00:00:00Z,73748.587890625,274.5350761413574,0.33937501534819603,3.625,0.026249999413266778,0
NOGP,2024-05-04T00:00:00Z,94866.587890625,279.7288284301758,0.2592500112950802,0,0,0
OAES,2024-05-04T00:00:00Z,95171.1875,292.9475746154785,0.17500000819563866,0,0,0
ONAQ,2024-05-04T00:00:00Z,81686.388671875,284.3838348388672,0.2310000080615282,0,0,0
ORNL,2024-05-04T00:00:00Z,96852.1884765625,290.8750762939453,0.32600001990795135,0,0,0
OSBS,2024-05-04T00:00:00Z,101193.587890625,298.67507553100586,0.09962500259280205,0,0,0
PUUM,2024-05-04T00:00:00Z,80821.1884765625,290.01257705688477,0.1692500039935112,0,0,0
RMNP,2024-05-04T00:00:00Z,74205.1884765625,274.0875778198242,0.3382500112056732,2.625,0.016249999636784196,0
