site_id,datetime,PRES,TSOIL,SOILW,WEASD,SNOD,ICETK
ABBY,2023-06-01T00:00:00Z,96948.1103515625,282.4299964904785,0.2062500137835741,0,0,0
BARR,2023-06-01T00:00:00Z,100968.51171875,NA,NA,0,0,1.1299999952316284
BART,2023-06-01T00:00:00Z,95790.1103515625,289.3724899291992,0.23712501116096973,0,0,0
BLAN,2023-06-01T00:00:00Z,99381.1103515625,288.5387496948242,0.23562501557171345,0,0,0
BONA,2023-06-01T00:00:00Z,96923.3115234375,278.8999938964844,0.27137501165270805,0,0,0
CLBJ,2023-06-01T00:00:00Z,97824.3115234375,296.5887451171875,0.24300001189112663,0,0,0
CPER,2023-06-01T00:00:00Z,82585.1103515625,290.40124893188477,0.2696250155568123,0,0,0
DCFS,2023-06-01T00:00:00Z,95132.1123046875,292.20874404907227,0.23725001141428947,0,0,0
DEJU,2023-06-01T00:00:00Z,94837.912109375,278.6612434387207,0.29725001007318497,0,0,0
DELA,2023-06-01T00:00:00Z,100784.7109375,295.47499084472656,0.20887500792741776,0,0,0
DSNY,2023-06-01T00:00:00Z,100773.91015625,298.9037437438965,0.14337500743567944,0,0,0
GRSM,2023-06-01T00:00:00Z,91575.9091796875,287.6687469482422,0.28312501311302185,0,0,0
GUAN,2023-06-01T00:00:00Z,100275.3115234375,301.2112503051758,0.18375000543892384,0,0,0
HARV,2023-06-01T00:00:00Z,98707.7109375,288.646240234375,0.23975000903010368,0,0,0
HEAL,2023-06-01T00:00:00Z,93470.1103515625,276.39249420166016,0.2835000157356262,0.125,0,0
JERC,2023-06-01T00:00:00Z,100717.9111328125,295.2624931335449,0.1762500088661909,0,0,0
JORN,2023-06-01T00:00:00Z,85609.708984375,301.1349906921387,0.10950000677257776,0,0,0
KONA,2023-06-01T00:00:00Z,96644.310546875,293.9662399291992,0.25962501019239426,0,0,0
KONZ,2023-06-01T00:00:00Z,96644.310546875,293.9662399291992,0.25962501019239426,0,0,0
LAJA,2023-06-01T00:00:00Z,100275.3115234375,301.2112503051758,0.18375000543892384,0,0,0
LENO,2023-06-01T00:00:00Z,100616.109375,294.8812484741211,0.22350000776350498,0,0,0
MLBS,2023-06-01T00:00:00Z,93799.51171875,287.7412452697754,0.2761250212788582,0,0,0
MOAB,2023-06-01T00:00:00Z,79159.310546875,292.26124572753906,0.13437500409781933,0,0,0
NIWO,2023-06-01T00:00:00Z,73586.310546875,279.64624404907227,0.2982500120997429,0.5,0,0
NOGP,2023-06-01T00:00:00Z,94303.3125,291.0012435913086,0.2587500102818012,0,0,0
OAES,2023-06-01T00:00:00Z,95130.1103515625,296.6087455749512,0.2108750082552433,0,0,0
ONAQ,2023-06-01T00:00:00Z,81486.509765625,291.0762481689453,0.1921250056475401,0,0,0
ORNL,2023-06-01T00:00:00Z,97070.5107421875,291.5287437438965,0.27150001749396324,0,0,0
OSBS,2023-06-01T00:00:00Z,100887.3095703125,298.31124114990234,0.10737500432878733,0,0,0
PUUM,2023-06-01T00:00:00Z,81151.7099609375,292.0787467956543,0.28162501007318497,0,0,0
RMNP,2023-06-01T00:00:00Z,74047.5107421875,281.2337455749512,0.2695000171661377,0.25,0,0
SCBI,2023-06-01T00:00:00Z,99381.1103515625,288.5387496948242,0.23562501557171345,0,0,0
SERC,2023-06-01T00:00:00Z,101713.9111328125,NA,NA,NA,NA,0
SJER,2023-06-01T00:00:00Z,93852.7119140625,291.7612495422363,0.08900000341236591,0,0,0
SOAP,2023-06-01T00:00:00Z,93852.7119140625,291.7612495422363,0.08900000341236591,0,0,0
SRER,2023-06-01T00:00:00Z,89614.5107421875,298.94124603271484,0.09950000420212746,0,0,0
STEI,2023-06-01T00:00:00Z,96107.509765625,292.7249946594238,0.19362500496208668,0,0,0
STER,2023-06-01T00:00:00Z,86538.3115234375,292.94874572753906,0.19825000874698162,0,0,0
TALL,2023-06-01T00:00:00Z,100373.51171875,294.6712455749512,0.24175001308321953,0,0,0
TEAK,2023-06-01T00:00:00Z,79855.7109375,281.2762451171875,0.22287500835955143,2.5,0.01374999969266355,0
TOOL,2023-06-01T00:00:00Z,88856.111328125,273.03874588012695,0.32062501460313797,19,0.1549999974668026,0
TREE,2023-06-01T00:00:00Z,96107.509765625,292.7249946594238,0.19362500496208668,0,0,0
UKFS,2023-06-01T00:00:00Z,97863.7109375,293.68749618530273,0.2135000117123127,0,0,0
UNDE,2023-06-01T00:00:00Z,95718.5107421875,292.3699951171875,0.15825000777840614,0,0,0
WOOD,2023-06-01T00:00:00Z,95132.1123046875,292.20874404907227,0.23725001141428947,0,0,0
WREF,2023-06-01T00:00:00Z,92426.1123046875,282.13499450683594,0.23412501253187656,0,0,0
YELL,2023-06-01T00:00:00Z,75768.91015625,282.1762466430664,0.29075001925230026,0,0,0
ABBY,2023-06-02T00:00:00Z,96980.931640625,283.22023010253906,0.20462501235306263,0,0,0
BARR,2023-06-02T00:00:00Z,100781.5322265625,NA,NA,0,0,1.1299999952316284
BART,2023-06-02T00:00:00Z,95397.7333984375,291.2327308654785,0.23850001208484173,0,0,0
BLAN,2023-06-02T00:00:00Z,98973.533203125,289.6477279663086,0.23875001072883606,0,0,0
BONA,2023-06-02T00:00:00Z,96799.533203125,277.5927314758301,0.27775000780820847,0,0,0
CLBJ,2023-06-02T00:00:00Z,97917.931640625,296.8602294921875,0.21800000965595245,0,0,0
CPER,2023-06-02T00:00:00Z,82708.7314453125,288.95273208618164,0.27287501096725464,0,0,0
DCFS,2023-06-02T00:00:00Z,95378.5341796875,292.8227310180664,0.2620000131428242,0,0,0
DEJU,2023-06-02T00:00:00Z,94662.9326171875,279.58273696899414,0.2801250144839287,0,0,0
DELA,2023-06-02T00:00:00Z,100691.9326171875,295.42148208618164,0.20862500742077827,0,0,0
DSNY,2023-06-02T00:00:00Z,100534.3330078125,299.16772842407227,0.16812500730156898,0,0,0
GRSM,2023-06-02T00:00:00Z,91354.7333984375,288.427734375,0.27637501806020737,0,0,0
GUAN,2023-06-02T00:00:00Z,100105.732421875,301.26397705078125,0.18125001154839993,0,0,0
HARV,2023-06-02T00:00:00Z,98200.93359375,291.1239814758301,0.24237501434981823,0,0,0
HEAL,2023-06-02T00:00:00Z,93235.732421875,276.70773696899414,0.2782500125467777,2.625,0.01374999969266355,0
JERC,2023-06-02T00:00:00Z,100466.9326171875,295.7127265930176,0.17775001004338264,0,0,0
JORN,2023-06-02T00:00:00Z,85819.333984375,300.3889808654785,0.11637500580400229,0,0,0
KONA,2023-06-02T00:00:00Z,96857.3330078125,293.27648162841797,0.26987501233816147,0,0,0
KONZ,2023-06-02T00:00:00Z,96857.3330078125,293.27648162841797,0.26987501233816147,0,0,0
LAJA,2023-06-02T00:00:00Z,100105.732421875,301.26397705078125,0.18125001154839993,0,0,0
LENO,2023-06-02T00:00:00Z,100534.33203125,295.3177299499512,0.22700001299381256,0,0,0
MLBS,2023-06-02T00:00:00Z,93545.1337890625,288.47523498535156,0.2711250074207783,0,0,0
MOAB,2023-06-02T00:00:00Z,79420.7333984375,290.206485748291,0.1300000101327896,0,0,0
NIWO,2023-06-02T00:00:00Z,73731.5341796875,277.8852310180664,0.3107500188052654,1,0.006249999860301614,0
NOGP,2023-06-02T00:00:00Z,94466.3330078125,292.1277275085449,0.2695000097155571,0,0,0
OAES,2023-06-02T00:00:00Z,95269.9326171875,294.73523330688477,0.3126250207424164,0,0,0
ONAQ,2023-06-02T00:00:00Z,81803.333984375,290.5902290344238,0.21000000834465027,0,0,0
ORNL,2023-06-02T00:00:00Z,96808.5322265625,292.3627243041992,0.2708750143647194,0,0,0
OSBS,2023-06-02T00:00:00Z,100654.93359375,298.0339775085449,0.12150000873953104,0,0,0
PUUM,2023-06-02T00:00:00Z,81102.3330078125,290.8439826965332,0.2731250189244747,0,0,0
RMNP,2023-06-02T00:00:00Z,74176.333984375,279.16273498535156,0.3010000176727772,0.75,0,0
SCBI,2023-06-02T00:00:00Z,98973.533203125,289.6477279663086,0.23875001072883606,0,0,0
SERC,2023-06-02T00:00:00Z,101248.7314453125,NA,NA,NA,NA,0
SJER,2023-06-02T00:00:00Z,94114.1328125,292.2339782714844,0.0820000022649765,0,0,0
SOAP,2023-06-02T00:00:00Z,94114.1328125,292.2339782714844,0.0820000022649765,0,0,0
SRER,2023-06-02T00:00:00Z,89819.1318359375,299.4739799499512,0.09500000532716513,0,0,0
STEI,2023-06-02T00:00:00Z,96353.732421875,291.852725982666,0.2160000093281269,0,0,0
STER,2023-06-02T00:00:00Z,86624.9345703125,291.3227310180664,0.19437500834465027,0,0,0
TALL,2023-06-02T00:00:00Z,100245.3330078125,295.112735748291,0.23925000987946987,0,0,0
TEAK,2023-06-02T00:00:00Z,80100.1328125,281.540225982666,0.21512501128017902,1.75,0.009999999776482582,0
TOOL,2023-06-02T00:00:00Z,88325.533203125,272.67772674560547,0.32087501138448715,22,0.21249998733401299,0
TREE,2023-06-02T00:00:00Z,96353.732421875,291.852725982666,0.2160000093281269,0,0,0
UKFS,2023-06-02T00:00:00Z,98037.1328125,293.6377372741699,0.2266250103712082,0,0,0
UNDE,2023-06-02T00:00:00Z,95995.7314453125,291.4402313232422,0.22237501107156277,0,0,0
WOOD,2023-06-02T00:00:00Z,95378.5341796875,292.8227310180664,0.2620000131428242,0,0,0
WREF,2023-06-02T00:00:00Z,92513.3330078125,283.3977355957031,0.23287500999867916,0,0,0
YELL,2023-06-02T00:00:00Z,75971.1318359375,281.75898361206055,0.3056250140070915,0,0,0
ABBY,2023-06-03T00:00:00Z,97115.361328125,284.17958068847656,0.20137500762939453,0,0,0
BARR,2023-06-03T00:00:00Z,100626.763671875,NA,NA,0,0,1.1299999952316284
BART,2023-06-03T00:00:00Z,95593.564453125,288.96332931518555,0.30025001242756844,0,0,0
BLAN,2023-06-03T00:00:00Z,98610.763671875,291.6758270263672,0.22612501122057438,0,0,0
BONA,2023-06-03T00:00:00Z,97285.3642578125,277.288330078125,0.29350000992417336,0,0,0
CLBJ,2023-06-03T00:00:00Z,97708.361328125,296.3920783996582,0.27075001783668995,0,0,0
