site_id,startDateTime,flux,flux_err
BART,2022-07-01T00:00:00Z,4.500604826256168,0.06627574888279852
BART,2022-07-02T00:00:00Z,4.509350922791313,0.06486652643187779
BART,2022-07-03T00:00:00Z,3.9664465678416185,0.0547723405454792
BART,2022-07-04T00:00:00Z,3.957398822498928,0.05441112683174397
BART,2022-07-05T00:00:00Z,3.6336987367910942,0.050639508480279316
BART,2022-07-06T00:00:00Z,4.036044907859491,0.0564883581112948
BART,2022-07-07T00:00:00Z,4.09108114672102,0.057607498648759185
BART,2022-07-08T00:00:00Z,3.993541683743625,0.05436731850888117
BART,2022-07-09T00:00:00Z,4.06028353223702,0.05713568390299211
BART,2022-07-10T00:00:00Z,3.6200339652473787,0.050547009648412355
BART,2022-07-11T00:00:00Z,3.4702264288322775,0.0497051483499244
BART,2022-07-12T00:00:00Z,3.3673317265474685,0.04645708657213349
BART,2022-07-13T00:00:00Z,3.2856205901834397,0.04705481732966801
BART,2022-07-14T00:00:00Z,3.074542758860736,0.04485001835097418
BART,2022-07-15T00:00:00Z,3.3014957411525265,0.04493015692586512
BART,2022-07-16T00:00:00Z,2.8511372602221217,0.03824168970980192
BART,2022-07-17T00:00:00Z,2.427304869965892,0.03960159737377774
BART,2022-07-18T00:00:00Z,2.115176735573244,0.04725675294279991
BART,2022-07-19T00:00:00Z,5.759863289073377,0.09145148362786139
BART,2022-07-20T00:00:00Z,5.295895349160894,0.07380220977801089
BART,2022-07-21T00:00:00Z,5.253077182946051,0.07135615759096545
BART,2022-07-22T00:00:00Z,4.969867232731644,0.06863777516821731
BART,2022-07-23T00:00:00Z,4.409137308378422,0.06305572029430738
BART,2022-07-24T00:00:00Z,3.7908037319950645,0.05335974882962749
BART,2022-07-25T00:00:00Z,3.714753709848583,0.06329177009484042
BART,2022-07-26T00:00:00Z,4.22241474055336,0.0629597279956188
BART,2022-07-27T00:00:00Z,4.000936285848817,0.05395899326261605
BART,2022-07-28T00:00:00Z,3.814815946654727,0.05174880983368283
BART,2022-07-29T00:00:00Z,4.00710491562234,0.057628441542922244
BART,2022-07-30T00:00:00Z,3.9330045271768914,0.054642316459217126
BART,2022-07-31T00:00:00Z,3.7882076475459803,0.055951260711905045
BLAN,2022-07-01T00:00:00Z,11.691650015709369,0.1963875958159748
BLAN,2022-07-02T00:00:00Z,11.82984842292951,0.21827376602817003
BLAN,2022-07-03T00:00:00Z,11.200574410551233,0.21759755328295693
BLAN,2022-07-04T00:00:00Z,14.18074333958306,0.2804820586469982
BLAN,2022-07-05T00:00:00Z,13.397984713443895,0.23590194918305477
BLAN,2022-07-06T00:00:00Z,12.928407292687291,0.21918795036182978
BLAN,2022-07-07T00:00:00Z,13.063789342604148,0.21367695632718953
BLAN,2022-07-08T00:00:00Z,12.553035506765356,0.20370018502617623
BLAN,2022-07-09T00:00:00Z,12.503251574089791,0.20793155551325715
BLAN,2022-07-10T00:00:00Z,13.868407197836477,0.2558207973992074
BLAN,2022-07-11T00:00:00Z,13.105541527650528,0.2195654184845074
BLAN,2022-07-12T00:00:00Z,11.986057650738225,0.19239416304868348
BLAN,2022-07-13T00:00:00Z,12.58103936321663,0.22627268529146607
BLAN,2022-07-14T00:00:00Z,13.02435165371457,0.20809306220888318
BLAN,2022-07-15T00:00:00Z,12.490131578652733,0.18423863230600218
BLAN,2022-07-16T00:00:00Z,12.201554678433954,0.17532692144037482
BLAN,2022-07-17T00:00:00Z,11.575752228746708,0.19888842194286174
BLAN,2022-07-18T00:00:00Z,11.701459487423925,0.21819677023096476
BLAN,2022-07-19T00:00:00Z,12.586076676483092,0.23618010118689148
BLAN,2022-07-20T00:00:00Z,12.990980060848708,0.22139875054408312
BLAN,2022-07-21T00:00:00Z,13.019543734346344,0.1920549312454446
BLAN,2022-07-22T00:00:00Z,12.56424442317918,0.18134633040133397
BLAN,2022-07-23T00:00:00Z,12.0646726854932,0.17026396516319922
BLAN,2022-07-24T00:00:00Z,11.45678265082395,0.1701123040019871
BLAN,2022-07-25T00:00:00Z,11.155082126736882,0.15817381439236428
BLAN,2022-07-26T00:00:00Z,10.772757953315914,0.1522229760370027
BLAN,2022-07-27T00:00:00Z,10.199045132320173,0.1430844064259442
BLAN,2022-07-28T00:00:00Z,9.974722573202225,0.1377878769781734
BLAN,2022-07-29T00:00:00Z,9.33059603909984,0.13496139211252306
BLAN,2022-07-30T00:00:00Z,9.869212580574453,0.1513615452927801
BLAN,2022-07-31T00:00:00Z,9.553054395133776,0.13964623756724825
CLBJ,2022-07-01T00:00:00Z,1.4908506651704445,0.025217066324734246
CLBJ,2022-07-02T00:00:00Z,1.5105269441076774,0.02604389702535271
CLBJ,2022-07-03T00:00:00Z,1.7015614693897554,0.0344758247769232
CLBJ,2022-07-04T00:00:00Z,2.3576305811882436,0.0690529036633447
CLBJ,2022-07-05T00:00:00Z,1.9323665819705524,0.04276496027356466
CLBJ,2022-07-06T00:00:00Z,1.4732803269695833,0.026473906997763023
CLBJ,2022-07-07T00:00:00Z,1.3983993452559094,0.023742198236897796
CLBJ,2022-07-08T00:00:00Z,1.2897408648130093,0.02156870059413661
CLBJ,2022-07-09T00:00:00Z,1.2087299921658887,0.019206225568071243
CLBJ,2022-07-10T00:00:00Z,1.1284974709097264,0.01897168963252326
CLBJ,2022-07-11T00:00:00Z,1.1000143508141271,0.01842533156461416
CLBJ,2022-07-12T00:00:00Z,1.0358613773684857,0.01775175874852264
CLBJ,2022-07-13T00:00:00Z,1.012718102104315,0.016591206258786788
CLBJ,2022-07-14T00:00:00Z,1.000118229646752,0.015969467854198324
CLBJ,2022-07-15T00:00:00Z,0.9358061208263498,0.015803979568146234
CLBJ,2022-07-16T00:00:00Z,0.9217109026011947,0.015060789832810912
CLBJ,2022-07-17T00:00:00Z,0.9037567842384594,0.013575143580941343
CLBJ,2022-07-18T00:00:00Z,0.9047932228021529,0.012150593860057186
CLBJ,2022-07-19T00:00:00Z,0.9293338594709992,0.01270872422079797
CLBJ,2022-07-20T00:00:00Z,0.9055614872534508,0.011922990156484015
CLBJ,2022-07-21T00:00:00Z,0.8240591582253807,0.013570641948656148
CLBJ,2022-07-22T00:00:00Z,0.7911115381339517,0.01344797328581605
CLBJ,2022-07-23T00:00:00Z,0.8086954997868003,0.012723968083688832
CLBJ,2022-07-24T00:00:00Z,0.8259018348011742,0.012360089350064073
CLBJ,2022-07-25T00:00:00Z,0.7961728398072634,0.012139750187351106
CLBJ,2022-07-26T00:00:00Z,0.8056944709536951,0.0111387199903689
CLBJ,2022-07-27T00:00:00Z,0.8215764255343599,0.012024254205189861
CLBJ,2022-07-28T00:00:00Z,0.7769920287668032,0.011071901625205502
CLBJ,2022-07-29T00:00:00Z,0.782911292026825,0.012544457713006598
CLBJ,2022-07-30T00:00:00Z,0.7120449695399891,0.012637927080447002
CLBJ,2022-07-31T00:00:00Z,0.8874704939861003,0.01278556484103683
CPER,2022-07-01T00:00:00Z,0.15867786908567819,0.0029487773795244445
CPER,2022-07-02T00:00:00Z,0.24461679373451506,0.006052720693887151
CPER,2022-07-03T00:00:00Z,0.34605951736950685,0.0047586960468817005
CPER,2022-07-04T00:00:00Z,0.2973071377363141,0.0041179668184533925
