site_id,startDateTime,flux,flux_err,n,n_tot
OSBS,2020-06-19T00:00:00Z,0.6491792571257861,0.1267226580009343,24,40
OSBS,2020-06-20T00:00:00Z,0.5165075545222247,0.07416417264225929,24,40
OSBS,2020-06-21T00:00:00Z,0.703825588771577,0.09943225608923442,24,40
OSBS,2020-06-22T00:00:00Z,0.7674466953237736,0.1326068894152129,24,40
OSBS,2020-06-23T00:00:00Z,0.7861073999904515,0.14050440335704303,24,40
OSBS,2020-06-24T00:00:00Z,0.4229007295163703,0.09218903317410565,24,40
OSBS,2020-06-25T00:00:00Z,0.6556581119384769,0.1014989810061875,24,40
OSBS,2020-06-26T00:00:00Z,0.7165285462742029,0.14553059521477058,24,40
OSBS,2020-06-27T00:00:00Z,0.7431154911184638,0.12329183332736335,24,40
OSBS,2020-06-28T00:00:00Z,0.8278617034802759,0.1655440136610255,24,40
OSBS,2020-06-29T00:00:00Z,0.6761041914075163,0.12176199809296427,24,40
OSBS,2020-06-30T00:00:00Z,0.8231159797203957,0.12807631801825956,24,40
RMNP,2020-06-01T00:00:00Z,0.29932135696051415,0.09920009644018961,24,40
RMNP,2020-06-02T00:00:00Z,0.29244034763819127,0.10013019370853811,24,40
RMNP,2020-06-03T00:00:00Z,0.30238353518026206,0.09659803169368499,24,40
RMNP,2020-06-04T00:00:00Z,0.30696105251301137,0.09729860407892835,24,40
RMNP,2020-06-05T00:00:00Z,0.30610334352606294,0.09268711258487065,24,40
RMNP,2020-06-06T00:00:00Z,0.3158455423117022,0.06740734497935519,24,40
RMNP,2020-06-07T00:00:00Z,0.3135454826162688,0.06936355607972185,24,40
RMNP,2020-06-08T00:00:00Z,0.2919645878410597,0.06489353017088238,24,40
RMNP,2020-06-09T00:00:00Z,0.2640856118267101,0.07781249536601192,24,40
RMNP,2020-06-10T00:00:00Z,0.22332324684496482,0.06967398981907025,24,40
RMNP,2020-06-11T00:00:00Z,0.2223632565710129,0.07452992919699936,24,40
RMNP,2020-06-12T00:00:00Z,0.24771550542701987,0.057931272024534484,24,40
RMNP,2020-06-13T00:00:00Z,0.2637619378953971,0.09715556784852593,24,40
RMNP,2020-06-14T00:00:00Z,0.2730097587392238,0.06119654665006074,24,40
RMNP,2020-06-15T00:00:00Z,0.3089894518824802,0.10450059571678705,24,40
RMNP,2020-06-16T00:00:00Z,0.2948494671605048,0.09888552828345745,24,40
RMNP,2020-06-17T00:00:00Z,0.31834647624474277,0.07224240003701038,24,40
