site_id,startDateTime,flux,flux_err
ABBY,2023-04-01T00:00:00Z,5.23787608210411,0.16545108637190373
ABBY,2023-04-02T00:00:00Z,4.125273522552622,0.11600295946550052
ABBY,2023-04-03T00:00:00Z,3.506426502731068,0.08665242969590663
ABBY,2023-04-04T00:00:00Z,4.163347913062473,0.12440363138214071
ABBY,2023-04-05T00:00:00Z,3.9179468939774598,0.11579472409342291
ABBY,2023-04-06T00:00:00Z,5.877379434541834,0.20686091160247516
ABBY,2023-04-07T00:00:00Z,7.877834065923018,0.29760504794287457
ABBY,2023-04-08T00:00:00Z,7.960707111276906,0.25773899193112865
ABBY,2023-04-09T00:00:00Z,9.495445607743754,0.3032334347067111
ABBY,2023-04-10T00:00:00Z,10.55856581752396,0.35947654057558975
ABBY,2023-04-11T00:00:00Z,7.969143611520089,0.23178393616325005
ABBY,2023-04-12T00:00:00Z,5.369869964640347,0.11279468430169128
ABBY,2023-04-13T00:00:00Z,4.944306784568167,0.11271057582992848
ABBY,2023-04-14T00:00:00Z,5.4875565584566095,0.14136523756281322
ABBY,2023-04-15T00:00:00Z,6.1851219608273285,0.17314741454756552
ABBY,2023-04-16T00:00:00Z,8.41761820020382,0.25226365550364693
ABBY,2023-04-17T00:00:00Z,6.742245216048018,0.1866983380423325
ABBY,2023-04-18T00:00:00Z,6.039234991859362,0.1639375594056709
ABBY,2023-04-19T00:00:00Z,5.936785536178475,0.15545263629356415
ABBY,2023-04-20T00:00:00Z,5.418537029934991,0.12183382848302984
ABBY,2023-04-21T00:00:00Z,7.739070173209233,0.23056038688587469
ABBY,2023-04-22T00:00:00Z,10.364156237273281,0.33328576645801694
ABBY,2023-04-23T00:00:00Z,9.807543026982076,0.3068369781685078
ABBY,2023-04-24T00:00:00Z,9.713507640785698,0.2674294279832662
ABBY,2023-04-25T00:00:00Z,6.009865062962094,0.19355552244867327
ABBY,2023-04-26T00:00:00Z,5.590588641850715,0.19075938334025377
ABBY,2023-04-27T00:00:00Z,6.691386091022279,0.29653921895738306
ABBY,2023-04-28T00:00:00Z,5.043136735627592,0.2590869432813916
ABBY,2023-04-29T00:00:00Z,3.417308894598222,0.2114480186902532
ABBY,2023-04-30T00:00:00Z,2.970067738221966,0.21823695770042734
BART,2023-04-01T00:00:00Z,0.5299974457122508,0.02403584141756983
BART,2023-04-02T00:00:00Z,1.2961344378914188,0.060044746302316376
BART,2023-04-03T00:00:00Z,1.2155605355597208,0.053986627308526006
BART,2023-04-04T00:00:00Z,0.8211062522956459,0.03722584929252616
BART,2023-04-05T00:00:00Z,0.9351049352445325,0.04312404895283888
BART,2023-04-06T00:00:00Z,0.9519184500577423,0.04491158434632599
BART,2023-04-07T00:00:00Z,1.8276920449231369,0.09394503862113456
BART,2023-04-08T00:00:00Z,1.9581648028370027,0.10392087095853585
BART,2023-04-09T00:00:00Z,1.6637136975682856,0.08472673083040172
BART,2023-04-10T00:00:00Z,1.587066926820473,0.08024724512594884
BART,2023-04-11T00:00:00Z,1.945325892362558,0.10110608205507977
BART,2023-04-12T00:00:00Z,2.824973340406431,0.14667064510628383
BART,2023-04-13T00:00:00Z,2.8996206537820823,0.16386481779053624
BART,2023-04-14T00:00:00Z,2.7637597383834684,0.17061467781936937
BART,2023-04-15T00:00:00Z,1.774113578496659,0.18332642159825654
BART,2023-04-16T00:00:00Z,1.5516952863820912,0.2150363938900546
BART,2023-04-17T00:00:00Z,1.1731191904715603,0.22062964895374004
BART,2023-04-18T00:00:00Z,1.1217806761677103,0.22401562415034074
BART,2023-04-19T00:00:00Z,1.5662349527964732,0.23522715563189248
BART,2023-04-20T00:00:00Z,2.1153480486660112,0.17053385268899388
BART,2023-04-21T00:00:00Z,2.103767753370049,0.10601726323934595
BART,2023-04-22T00:00:00Z,2.2643611907679566,0.09541337617018007
BART,2023-04-23T00:00:00Z,2.0911108228813853,0.0883541001995629
BART,2023-04-24T00:00:00Z,1.4941152361897279,0.14134025668789388
BART,2023-04-25T00:00:00Z,1.1108689760808668,0.2387784186446943
BART,2023-04-26T00:00:00Z,1.1892548102040652,0.27357137309197616
BART,2023-04-27T00:00:00Z,1.5653297527994394,0.2899704819000337
BART,2023-04-28T00:00:00Z,1.7800630700939482,0.24651994726878132
BART,2023-04-29T00:00:00Z,1.9886565648470877,0.15655767600942821
BART,2023-04-30T00:00:00Z,1.711941866935469,0.10250585846680586
BLAN,2023-04-01T00:00:00Z,3.2919874416820445,0.09111076976034967
BLAN,2023-04-02T00:00:00Z,3.4390509609744155,0.10289486645137062
BLAN,2023-04-03T00:00:00Z,3.7889125466874902,0.09142836756137994
BLAN,2023-04-04T00:00:00Z,4.2189767284121915,0.09960542880293037
BLAN,2023-04-05T00:00:00Z,4.5725662585290126,0.11283411134064708
BLAN,2023-04-06T00:00:00Z,4.89720719356403,0.11242398043717712
BLAN,2023-04-07T00:00:00Z,5.474246739170197,0.11651077491840901
BLAN,2023-04-08T00:00:00Z,4.631589914605641,0.1001744239086146
BLAN,2023-04-09T00:00:00Z,3.858945504068301,0.08318040927767119
BLAN,2023-04-10T00:00:00Z,3.635746963110592,0.07663211273689423
BLAN,2023-04-11T00:00:00Z,3.312639367616224,0.07688513470862897
BLAN,2023-04-12T00:00:00Z,3.609862567182471,0.07619991963336466
BLAN,2023-04-13T00:00:00Z,3.7521169673134454,0.08184759692319217
BLAN,2023-04-14T00:00:00Z,3.847000514516284,0.08832795554376129
BLAN,2023-04-15T00:00:00Z,4.0762867046814915,0.08829524328223622
BLAN,2023-04-16T00:00:00Z,4.208259544608054,0.09106261231180265
BLAN,2023-04-17T00:00:00Z,4.036292608704888,0.0886395829446968
BLAN,2023-04-18T00:00:00Z,3.8495369071255165,0.07669213236998987
BLAN,2023-04-19T00:00:00Z,3.6376519499355493,0.0703010549388398
BLAN,2023-04-20T00:00:00Z,3.6790889624728997,0.07967712057824843
BLAN,2023-04-21T00:00:00Z,4.152822779477777,0.07949362154597071
BLAN,2023-04-22T00:00:00Z,4.077594760638718,0.08796614977291949
BLAN,2023-04-23T00:00:00Z,3.9040269630460487,0.07956382972946892
BLAN,2023-04-24T00:00:00Z,3.6431004255170425,0.06961925594585035
BLAN,2023-04-25T00:00:00Z,3.2251273623649372,0.05705072912210787
BLAN,2023-04-26T00:00:00Z,3.4814179809426395,0.06388305974525174
BLAN,2023-04-27T00:00:00Z,3.4820282233389066,0.062446943622461996
BLAN,2023-04-28T00:00:00Z,3.7612580954200867,0.07232063874121117
BLAN,2023-04-29T00:00:00Z,5.055046856858283,0.10387344565062984
BLAN,2023-04-30T00:00:00Z,5.46305652005194,0.11301128833051179
CLBJ,2023-04-01T00:00:00Z,1.1891838438414628,0.05004646197435966
CLBJ,2023-04-02T00:00:00Z,1.1233573251485391,0.04820875382900564
CLBJ,2023-04-03T00:00:00Z,1.3740690174560868,0.07167949807836753
CLBJ,2023-04-04T00:00:00Z,1.5488622527615414,0.07854065471023661
CLBJ,2023-04-05T00:00:00Z,1.5133462028398161,0.0712732298255639
CLBJ,2023-04-06T00:00:00Z,1.2990693942886138,0.0586552273692719
CLBJ,2023-04-07T00:00:00Z,1.19873700997271,0.05046672834195099
CLBJ,2023-04-08T00:00:00Z,1.142216910248053,0.04844365600104138
CLBJ,2023-04-09T00:00:00Z,1.2183768763918208,0.05181590608907551
CLBJ,2023-04-10T00:00:00Z,1.2846803211314566,0.05491713748389951
CLBJ,2023-04-11T00:00:00Z,1.3361454322723634,0.05588636633267115
CLBJ,2023-04-12T00:00:00Z,1.4236480549716772,0.05626894408805059
CLBJ,2023-04-13T00:00:00Z,1.4379519788882114,0.057028999753725725
CLBJ,2023-04-14T00:00:00Z,1.4525598879493506,0.057406582500315495
CLBJ,2023-04-15T00:00:00Z,1.403316373525516,0.05934615737817804
CLBJ,2023-04-16T00:00:00Z,1.3189595382107797,0.05523077017540278
CLBJ,2023-04-17T00:00:00Z,1.309052470576547,0.05251371439905077
CLBJ,2023-04-18T00:00:00Z,1.346940382996137,0.05453403352380986
CLBJ,2023-04-19T00:00:00Z,1.3532331513891394,0.05648955728543556
CLBJ,2023-04-20T00:00:00Z,1.3967309070771776,0.06108564384130099
CLBJ,2023-04-21T00:00:00Z,1.394241274736964,0.05722160469117933
