site_id,startDateTime,flux,flux_err
BLAN,2023-07-01T00:00:00Z,6.6767175668141805,0.11351192175177342
BLAN,2023-07-02T00:00:00Z,8.188755728741762,0.16256529878902767
BLAN,2023-07-03T00:00:00Z,8.697836034464434,0.16430736713584101
BLAN,2023-07-04T00:00:00Z,8.789234174871524,0.1731318128638879
BLAN,2023-07-05T00:00:00Z,9.812900145371763,0.18136456384597024
BLAN,2023-07-06T00:00:00Z,9.366899005417688,0.17100983826600338
BLAN,2023-07-07T00:00:00Z,9.228435728353416,0.16567670735014517
BLAN,2023-07-08T00:00:00Z,9.44254028170527,0.18866050260712208
BLAN,2023-07-09T00:00:00Z,10.090387041845059,0.20093219905735898
BLAN,2023-07-10T00:00:00Z,10.034977831966195,0.18713774079983778
BLAN,2023-07-11T00:00:00Z,9.170052681489459,0.16950147863556664
BLAN,2023-07-12T00:00:00Z,8.485842183332611,0.15058069856611808
BLAN,2023-07-13T00:00:00Z,8.02565156601386,0.14416181300753433
BLAN,2023-07-14T00:00:00Z,7.558178331897155,0.13179159930996337
BLAN,2023-07-15T00:00:00Z,7.454667794360807,0.13261338139639034
BLAN,2023-07-16T00:00:00Z,7.3938782772231,0.13655030497837753
BLAN,2023-07-17T00:00:00Z,6.924889996876701,0.1250667366866241
BLAN,2023-07-18T00:00:00Z,6.619526236779262,0.11752180450589382
BLAN,2023-07-19T00:00:00Z,6.466798313667097,0.10953838232926619
BLAN,2023-07-20T00:00:00Z,6.130254938688238,0.10200824469283526
BLAN,2023-07-21T00:00:00Z,6.175115092237564,0.10753359498472524
BLAN,2023-07-22T00:00:00Z,7.6982154379235785,0.14299968440895403
BLAN,2023-07-23T00:00:00Z,5.177388143661081,0.0820742663850291
BLAN,2023-07-24T00:00:00Z,7.511616964965298,0.13813109839872637
BLAN,2023-07-25T00:00:00Z,5.280596161855957,0.0892633084224009
BLAN,2023-07-26T00:00:00Z,4.911532803839175,0.08450656880343806
BLAN,2023-07-27T00:00:00Z,4.844690550128496,0.07982723381017043
BLAN,2023-07-28T00:00:00Z,4.691703735207949,0.08120695127537829
BLAN,2023-07-29T00:00:00Z,4.562066302691441,0.0744607942538294
BLAN,2023-07-30T00:00:00Z,5.235698998961999,0.08814667088515506
BLAN,2023-07-31T00:00:00Z,5.322283052095193,0.09328764811065024
CLBJ,2023-07-01T00:00:00Z,1.0525577533450619,0.024497314074895127
CLBJ,2023-07-02T00:00:00Z,1.2900605936505354,0.020487480324754163
CLBJ,2023-07-03T00:00:00Z,1.0807100485231098,0.02014874857852411
CLBJ,2023-07-04T00:00:00Z,2.497511315897726,0.0456001517378011
CLBJ,2023-07-05T00:00:00Z,2.5740993893315145,0.04448508512261046
CLBJ,2023-07-06T00:00:00Z,1.8056620961744287,0.032358281091253376
CLBJ,2023-07-07T00:00:00Z,1.366253795217928,0.03215720988894521
CLBJ,2023-07-08T00:00:00Z,1.2880600763329217,0.0321550716441492
CLBJ,2023-07-09T00:00:00Z,1.3122758336975004,0.029972250023777285
CLBJ,2023-07-10T00:00:00Z,1.2653184139980478,0.028849835382294225
CLBJ,2023-07-11T00:00:00Z,1.1992828398580289,0.028301665572851454
CLBJ,2023-07-12T00:00:00Z,1.1641077653818224,0.028063921212726883
CLBJ,2023-07-13T00:00:00Z,1.2048940683146088,0.025712686295441822
CLBJ,2023-07-14T00:00:00Z,1.0578890125527283,0.023752398846788078
CLBJ,2023-07-15T00:00:00Z,0.9567370211683984,0.02076551629847503
CLBJ,2023-07-16T00:00:00Z,1.1155107090221295,0.021515343187994723
CLBJ,2023-07-17T00:00:00Z,1.5180964927111658,0.023148670641500266
CLBJ,2023-07-18T00:00:00Z,1.3021662750501608,0.02317499761507895
CLBJ,2023-07-19T00:00:00Z,1.2473465377727666,0.02506298465894019
CLBJ,2023-07-20T00:00:00Z,1.0248308008808331,0.021463113219898522
CLBJ,2023-07-21T00:00:00Z,0.9110299356249242,0.018436719993365425
CLBJ,2023-07-22T00:00:00Z,0.8356789644273142,0.016127394778082702
CLBJ,2023-07-23T00:00:00Z,0.799816173147316,0.014507566603442266
CLBJ,2023-07-24T00:00:00Z,0.768673577809268,0.013547651585446217
CLBJ,2023-07-25T00:00:00Z,0.8448410347302501,0.018264054982575613
CLBJ,2023-07-26T00:00:00Z,0.7823452931480054,0.01495824559047801
CLBJ,2023-07-27T00:00:00Z,0.8770244838256445,0.015590813674048553
CLBJ,2023-07-28T00:00:00Z,0.8793366902880119,0.015673155662414978
CLBJ,2023-07-29T00:00:00Z,0.8370861915469381,0.014785710850668094
CLBJ,2023-07-30T00:00:00Z,0.8148634499235208,0.014513135101658838
CLBJ,2023-07-31T00:00:00Z,0.7906629290746093,0.01400839531861063
CPER,2023-07-01T00:00:00Z,1.3867939939484697,0.02691262258861862
CPER,2023-07-02T00:00:00Z,1.4669380758234407,0.023143399907329065
CPER,2023-07-03T00:00:00Z,1.6355877466212743,0.02094894228197989
CPER,2023-07-04T00:00:00Z,1.576445151894869,0.017575815836162172
CPER,2023-07-05T00:00:00Z,1.3655064154364616,0.022976745484650087
CPER,2023-07-06T00:00:00Z,1.3538828029461865,0.020190727375231615
CPER,2023-07-07T00:00:00Z,1.3424413194055538,0.021980669308316606
CPER,2023-07-08T00:00:00Z,1.2997395311738031,0.019709396623437403
CPER,2023-07-09T00:00:00Z,1.2378049851710877,0.02078817099056683
CPER,2023-07-10T00:00:00Z,1.3542327092000799,0.021486402438495967
CPER,2023-07-11T00:00:00Z,1.380716603360791,0.0197497308660235
CPER,2023-07-12T00:00:00Z,1.4313406859658715,0.017461196100341272
CPER,2023-07-13T00:00:00Z,1.3566223055995996,0.014880052172296718
CPER,2023-07-14T00:00:00Z,1.276195022748715,0.013076428108194494
CPER,2023-07-15T00:00:00Z,1.124539557404604,0.011713136502627109
CPER,2023-07-16T00:00:00Z,1.0338700685314368,0.010741293010768767
CPER,2023-07-17T00:00:00Z,1.0235908371223708,0.010190651419732369
CPER,2023-07-18T00:00:00Z,0.9617491540777409,0.009238449614989803
CPER,2023-07-19T00:00:00Z,0.8939365016802538,0.00856721158490918
CPER,2023-07-20T00:00:00Z,0.796609987298507,0.007833204232315987
CPER,2023-07-21T00:00:00Z,0.7267554357522549,0.010415407709023525
CPER,2023-07-22T00:00:00Z,0.7730492079219541,0.0164664625470365
CPER,2023-07-23T00:00:00Z,0.8915829744235798,0.015095560016586063
CPER,2023-07-24T00:00:00Z,0.8978754832469753,0.01354867334724517
CPER,2023-07-25T00:00:00Z,0.9065857405851954,0.012385709271171816
CPER,2023-07-26T00:00:00Z,0.8412686194446524,0.009486726919987126
CPER,2023-07-27T00:00:00Z,0.7673325993108805,0.007842670023734781
CPER,2023-07-28T00:00:00Z,0.7107164846962296,0.006923166432512968
CPER,2023-07-29T00:00:00Z,0.6669095364368071,0.006053876525272101
CPER,2023-07-30T00:00:00Z,0.6445263655329759,0.005835480661412432
CPER,2023-07-31T00:00:00Z,0.6192464828662277,0.005798311895820715
DCFS,2023-07-01T00:00:00Z,14.961499603461828,0.3312825782658908
DCFS,2023-07-02T00:00:00Z,14.067292579107601,0.3032958669935072
DCFS,2023-07-03T00:00:00Z,13.802862892665214,0.2896829486234362
DCFS,2023-07-04T00:00:00Z,13.396550297540701,0.29756235611053766
DCFS,2023-07-05T00:00:00Z,11.448034630393776,0.2175224967127115
DCFS,2023-07-06T00:00:00Z,9.956603806021109,0.16497454471349784
DCFS,2023-07-07T00:00:00Z,10.623888242348844,0.18077460481081598
DCFS,2023-07-08T00:00:00Z,10.573693123658485,0.1903145144759175
