site_id,startDateTime,flux,flux_err,n
BLAN,2025-05-17T00:00:00Z,10.305864114337083,2.0174320671372556,8
BLAN,2025-05-18T00:00:00Z,10.56491582398126,4.0341354661019375,8
BLAN,2025-05-19T00:00:00Z,5.569106434832136,1.5162646021344537,16
BLAN,2025-05-20T00:00:00Z,6.5774766615692855,2.2518004230711046,8
BLAN,2025-05-21T00:00:00Z,4.921314169122844,1.6096507942729918,8
BLAN,2025-05-22T00:00:00Z,6.598389140172182,2.165337373170762,8
BLAN,2025-05-23T00:00:00Z,7.657381521523781,2.8011939272440123,8
BLAN,2025-05-24T00:00:00Z,7.219332234874546,2.4984459184746677,8
BLAN,2025-05-25T00:00:00Z,6.273266176830192,0.8609111938339398,8
BLAN,2025-05-26T00:00:00Z,4.7440930938249,0.6467589008153536,8
BLAN,2025-05-27T00:00:00Z,3.3436548188290964,0.804445925005443,16
BLAN,2025-05-28T00:00:00Z,4.937462886501421,1.2726039226913084,16
BLAN,2025-05-29T00:00:00Z,5.623270036212073,0.8892072950721369,16
BLAN,2025-05-30T00:00:00Z,6.176165617649591,1.1716508005075337,16
BLAN,2025-05-31T00:00:00Z,6.059205756705571,1.6739727880332906,16
CPER,2025-05-01T00:00:00Z,0.4341133004999251,0.16165145584824053,40
CPER,2025-05-02T00:00:00Z,0.42213288459687553,0.11499144467841856,40
CPER,2025-05-03T00:00:00Z,0.221935240579753,0.03211309967648205,40
CPER,2025-05-04T00:00:00Z,0.2587690305332264,0.02826600283931732,40
CPER,2025-05-05T00:00:00Z,0.47776375321351144,0.11995587126120992,40
CPER,2025-05-06T00:00:00Z,0.34319722094081906,0.03964207227504757,40
CPER,2025-05-07T00:00:00Z,0.13149830537452473,0.02263007030707808,40
CPER,2025-05-08T00:00:00Z,0.2229769051969481,0.03258719169693255,40
CPER,2025-05-09T00:00:00Z,0.29043028406936355,0.03616046073211933,40
CPER,2025-05-10T00:00:00Z,0.3759894952385769,0.0620877475712343,40
CPER,2025-05-11T00:00:00Z,0.4181974753231252,0.0515402059047908,40
CPER,2025-05-12T00:00:00Z,0.5010532912148128,0.05015263354150692,40
CPER,2025-05-13T00:00:00Z,0.5182757466601736,0.06238499407459242,40
CPER,2025-05-14T00:00:00Z,0.6044566031794045,0.07892409422511161,40
CPER,2025-05-15T00:00:00Z,0.25534120128487914,0.03030707458325446,40
CPER,2025-05-16T00:00:00Z,0.3595680436820729,0.09896368124314048,40
CPER,2025-05-17T00:00:00Z,0.384701902599865,0.04764917523301702,40
CPER,2025-05-18T00:00:00Z,0.45067798176711293,0.04035590063479671,40
CPER,2025-05-19T00:00:00Z,0.45083958643981936,0.05549955319566861,40
CPER,2025-05-20T00:00:00Z,0.4032842415702476,0.05638499810844363,40
CPER,2025-05-21T00:00:00Z,0.4489144909493651,0.06142642295094129,40
CPER,2025-05-22T00:00:00Z,0.5330253901133332,0.05894658855231939,40
CPER,2025-05-23T00:00:00Z,0.6046617122023694,0.07957975074726535,40
CPER,2025-05-24T00:00:00Z,0.7108882463751325,0.08668729356183823,40
CPER,2025-05-25T00:00:00Z,0.5540167315769408,0.07003308420744153,40
CPER,2025-05-26T00:00:00Z,0.46212557134185056,0.05892087069148567,40
CPER,2025-05-27T00:00:00Z,0.49396109099607927,0.06719462873719764,40
CPER,2025-05-28T00:00:00Z,0.4968314244852142,0.05345849862886816,40
CPER,2025-05-29T00:00:00Z,0.6089810232115577,0.05907671591537718,40
CPER,2025-05-30T00:00:00Z,0.5886941022986331,0.07469131192157616,40
CPER,2025-05-31T00:00:00Z,0.8497582950607809,0.10385115536681935,40
DCFS,2025-05-01T00:00:00Z,6.79294118765925,4.892895303174218,8
DCFS,2025-05-02T00:00:00Z,6.752273620146583,1.812197532318852,8
DCFS,2025-05-03T00:00:00Z,4.58973396032142,0.6082951110805614,8
DCFS,2025-05-04T00:00:00Z,5.085300942973599,0.557544618481741,8
DCFS,2025-05-05T00:00:00Z,6.284908123059755,0.5792781839139164,8
DCFS,2025-05-06T00:00:00Z,6.174398912586899,0.9100815374033456,8
DCFS,2025-05-07T00:00:00Z,7.880836582999944,1.2074200367910033,8
DCFS,2025-05-08T00:00:00Z,6.1592532698861175,0.8011774236396941,8
DCFS,2025-05-09T00:00:00Z,5.553835094395983,0.8335150016729198,8
DCFS,2025-05-10T00:00:00Z,7.5162157727904,1.0867225360112156,8
DCFS,2025-05-11T00:00:00Z,6.614692377437213,0.939816453806708,8
